,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
8065,152831_fnca,1,1,Reward,2,5,2.0,0,759,26,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
8066,152831_fnca,2,1,Reward,3,5,2.0,0,376,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8067,152831_fnca,3,1,Punishment,4,5,2.0,0,441,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8068,152831_fnca,4,1,Reward,5,5,2.0,0,370,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
8069,152831_fnca,5,1,Reward,6,5,2.0,0,641,13,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8070,152831_fnca,6,1,Reward,7,5,2.0,0,385,14,6,0,6,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8071,152831_fnca,7,1,Neutral,8,5,2.0,0,307,14,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8073,152831_fnca,10,1,Reward,10,5,2.0,0,999,13,9,0,9,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
8074,152831_fnca,11,1,Punishment,11,5,2.0,0,306,13,10,0,10,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
8075,152831_fnca,12,1,Punishment,12,5,2.0,0,400,13,11,0,11,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8076,152831_fnca,13,1,Punishment,13,5,2.0,0,458,13,12,0,12,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8077,152831_fnca,14,1,Neutral,14,5,2.0,0,387,13,13,0,13,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8078,152831_fnca,15,1,Punishment,15,5,2.0,0,642,13,14,0,14,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8079,152831_fnca,16,1,Punishment,16,5,2.0,0,340,13,15,0,15,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8081,152831_fnca,19,1,Punishment,18,5,3.0,0,933,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
8082,152831_fnca,20,1,Punishment,19,5,3.0,0,350,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8083,152831_fnca,21,1,Punishment,20,5,2.0,0,408,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8084,152831_fnca,22,1,Neutral,21,5,2.0,0,312,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8085,152831_fnca,23,1,Punishment,22,5,2.0,0,273,14,3,0,3,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8086,152831_fnca,24,1,Neutral,23,5,2.0,0,347,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8087,152831_fnca,25,1,Punishment,24,5,2.0,0,374,14,5,0,5,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8089,152831_fnca,28,1,Reward,26,5,2.0,0,907,14,7,0,7,0,2.0,,0.0,,MostlyReward,MostlyReward
8090,152831_fnca,29,1,Reward,27,5,2.0,0,373,14,8,0,8,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8091,152831_fnca,30,1,Punishment,28,5,2.0,0,388,13,9,0,9,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8092,152831_fnca,31,1,Reward,29,5,2.0,0,311,13,10,0,10,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
8093,152831_fnca,32,1,Punishment,30,5,2.0,0,326,13,11,0,11,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8094,152831_fnca,33,1,Reward,31,5,2.0,0,286,13,12,0,12,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
8095,152831_fnca,34,1,Reward,32,5,2.0,0,442,14,13,0,13,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8097,152831_fnca,1,2,Punishment,2,5,3.0,0,1010,26,1,1,0,0,3.0,,0.0,,,MostlyPunishment
8098,152831_fnca,2,2,Punishment,3,5,3.0,0,339,13,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8099,152831_fnca,3,2,Reward,4,5,3.0,0,299,13,3,3,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8100,152831_fnca,4,2,Punishment,5,5,3.0,0,372,13,4,4,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
8101,152831_fnca,5,2,Reward,6,5,3.0,0,314,13,5,5,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8102,152831_fnca,6,2,Punishment,7,5,3.0,0,607,13,6,6,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
8103,152831_fnca,7,2,Punishment,8,5,3.0,0,306,13,7,7,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8105,152831_fnca,10,2,Reward,10,5,3.0,0,866,13,9,9,0,0,3.0,,0.0,,,MostlyReward
8106,152831_fnca,11,2,Neutral,11,5,3.0,0,291,14,10,10,0,0,3.0,3.0,0.0,Reward,,MostlyReward
8107,152831_fnca,12,2,Reward,12,5,3.0,0,243,14,11,11,0,0,3.0,3.0,0.0,Neutral,,MostlyReward
8108,152831_fnca,13,2,Reward,13,5,3.0,0,482,13,12,12,0,0,3.0,3.0,0.0,Reward,,MostlyReward
8109,152831_fnca,14,2,Reward,14,5,3.0,0,660,13,13,13,0,0,3.0,3.0,0.0,Reward,,MostlyReward
8110,152831_fnca,15,2,Reward,15,5,3.0,0,505,13,14,14,0,0,3.0,3.0,0.0,Reward,,MostlyReward
8111,152831_fnca,16,2,Neutral,16,5,3.0,0,636,14,15,15,0,0,3.0,3.0,0.0,Reward,,MostlyReward
8113,152831_fnca,19,2,Punishment,18,5,3.0,0,1034,14,17,17,0,0,3.0,,0.0,,,MostlyPunishment
8114,152831_fnca,20,2,Punishment,19,5,3.0,0,270,13,18,18,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8115,152831_fnca,21,2,Reward,20,5,3.0,0,323,13,19,19,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8116,152831_fnca,22,2,Punishment,21,5,3.0,0,549,13,20,20,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
8117,152831_fnca,23,2,Reward,22,5,3.0,0,309,14,21,21,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8118,152831_fnca,24,2,Punishment,23,5,3.0,0,372,14,22,22,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
8119,152831_fnca,25,2,Punishment,24,5,3.0,0,411,13,23,23,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
8122,152831_fnca,29,2,Reward,27,5,3.0,0,848,14,25,25,0,0,3.0,,0.0,Reward,MostlyReward,MostlyReward
8123,152831_fnca,30,2,Punishment,28,5,3.0,0,345,13,26,26,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8124,152831_fnca,31,2,Reward,29,5,3.0,0,377,13,27,27,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
8125,152831_fnca,32,2,Punishment,30,5,3.0,0,333,14,28,28,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8126,152831_fnca,33,2,Reward,31,5,3.0,0,260,13,29,29,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
8127,152831_fnca,34,2,Reward,32,5,3.0,0,340,13,30,30,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
