,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.17666666666666667,0.38202359741972386
1,Neutral,0.0,0.25,0.1,0.13666666666666666,0.34406903458087257
2,Neutral,0.0,0.3,0.1,0.18666666666666668,0.3902947461236546
3,Neutral,0.0,0.35,0.1,0.21666666666666667,0.412661913765329
4,Neutral,0.0,0.4,0.1,0.11333333333333333,0.3175294822993921
5,Neutral,0.0,0.45,0.1,0.21333333333333335,0.4103455867405103
6,Neutral,0.0,0.5,0.1,0.14333333333333334,0.35099794026335734
7,Neutral,0.0,0.55,0.1,0.15333333333333332,0.360910529434111
8,Neutral,0.0,0.6,0.1,0.19333333333333333,0.3955719227174289
9,Neutral,0.0,0.65,0.1,0.15666666666666668,0.3640935354604676
10,Neutral,0.0,0.7,0.1,0.14,0.34756679298414606
11,Neutral,0.0,0.75,0.1,0.13333333333333333,0.34050261230349954
12,Neutral,0.0,0.8,0.1,0.15333333333333332,0.360910529434111
13,Neutral,0.05,0.2,0.1,0.10666666666666667,0.30920475550187154
14,Neutral,0.05,0.25,0.1,0.11666666666666667,0.3215590505108516
15,Neutral,0.05,0.3,0.1,0.14,0.3475667929841461
16,Neutral,0.05,0.35,0.1,0.14666666666666667,0.3543644113182342
17,Neutral,0.05,0.4,0.1,0.12333333333333334,0.32936884340443345
18,Neutral,0.05,0.45,0.1,0.15,0.35766803240530504
19,Neutral,0.05,0.5,0.1,0.12,0.3255044965242802
20,Neutral,0.05,0.55,0.1,0.14666666666666667,0.35436441131823426
21,Neutral,0.05,0.6,0.1,0.14,0.347566792984146
22,Neutral,0.05,0.65,0.1,0.11,0.31341254721080314
23,Neutral,0.05,0.7,0.1,0.13,0.33686534530812934
24,Neutral,0.05,0.75,0.1,0.11666666666666667,0.3215590505108516
25,Neutral,0.05,0.8,0.1,0.15333333333333332,0.3609105294341109
26,Neutral,0.1,0.2,0.1,0.17666666666666667,0.38202359741972397
27,Neutral,0.1,0.25,0.1,0.15333333333333332,0.36091052943411106
28,Neutral,0.1,0.3,0.1,0.17666666666666667,0.38202359741972386
29,Neutral,0.1,0.35,0.1,0.14333333333333334,0.35099794026335734
30,Neutral,0.1,0.4,0.1,0.14,0.3475667929841461
31,Neutral,0.1,0.45,0.1,0.15666666666666668,0.36409353546046735
32,Neutral,0.1,0.5,0.1,0.16666666666666666,0.3733006833947208
33,Neutral,0.1,0.55,0.1,0.13333333333333333,0.34050261230349954
34,Neutral,0.1,0.6,0.1,0.24,0.4277967197686491
35,Neutral,0.1,0.65,0.1,0.13666666666666666,0.3440690345808726
36,Neutral,0.1,0.7,0.1,0.21333333333333335,0.4103455867405103
37,Neutral,0.1,0.75,0.1,0.19,0.3929563789010985
38,Neutral,0.1,0.8,0.1,0.18666666666666668,0.3902947461236546
39,Neutral,0.15,0.2,0.1,0.22333333333333333,0.4171758315991676
40,Neutral,0.15,0.25,0.1,0.13333333333333333,0.3405026123034996
41,Neutral,0.15,0.3,0.1,0.17666666666666667,0.3820235974197239
42,Neutral,0.15,0.35,0.1,0.17,0.37626042358254347
43,Neutral,0.15,0.4,0.1,0.22,0.41493844488487486
44,Neutral,0.15,0.45,0.1,0.16333333333333333,0.3702871825318563
45,Neutral,0.15,0.5,0.1,0.19666666666666666,0.39814228589993766
46,Neutral,0.15,0.55,0.1,0.16333333333333333,0.37028718253185605
47,Neutral,0.15,0.6,0.1,0.15666666666666668,0.36409353546046735
48,Neutral,0.15,0.65,0.1,0.20333333333333334,0.40315091187798296
49,Neutral,0.15,0.7,0.1,0.15333333333333332,0.3609105294341111
