,HCPID,egs,alpha,r,LL
51,101410_fnca,0.25,0.1,1,-1.838006162764405
71,101410_fnca,0.35,0.1,1,-1.8385772807897705
61,101410_fnca,0.3,0.1,1,-1.8385851282400028
41,101410_fnca,0.2,0.1,1,-1.8393624307678795
81,101410_fnca,0.4,0.1,1,-1.8400761586604713
91,101410_fnca,0.45,0.1,1,-1.8444753933566849
31,101410_fnca,0.15,0.1,1,-1.8448667432609753
101,101410_fnca,0.5,0.1,1,-1.8460468115540332
92,101410_fnca,0.45,0.15,1,-1.8512663616525464
80,101410_fnca,0.4,0.05,1,-1.8522660592095337
90,101410_fnca,0.45,0.05,1,-1.8542563183491518
102,101410_fnca,0.5,0.15,1,-1.8561145780257688
70,101410_fnca,0.35,0.05,1,-1.856666800388069
21,101410_fnca,0.1,0.1,1,-1.858926416223025
100,101410_fnca,0.5,0.05,1,-1.8591611249442743
72,101410_fnca,0.35,0.15,1,-1.8603175830362095
82,101410_fnca,0.4,0.15,1,-1.8628233665463498
60,101410_fnca,0.3,0.05,1,-1.8639334918980166
50,101410_fnca,0.25,0.05,1,-1.8651898208901625
40,101410_fnca,0.2,0.05,1,-1.8705049844245485
30,101410_fnca,0.15,0.05,1,-1.8753591322731213
62,101410_fnca,0.3,0.15,1,-1.8783854983864112
20,101410_fnca,0.1,0.05,1,-1.8901544661392977
11,101410_fnca,0.05,0.1,1,-1.9090462741775132
52,101410_fnca,0.25,0.15,1,-1.9148671421379575
10,101410_fnca,0.05,0.05,1,-1.9377192036339834
93,101410_fnca,0.45,0.2,1,-1.9449765005546704
42,101410_fnca,0.2,0.15,1,-1.9497963440626425
103,101410_fnca,0.5,0.2,1,-1.9560698019158975
1,101410_fnca,0.0,0.1,1,-2.0081274971911656
83,101410_fnca,0.4,0.2,1,-2.027801112541518
32,101410_fnca,0.15,0.15,1,-2.030377542482129
22,101410_fnca,0.1,0.15,1,-2.106942610243931
73,101410_fnca,0.35,0.2,1,-2.110008439423666
12,101410_fnca,0.05,0.15,1,-2.1164307823344886
2,101410_fnca,0.0,0.15,1,-2.1426945986075117
63,101410_fnca,0.3,0.2,1,-2.1698453208632866
104,101410_fnca,0.5,0.25,1,-2.2347963671679034
53,101410_fnca,0.25,0.2,1,-2.2453773438396176
94,101410_fnca,0.45,0.25,1,-2.288959859737316
43,101410_fnca,0.2,0.2,1,-2.352453381813133
105,101410_fnca,0.5,0.3,1,-2.3776072627268636
84,101410_fnca,0.4,0.25,1,-2.381815775127955
3,101410_fnca,0.0,0.2,1,-2.4290895302698186
13,101410_fnca,0.05,0.2,1,-2.433638016049982
64,101410_fnca,0.3,0.25,1,-2.435922187608098
106,101410_fnca,0.5,0.35,1,-2.4397209196510357
5,101410_fnca,0.0,0.3,1,-2.441214460418661
14,101410_fnca,0.05,0.25,1,-2.448988055003327
4,101410_fnca,0.0,0.25,1,-2.453952438958365
23,101410_fnca,0.1,0.2,1,-2.4580178128875305
74,101410_fnca,0.35,0.25,1,-2.4642935369842194
33,101410_fnca,0.15,0.2,1,-2.466459636622538
0,101410_fnca,0.0,0.05,1,-2.469440954134524
95,101410_fnca,0.45,0.3,1,-2.4803245215590684
54,101410_fnca,0.25,0.25,1,-2.4840161657691606
