,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,148032_fnca,0.36,1.5995491789118514,0.11100086098442304,-2.1982173210834617
220,Reward,0.0,0.05,1,0.5016,0.5001975590488849,148032_fnca,0.48,0.043182937639823775,0.39857048673461015,-0.919870916256275
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,148032_fnca,0.36,0.4897019501696927,0.35386403087498813,-1.0388425332046727
221,Reward,0.0,0.1,1,0.1776,0.382328628465245,148032_fnca,0.48,-0.7909426014313997,0.29178628873038415,-1.2317336325842076
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,148032_fnca,0.36,-0.17810287735080216,0.392664841860056,-0.9347988506649901
222,Reward,0.0,0.15,1,0.1784,0.3830023402462542,148032_fnca,0.48,-0.7874625512890705,0.292588770915112,-1.2289871680460185
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,148032_fnca,0.36,-0.3998399679871937,0.3682937103465361,-0.9988745332046727
223,Reward,0.0,0.2,1,0.1424,0.3495997940686037,148032_fnca,0.48,-0.9656756260381294,0.25027292901043646,-1.3852032405667392
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,148032_fnca,0.36,-0.3998399679871937,0.3682937103465361,-0.9988745332046727
224,Reward,0.0,0.25,1,0.1376,0.3446175401792534,148032_fnca,0.48,-0.9935652138364752,0.24352773286444787,-1.4125244502776328
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,148032_fnca,0.36,-0.3998399679871937,0.3682937103465361,-0.9988745332046727
225,Reward,0.0,0.3,1,0.1376,0.3446175401792534,148032_fnca,0.48,-0.9935652138364752,0.24352773286444787,-1.4125244502776328
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,148032_fnca,0.36,-0.5453264640387001,0.34382275228105325,-1.0676290093951484
226,Reward,0.0,0.35,1,0.144,0.3512302523304645,148032_fnca,0.48,-0.9566374131231306,0.2524565552975076,-1.3765161032981301
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,148032_fnca,0.36,-0.5453264640387001,0.34382275228105325,-1.0676290093951484
227,Reward,0.0,0.4,1,0.1432,0.3504168854305911,148032_fnca,0.48,-0.9611408981794393,0.25136871183450155,-1.3808344462812623
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,148032_fnca,0.36,-0.5453264640387001,0.34382275228105325,-1.0676290093951484
228,Reward,0.0,0.45,1,0.14,0.3471259096029772,148032_fnca,0.48,-0.9794716861926918,0.24693727419533607,-1.39862092523125
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,148032_fnca,0.36,-0.5453264640387001,0.34382275228105325,-1.0676290093951484
229,Reward,0.0,0.5,1,0.1384,0.3454575411395504,148032_fnca,0.48,-0.9888335303759019,0.24467257065056125,-1.4078344086025076
120,Punishment,0.05,0.05,1,0.6944,0.4608454652421648,148032_fnca,0.36,0.72562285022004,0.306602611923962,-1.1822027935854
230,Reward,0.05,0.05,1,0.4688,0.499225340655502,148032_fnca,0.48,-0.022434758590767767,0.39884189553960847,-0.9191901924011856
121,Punishment,0.05,0.1,1,0.5696,0.4953303157463288,148032_fnca,0.36,0.42315197220301265,0.3647776354497028,-1.0084673289943222
231,Reward,0.05,0.1,1,0.2392,0.4267658178094872,148032_fnca,0.48,-0.5642438779093963,0.3402331673529253,-1.0781241100837895
122,Punishment,0.05,0.15,1,0.3096,0.4625137567469145,148032_fnca,0.36,-0.10896973174265746,0.3965806973424322,-0.924875734422706
