,HCPID,ans,bll,lf,LL
139,115320_fnca,0.5,0.65,0.1,-1.9233075439892762
140,115320_fnca,0.5,0.7,0.1,-1.9346370838180222
134,115320_fnca,0.5,0.4,0.1,-1.9466927698958103
137,115320_fnca,0.5,0.55,0.1,-1.9607188261028228
141,115320_fnca,0.5,0.75,0.1,-1.961027778797747
118,115320_fnca,0.45,0.25,0.1,-1.9707197820663689
131,115320_fnca,0.5,0.25,0.1,-1.9739076879059074
130,115320_fnca,0.5,0.2,0.1,-1.9791967629451621
127,115320_fnca,0.45,0.7,0.1,-1.9806995158245595
124,115320_fnca,0.45,0.55,0.1,-1.983488729252117
138,115320_fnca,0.5,0.6,0.1,-1.9864584000277032
125,115320_fnca,0.45,0.6,0.1,-1.9938565789239577
122,115320_fnca,0.45,0.45,0.1,-1.9948082651536068
126,115320_fnca,0.45,0.65,0.1,-2.005340206499529
135,115320_fnca,0.5,0.45,0.1,-2.0105289062889526
120,115320_fnca,0.45,0.35,0.1,-2.0193783863702035
133,115320_fnca,0.5,0.35,0.1,-2.0209856290182366
142,115320_fnca,0.5,0.8,0.1,-2.032005869583793
117,115320_fnca,0.45,0.2,0.1,-2.0325532672346776
129,115320_fnca,0.45,0.8,0.1,-2.0473657331063917
115,115320_fnca,0.4,0.75,0.1,-2.0536204549600887
123,115320_fnca,0.45,0.5,0.1,-2.058057893730996
104,115320_fnca,0.4,0.2,0.1,-2.0642990562497143
128,115320_fnca,0.45,0.75,0.1,-2.068511239288201
136,115320_fnca,0.5,0.5,0.1,-2.070997770930297
132,115320_fnca,0.5,0.3,0.1,-2.07703192673073
121,115320_fnca,0.45,0.4,0.1,-2.086629726488994
119,115320_fnca,0.45,0.3,0.1,-2.091838777967314
101,115320_fnca,0.35,0.7,0.1,-2.0983985346892666
108,115320_fnca,0.4,0.4,0.1,-2.1013821793930205
109,115320_fnca,0.4,0.45,0.1,-2.10269878944145
106,115320_fnca,0.4,0.3,0.1,-2.1164215943987257
111,115320_fnca,0.4,0.55,0.1,-2.1211631254628385
110,115320_fnca,0.4,0.5,0.1,-2.1285209242541114
107,115320_fnca,0.4,0.35,0.1,-2.129661836640427
98,115320_fnca,0.35,0.55,0.1,-2.1348617710706446
112,115320_fnca,0.4,0.6,0.1,-2.143627830144342
105,115320_fnca,0.4,0.25,0.1,-2.1478949687001547
92,115320_fnca,0.35,0.25,0.1,-2.158939822453411
113,115320_fnca,0.4,0.65,0.1,-2.1603798586359853
94,115320_fnca,0.35,0.35,0.1,-2.170571043206194
93,115320_fnca,0.35,0.3,0.1,-2.2171217138113812
114,115320_fnca,0.4,0.7,0.1,-2.2173035420124005
90,115320_fnca,0.3,0.8,0.1,-2.227565961450189
99,115320_fnca,0.35,0.6,0.1,-2.2300803808514598
95,115320_fnca,0.35,0.4,0.1,-2.2377107959204814
116,115320_fnca,0.4,0.8,0.1,-2.248099590784981
96,115320_fnca,0.35,0.45,0.1,-2.2500684536067483
102,115320_fnca,0.35,0.75,0.1,-2.2927379708737616
89,115320_fnca,0.3,0.75,0.1,-2.3004948555253266
79,115320_fnca,0.3,0.25,0.1,-2.3036490906704095
103,115320_fnca,0.35,0.8,0.1,-2.3143291854041834
81,115320_fnca,0.3,0.35,0.1,-2.326228124294448
100,115320_fnca,0.35,0.65,0.1,-2.3458912726031667
82,115320_fnca,0.3,0.4,0.1,-2.376341906848362
87,115320_fnca,0.3,0.65,0.1,-2.398676242459631
97,115320_fnca,0.35,0.5,0.1,-2.4117846542162953
71,115320_fnca,0.25,0.5,0.1,-2.414526621297358
78,115320_fnca,0.3,0.2,0.1,-2.4365196847166017
88,115320_fnca,0.3,0.7,0.1,-2.447718246917238
67,115320_fnca,0.25,0.3,0.1,-2.4507324676592663
80,115320_fnca,0.3,0.3,0.1,-2.4541567355808516
86,115320_fnca,0.3,0.6,0.1,-2.500589876405661
75,115320_fnca,0.25,0.7,0.1,-2.501399861442355
74,115320_fnca,0.25,0.65,0.1,-2.5080079137249127
65,115320_fnca,0.25,0.2,0.1,-2.5086950942375372
55,115320_fnca,0.2,0.35,0.1,-2.5097443046781214
51,115320_fnca,0.15,0.8,0.1,-2.530357566235039
91,115320_fnca,0.35,0.2,0.1,-2.5311811963244466
76,115320_fnca,0.25,0.75,0.1,-2.541760456207597
85,115320_fnca,0.3,0.55,0.1,-2.585327282454581
84,115320_fnca,0.3,0.5,0.1,-2.5910661106125117
72,115320_fnca,0.25,0.55,0.1,-2.603698323809019
83,115320_fnca,0.3,0.45,0.1,-2.6155697329147927
68,115320_fnca,0.25,0.35,0.1,-2.6519941100287374
61,115320_fnca,0.2,0.65,0.1,-2.6600579314431605
54,115320_fnca,0.2,0.3,0.1,-2.6611303421972274
58,115320_fnca,0.2,0.5,0.1,-2.6789140840232566
70,115320_fnca,0.25,0.45,0.1,-2.6898246689758123
69,115320_fnca,0.25,0.4,0.1,-2.6904627739097986
44,115320_fnca,0.15,0.45,0.1,-2.7061975401312393
13,115320_fnca,0.05,0.2,0.1,-2.707533443296893
41,115320_fnca,0.15,0.3,0.1,-2.7452486990550486
59,115320_fnca,0.2,0.55,0.1,-2.7463490239086346
64,115320_fnca,0.2,0.8,0.1,-2.746381261875542
62,115320_fnca,0.2,0.7,0.1,-2.764361437015979
66,115320_fnca,0.25,0.25,0.1,-2.7702662566780787
34,115320_fnca,0.1,0.6,0.1,-2.7769675553149806
52,115320_fnca,0.2,0.2,0.1,-2.8001102091796484
57,115320_fnca,0.2,0.45,0.1,-2.824099961781217
73,115320_fnca,0.25,0.6,0.1,-2.8707096320766468
31,115320_fnca,0.1,0.45,0.1,-2.876241876534859
60,115320_fnca,0.2,0.6,0.1,-2.8875216191565944
42,115320_fnca,0.15,0.35,0.1,-2.9023652135288533
40,115320_fnca,0.15,0.25,0.1,-2.906864261828886
17,115320_fnca,0.05,0.4,0.1,-2.913003417014968
16,115320_fnca,0.05,0.35,0.1,-2.926059709578542
63,115320_fnca,0.2,0.75,0.1,-2.931722547003506
27,115320_fnca,0.1,0.25,0.1,-2.9468958161969727
38,115320_fnca,0.1,0.8,0.1,-2.9482178013303635
36,115320_fnca,0.1,0.7,0.1,-2.969080515106312
7,115320_fnca,0.0,0.55,0.1,-3.0215647981422076
25,115320_fnca,0.05,0.8,0.1,-3.022973112107306
2,115320_fnca,0.0,0.3,0.1,-3.024829931701582
77,115320_fnca,0.25,0.8,0.1,-3.0275555033760195
46,115320_fnca,0.15,0.55,0.1,-3.036135054640162
53,115320_fnca,0.2,0.25,0.1,-3.0434779188502628
43,115320_fnca,0.15,0.4,0.1,-3.067664837187846
0,115320_fnca,0.0,0.2,0.1,-3.082966740508886
3,115320_fnca,0.0,0.35,0.1,-3.099897552677099
20,115320_fnca,0.05,0.55,0.1,-3.1259891697166626
29,115320_fnca,0.1,0.35,0.1,-3.148851257094715
23,115320_fnca,0.05,0.7,0.1,-3.1698784099183546
56,115320_fnca,0.2,0.4,0.1,-3.1858690298535772
8,115320_fnca,0.0,0.6,0.1,-3.1885586701975477
18,115320_fnca,0.05,0.45,0.1,-3.2252313472234304
30,115320_fnca,0.1,0.4,0.1,-3.243068388106916
6,115320_fnca,0.0,0.5,0.1,-3.281143798792068
1,115320_fnca,0.0,0.25,0.1,-3.3022308148432993
50,115320_fnca,0.15,0.75,0.1,-3.305050361117047
48,115320_fnca,0.15,0.65,0.1,-3.3064617604691264
19,115320_fnca,0.05,0.5,0.1,-3.3183364581288037
22,115320_fnca,0.05,0.65,0.1,-3.3959901164816655
10,115320_fnca,0.0,0.7,0.1,-3.410522887814215
49,115320_fnca,0.15,0.7,0.1,-3.450019113390004
26,115320_fnca,0.1,0.2,0.1,-3.4735299103875277
14,115320_fnca,0.05,0.25,0.1,-3.479425969479967
33,115320_fnca,0.1,0.55,0.1,-3.4821744356585613
12,115320_fnca,0.0,0.8,0.1,-3.50665100418634
35,115320_fnca,0.1,0.65,0.1,-3.5424036707015736
11,115320_fnca,0.0,0.75,0.1,-3.584187249645354
32,115320_fnca,0.1,0.5,0.1,-3.6146500591589246
47,115320_fnca,0.15,0.6,0.1,-3.6283368092860147
37,115320_fnca,0.1,0.75,0.1,-3.6574718371926194
24,115320_fnca,0.05,0.75,0.1,-3.749208590118415
15,115320_fnca,0.05,0.3,0.1,-3.7977356856337035
39,115320_fnca,0.15,0.2,0.1,-3.812637752723255
4,115320_fnca,0.0,0.4,0.1,-3.861043189786489
21,115320_fnca,0.05,0.6,0.1,-3.919655663296515
28,115320_fnca,0.1,0.3,0.1,-4.139167710231783
5,115320_fnca,0.0,0.45,0.1,-4.209233156924512
45,115320_fnca,0.15,0.5,0.1,-4.236282846822487
9,115320_fnca,0.0,0.65,0.1,-4.864284917952409
