,HCPID,egs,alpha,r,LL
92,107321_fnca,0.45,0.15,1,-1.8820580876594124
103,107321_fnca,0.5,0.2,1,-1.884551480893455
93,107321_fnca,0.45,0.2,1,-1.8850624180019744
62,107321_fnca,0.3,0.15,1,-1.8905040407654372
82,107321_fnca,0.4,0.15,1,-1.8909079844146943
52,107321_fnca,0.25,0.15,1,-1.8931774409365296
102,107321_fnca,0.5,0.15,1,-1.8947606946069453
72,107321_fnca,0.35,0.15,1,-1.8997300192684983
83,107321_fnca,0.4,0.2,1,-1.9103115642982713
42,107321_fnca,0.2,0.15,1,-1.9142455035168309
32,107321_fnca,0.15,0.15,1,-1.9208815057336333
101,107321_fnca,0.5,0.1,1,-1.9419256820411328
73,107321_fnca,0.35,0.2,1,-1.9443176635067472
51,107321_fnca,0.25,0.1,1,-1.9470097471935153
61,107321_fnca,0.3,0.1,1,-1.948719292281588
91,107321_fnca,0.45,0.1,1,-1.950155597745258
104,107321_fnca,0.5,0.25,1,-1.9506358789617155
71,107321_fnca,0.35,0.1,1,-1.9540562131664179
81,107321_fnca,0.4,0.1,1,-1.9562911619939691
63,107321_fnca,0.3,0.2,1,-1.9630104516475888
41,107321_fnca,0.2,0.1,1,-1.96740187755228
100,107321_fnca,0.5,0.05,1,-1.980551259319518
80,107321_fnca,0.4,0.05,1,-1.9849262851617773
94,107321_fnca,0.45,0.25,1,-1.9931612845783238
22,107321_fnca,0.1,0.15,1,-1.994073954730355
31,107321_fnca,0.15,0.1,1,-1.9946902415772008
70,107321_fnca,0.35,0.05,1,-2.0002626685548384
2,107321_fnca,0.0,0.15,1,-2.0017025406640876
21,107321_fnca,0.1,0.1,1,-2.004960702409595
90,107321_fnca,0.45,0.05,1,-2.005110287432003
12,107321_fnca,0.05,0.15,1,-2.0114710677528396
50,107321_fnca,0.25,0.05,1,-2.020437700316465
60,107321_fnca,0.3,0.05,1,-2.0213865610651407
105,107321_fnca,0.5,0.3,1,-2.024336728320869
84,107321_fnca,0.4,0.25,1,-2.03518480069688
30,107321_fnca,0.15,0.05,1,-2.036538638613441
40,107321_fnca,0.2,0.05,1,-2.036588685119562
11,107321_fnca,0.05,0.1,1,-2.0371519093359085
53,107321_fnca,0.25,0.2,1,-2.0755714633184423
20,107321_fnca,0.1,0.05,1,-2.07993134491215
64,107321_fnca,0.3,0.25,1,-2.090358682558754
74,107321_fnca,0.35,0.25,1,-2.092384909067127
43,107321_fnca,0.2,0.2,1,-2.1338922579432134
23,107321_fnca,0.1,0.2,1,-2.1353152888431217
4,107321_fnca,0.0,0.25,1,-2.1353179480751656
5,107321_fnca,0.0,0.3,1,-2.1383673787017043
54,107321_fnca,0.25,0.25,1,-2.1522316171840887
13,107321_fnca,0.05,0.2,1,-2.1532869070055707
14,107321_fnca,0.05,0.25,1,-2.153736252030401
34,107321_fnca,0.15,0.25,1,-2.1537797980066262
3,107321_fnca,0.0,0.2,1,-2.154192438958365
33,107321_fnca,0.15,0.2,1,-2.15465554045125
15,107321_fnca,0.05,0.3,1,-2.1549979329558626
95,107321_fnca,0.45,0.3,1,-2.15555772468391
9,107321_fnca,0.0,0.5,1,-2.157028898481738
8,107321_fnca,0.0,0.45,1,-2.1719119501302755
6,107321_fnca,0.0,0.35,1,-2.1749990318472316
44,107321_fnca,0.2,0.25,1,-2.1807299551693573
7,107321_fnca,0.0,0.4,1,-2.1812887460917887
24,107321_fnca,0.1,0.25,1,-2.182972368095047
108,107321_fnca,0.5,0.45,1,-2.1851146338662537
85,107321_fnca,0.4,0.3,1,-2.1881257630671964
106,107321_fnca,0.5,0.35,1,-2.1897792266142253
25,107321_fnca,0.1,0.3,1,-2.190926853204729
16,107321_fnca,0.05,0.35,1,-2.192493615550269
76,107321_fnca,0.35,0.35,1,-2.195953377734308
107,107321_fnca,0.5,0.4,1,-2.1977127090676003
17,107321_fnca,0.05,0.4,1,-2.2009848028965684
75,107321_fnca,0.35,0.3,1,-2.203507618507501
45,107321_fnca,0.2,0.3,1,-2.2035076185075013
65,107321_fnca,0.3,0.3,1,-2.2107138917889566
18,107321_fnca,0.05,0.45,1,-2.2116661280410415
26,107321_fnca,0.1,0.35,1,-2.2154689132706586
35,107321_fnca,0.15,0.3,1,-2.215501077937772
97,107321_fnca,0.45,0.4,1,-2.220841857076534
36,107321_fnca,0.15,0.35,1,-2.2216481364862664
1,107321_fnca,0.0,0.1,1,-2.2220503949231682
27,107321_fnca,0.1,0.4,1,-2.227943217509986
98,107321_fnca,0.45,0.45,1,-2.228479583216104
86,107321_fnca,0.4,0.35,1,-2.2318913341322935
96,107321_fnca,0.45,0.35,1,-2.2415474793565107
109,107321_fnca,0.5,0.5,1,-2.2434812832889355
66,107321_fnca,0.3,0.35,1,-2.246274034215945
56,107321_fnca,0.25,0.35,1,-2.2477863440847266
46,107321_fnca,0.2,0.35,1,-2.2512432401037605
55,107321_fnca,0.25,0.3,1,-2.2515839574714778
79,107321_fnca,0.35,0.5,1,-2.263859336535014
87,107321_fnca,0.4,0.4,1,-2.26394709436356
28,107321_fnca,0.1,0.45,1,-2.2649597291930927
77,107321_fnca,0.35,0.4,1,-2.267600498885212
38,107321_fnca,0.15,0.45,1,-2.273629233481917
37,107321_fnca,0.15,0.4,1,-2.274559559500533
57,107321_fnca,0.25,0.4,1,-2.2831012251305713
58,107321_fnca,0.25,0.45,1,-2.284741699244252
47,107321_fnca,0.2,0.4,1,-2.2876806899567907
19,107321_fnca,0.05,0.5,1,-2.2901289950014805
89,107321_fnca,0.4,0.5,1,-2.3073311091188646
39,107321_fnca,0.15,0.5,1,-2.3073311091188655
29,107321_fnca,0.1,0.5,1,-2.309680006858488
99,107321_fnca,0.45,0.5,1,-2.3096800068584886
