,HCPID,egs,alpha,r,LL
92,126325_fnca,0.45,0.15,1,-1.8409779724182909
102,126325_fnca,0.5,0.15,1,-1.841968848715235
72,126325_fnca,0.35,0.15,1,-1.8470507898906487
61,126325_fnca,0.3,0.1,1,-1.847884150071415
51,126325_fnca,0.25,0.1,1,-1.8479728050254658
41,126325_fnca,0.2,0.1,1,-1.8481207517980642
31,126325_fnca,0.15,0.1,1,-1.84878998570609
82,126325_fnca,0.4,0.15,1,-1.8502357195530974
101,126325_fnca,0.5,0.1,1,-1.8508114168840382
71,126325_fnca,0.35,0.1,1,-1.8509132072128254
91,126325_fnca,0.45,0.1,1,-1.8529570395386186
21,126325_fnca,0.1,0.1,1,-1.8591818072852804
62,126325_fnca,0.3,0.15,1,-1.8622294657918919
81,126325_fnca,0.4,0.1,1,-1.864051337204617
90,126325_fnca,0.45,0.05,1,-1.882987818062328
40,126325_fnca,0.2,0.05,1,-1.8834425488999127
50,126325_fnca,0.25,0.05,1,-1.883560101280084
100,126325_fnca,0.5,0.05,1,-1.8860515164688276
80,126325_fnca,0.4,0.05,1,-1.886612956703861
11,126325_fnca,0.05,0.1,1,-1.8893787979641314
52,126325_fnca,0.25,0.15,1,-1.89350815926241
70,126325_fnca,0.35,0.05,1,-1.8977978855890825
103,126325_fnca,0.5,0.2,1,-1.9021603376463254
60,126325_fnca,0.3,0.05,1,-1.9050196842638747
30,126325_fnca,0.15,0.05,1,-1.9091532713961534
93,126325_fnca,0.45,0.2,1,-1.9142529971187456
42,126325_fnca,0.2,0.15,1,-1.9184645935460534
32,126325_fnca,0.15,0.15,1,-1.9193560076399558
20,126325_fnca,0.1,0.05,1,-1.9220702809492973
83,126325_fnca,0.4,0.2,1,-1.9575730865750356
73,126325_fnca,0.35,0.2,1,-1.9587435059590006
10,126325_fnca,0.05,0.05,1,-1.9653125160115739
1,126325_fnca,0.0,0.1,1,-1.9761734203916463
22,126325_fnca,0.1,0.15,1,-2.030276596582763
2,126325_fnca,0.0,0.15,1,-2.04007583229251
63,126325_fnca,0.3,0.2,1,-2.0453375087107757
12,126325_fnca,0.05,0.15,1,-2.0496657364191333
104,126325_fnca,0.5,0.25,1,-2.064588428730085
94,126325_fnca,0.45,0.25,1,-2.108367926917208
84,126325_fnca,0.4,0.25,1,-2.1425305459335204
53,126325_fnca,0.25,0.2,1,-2.1485069176735845
43,126325_fnca,0.2,0.2,1,-2.1782962302240985
74,126325_fnca,0.35,0.25,1,-2.205658726824263
5,126325_fnca,0.0,0.3,1,-2.271782000988785
95,126325_fnca,0.45,0.3,1,-2.276267752993256
4,126325_fnca,0.0,0.25,1,-2.2835169468080165
3,126325_fnca,0.0,0.2,1,-2.2859537750364445
14,126325_fnca,0.05,0.25,1,-2.290564448215971
23,126325_fnca,0.1,0.2,1,-2.2934777874645187
24,126325_fnca,0.1,0.25,1,-2.2964339503988302
13,126325_fnca,0.05,0.2,1,-2.2999385188696806
34,126325_fnca,0.15,0.25,1,-2.3082626463235734
33,126325_fnca,0.15,0.2,1,-2.3163017748389207
105,126325_fnca,0.5,0.3,1,-2.3296187301857114
96,126325_fnca,0.45,0.35,1,-2.3370266358301306
44,126325_fnca,0.2,0.25,1,-2.3539118761945526
54,126325_fnca,0.25,0.25,1,-2.3839999096237
106,126325_fnca,0.5,0.35,1,-2.387595796621712
64,126325_fnca,0.3,0.25,1,-2.39043398180654
65,126325_fnca,0.3,0.3,1,-2.3987403969997225
7,126325_fnca,0.0,0.4,1,-2.409914362519595
8,126325_fnca,0.0,0.45,1,-2.4122317456615585
9,126325_fnca,0.0,0.5,1,-2.416954353647246
75,126325_fnca,0.35,0.3,1,-2.420839448439545
6,126325_fnca,0.0,0.35,1,-2.4424595629744132
35,126325_fnca,0.15,0.3,1,-2.446825435449874
15,126325_fnca,0.05,0.3,1,-2.4505573364731177
17,126325_fnca,0.05,0.4,1,-2.4618296496669556
85,126325_fnca,0.4,0.3,1,-2.4643942918720914
108,126325_fnca,0.5,0.45,1,-2.4685178644199617
55,126325_fnca,0.25,0.3,1,-2.4767308031144006
16,126325_fnca,0.05,0.35,1,-2.4770990993928415
18,126325_fnca,0.05,0.45,1,-2.48257559100336
45,126325_fnca,0.2,0.3,1,-2.4920062503746716
25,126325_fnca,0.1,0.3,1,-2.5163068429220035
56,126325_fnca,0.25,0.35,1,-2.524900811771185
46,126325_fnca,0.2,0.35,1,-2.5275165446998633
107,126325_fnca,0.5,0.4,1,-2.537545118774158
86,126325_fnca,0.4,0.35,1,-2.5393404466475546
19,126325_fnca,0.05,0.5,1,-2.5694560798896307
87,126325_fnca,0.4,0.4,1,-2.585907374429042
37,126325_fnca,0.15,0.4,1,-2.589901777664531
78,126325_fnca,0.35,0.45,1,-2.59718004219582
109,126325_fnca,0.5,0.5,1,-2.60572707465366
98,126325_fnca,0.45,0.45,1,-2.6077250957276727
66,126325_fnca,0.3,0.35,1,-2.609827727831852
26,126325_fnca,0.1,0.35,1,-2.612510084125553
36,126325_fnca,0.15,0.35,1,-2.613927566478471
57,126325_fnca,0.25,0.4,1,-2.6221074207066906
0,126325_fnca,0.0,0.05,1,-2.6353707726362163
97,126325_fnca,0.45,0.4,1,-2.650076803353765
28,126325_fnca,0.1,0.45,1,-2.654158253499288
67,126325_fnca,0.3,0.4,1,-2.658283366770661
27,126325_fnca,0.1,0.4,1,-2.6796413227377416
99,126325_fnca,0.45,0.5,1,-2.6874800119099143
88,126325_fnca,0.4,0.45,1,-2.6995431159966268
77,126325_fnca,0.35,0.4,1,-2.7009751788450824
47,126325_fnca,0.2,0.4,1,-2.708174246299565
76,126325_fnca,0.35,0.35,1,-2.716855605031111
68,126325_fnca,0.3,0.45,1,-2.7262717702919734
29,126325_fnca,0.1,0.5,1,-2.7360896693284245
89,126325_fnca,0.4,0.5,1,-2.736436693453467
49,126325_fnca,0.2,0.5,1,-2.7459701190090033
38,126325_fnca,0.15,0.45,1,-2.750413228726676
58,126325_fnca,0.25,0.45,1,-2.7801516556167405
79,126325_fnca,0.35,0.5,1,-2.8343677293591454
48,126325_fnca,0.2,0.45,1,-2.83869831828597
59,126325_fnca,0.25,0.5,1,-2.8771704735007897
39,126325_fnca,0.15,0.5,1,-2.897083654158558
69,126325_fnca,0.3,0.5,1,-2.952588026591852
