,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.15666666666666668,0.3640935354604676
11,Neutral,0.05,0.1,1,0.13,0.33686534530812934
12,Neutral,0.05,0.15,1,0.04,0.19628659682628735
13,Neutral,0.05,0.2,1,0.0033333333333333335,0.057735026918962595
14,Neutral,0.05,0.25,1,0.0033333333333333335,0.05773502691896258
15,Neutral,0.05,0.3,1,0.1,0.30050125348237994
16,Neutral,0.05,0.35,1,0.023333333333333334,0.15121212222763147
17,Neutral,0.05,0.4,1,0.016666666666666666,0.12823299585640946
18,Neutral,0.05,0.45,1,0.02666666666666667,0.1613764649311286
19,Neutral,0.05,0.5,1,0.06333333333333334,0.24396849039011775
20,Neutral,0.1,0.05,1,0.24333333333333335,0.4298116047846786
21,Neutral,0.1,0.1,1,0.21,0.40798878599580124
22,Neutral,0.1,0.15,1,0.17,0.37626042358254336
23,Neutral,0.1,0.2,1,0.07666666666666666,0.26650636207348044
24,Neutral,0.1,0.25,1,0.06333333333333334,0.2439684903901178
25,Neutral,0.1,0.3,1,0.14,0.34756679298414606
26,Neutral,0.1,0.35,1,0.08666666666666667,0.2818160567729818
27,Neutral,0.1,0.4,1,0.09,0.2866599257717728
28,Neutral,0.1,0.45,1,0.09,0.28665992577177285
29,Neutral,0.1,0.5,1,0.09,0.2866599257717728
30,Neutral,0.15,0.05,1,0.31333333333333335,0.46462365345879697
31,Neutral,0.15,0.1,1,0.24,0.427796719768649
32,Neutral,0.15,0.15,1,0.16333333333333333,0.3702871825318563
33,Neutral,0.15,0.2,1,0.14,0.3475667929841462
34,Neutral,0.15,0.25,1,0.07,0.2555733275451652
35,Neutral,0.15,0.3,1,0.16333333333333333,0.3702871825318563
36,Neutral,0.15,0.35,1,0.11,0.31341254721080297
37,Neutral,0.15,0.4,1,0.12333333333333334,0.32936884340443345
38,Neutral,0.15,0.45,1,0.11,0.31341254721080314
39,Neutral,0.15,0.5,1,0.11666666666666667,0.3215590505108515
40,Neutral,0.2,0.05,1,0.3433333333333333,0.4756149572016585
41,Neutral,0.2,0.1,1,0.19666666666666666,0.39814228589993755
42,Neutral,0.2,0.15,1,0.25333333333333335,0.43564685564303224
43,Neutral,0.2,0.2,1,0.17,0.37626042358254347
44,Neutral,0.2,0.25,1,0.11333333333333333,0.3175294822993921
45,Neutral,0.2,0.3,1,0.14666666666666667,0.3543644113182342
46,Neutral,0.2,0.35,1,0.15666666666666668,0.36409353546046735
47,Neutral,0.2,0.4,1,0.13,0.33686534530812934
48,Neutral,0.2,0.45,1,0.12333333333333334,0.32936884340443323
49,Neutral,0.2,0.5,1,0.16,0.3672185974698982
50,Neutral,0.25,0.05,1,0.41333333333333333,0.4932543851982256
51,Neutral,0.25,0.1,1,0.2966666666666667,0.4575515273966041
52,Neutral,0.25,0.15,1,0.24333333333333335,0.42981160478467856
53,Neutral,0.25,0.2,1,0.16666666666666666,0.37330068339472067
54,Neutral,0.25,0.25,1,0.16666666666666666,0.3733006833947208
55,Neutral,0.25,0.3,1,0.18666666666666668,0.3902947461236547
56,Neutral,0.25,0.35,1,0.17666666666666667,0.38202359741972375
