,HCPID,ans,bll,lf,LL
130,105014_fnca,0.5,0.2,0.1,-1.8492049368625847
123,105014_fnca,0.45,0.5,0.1,-1.8505016455585581
134,105014_fnca,0.5,0.4,0.1,-1.8519963513247575
139,105014_fnca,0.5,0.65,0.1,-1.8520836812391959
120,105014_fnca,0.45,0.35,0.1,-1.8603401730076192
137,105014_fnca,0.5,0.55,0.1,-1.8640227540108776
142,105014_fnca,0.5,0.8,0.1,-1.86973560319517
127,105014_fnca,0.45,0.7,0.1,-1.874029977271192
128,105014_fnca,0.45,0.75,0.1,-1.874250551061309
138,105014_fnca,0.5,0.6,0.1,-1.875793177331186
141,105014_fnca,0.5,0.75,0.1,-1.8786284643511122
117,105014_fnca,0.45,0.2,0.1,-1.8789419633179565
132,105014_fnca,0.5,0.3,0.1,-1.8797004963223847
133,105014_fnca,0.5,0.35,0.1,-1.8798126457102424
107,105014_fnca,0.4,0.35,0.1,-1.8820065548409572
125,105014_fnca,0.45,0.6,0.1,-1.8828959879817915
118,105014_fnca,0.45,0.25,0.1,-1.8831656073748466
131,105014_fnca,0.5,0.25,0.1,-1.8835542025912944
121,105014_fnca,0.45,0.4,0.1,-1.8939140507348386
140,105014_fnca,0.5,0.7,0.1,-1.8958779358790223
122,105014_fnca,0.45,0.45,0.1,-1.8965721431343636
119,105014_fnca,0.45,0.3,0.1,-1.8985593044615263
124,105014_fnca,0.45,0.55,0.1,-1.8986916546515116
79,105014_fnca,0.3,0.25,0.1,-1.89876989550803
135,105014_fnca,0.5,0.45,0.1,-1.898901938476699
126,105014_fnca,0.45,0.65,0.1,-1.9021786852633955
129,105014_fnca,0.45,0.8,0.1,-1.9045937396919728
114,105014_fnca,0.4,0.7,0.1,-1.9084600979288526
104,105014_fnca,0.4,0.2,0.1,-1.913815479240946
108,105014_fnca,0.4,0.4,0.1,-1.9153053453223512
105,105014_fnca,0.4,0.25,0.1,-1.9208587850200796
113,105014_fnca,0.4,0.65,0.1,-1.9251512197070277
106,105014_fnca,0.4,0.3,0.1,-1.926030250943303
136,105014_fnca,0.5,0.5,0.1,-1.9297694830099168
93,105014_fnca,0.35,0.3,0.1,-1.9327744987938584
96,105014_fnca,0.35,0.45,0.1,-1.9475946782152693
111,105014_fnca,0.4,0.55,0.1,-1.9539961450907612
97,105014_fnca,0.35,0.5,0.1,-1.9553206710787951
102,105014_fnca,0.35,0.75,0.1,-1.958526659105603
94,105014_fnca,0.35,0.35,0.1,-1.9624684266462258
95,105014_fnca,0.35,0.4,0.1,-1.9633775191768312
98,105014_fnca,0.35,0.55,0.1,-1.9657328908788456
112,105014_fnca,0.4,0.6,0.1,-1.9752231079978935
109,105014_fnca,0.4,0.45,0.1,-1.9859216082808482
86,105014_fnca,0.3,0.6,0.1,-1.9873703000821075
92,105014_fnca,0.35,0.25,0.1,-2.0029533283188288
100,105014_fnca,0.35,0.65,0.1,-2.0061250045225476
115,105014_fnca,0.4,0.75,0.1,-2.008759946367058
103,105014_fnca,0.35,0.8,0.1,-2.009569918676359
88,105014_fnca,0.3,0.7,0.1,-2.022050751973735
80,105014_fnca,0.3,0.3,0.1,-2.0247922412327624
110,105014_fnca,0.4,0.5,0.1,-2.0248908118683024
83,105014_fnca,0.3,0.45,0.1,-2.0300837383484653
101,105014_fnca,0.35,0.7,0.1,-2.0313609499110186
116,105014_fnca,0.4,0.8,0.1,-2.0336479209663594
85,105014_fnca,0.3,0.55,0.1,-2.0343840220751845
89,105014_fnca,0.3,0.75,0.1,-2.0349184930533966
72,105014_fnca,0.25,0.55,0.1,-2.0356035143653703
73,105014_fnca,0.25,0.6,0.1,-2.0505000937121673
99,105014_fnca,0.35,0.6,0.1,-2.054115900615346
84,105014_fnca,0.3,0.5,0.1,-2.0579411184529395
68,105014_fnca,0.25,0.35,0.1,-2.0827453843268513
27,105014_fnca,0.1,0.25,0.1,-2.0828743021046394
