,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1384,0.3454575411395502,122620_fnca,0.6,-1.336198939173058,0.1633839485077441,-1.8116523357282754
286,Reward,0.0,0.2,0.1,0.1456,0.3528459156517951,122620_fnca,0.68,-1.5145421168127422,0.12670959746410923,-2.0658574450044838
144,Punishment,0.0,0.25,0.1,0.1232,0.3287981852098306,122620_fnca,0.6,-1.450129658397349,0.13940435413907035,-1.9703765462864788
287,Reward,0.0,0.25,0.1,0.1224,0.3278783972675171,122620_fnca,0.68,-1.700630491813257,0.09394830751308733,-2.3650105680471727
145,Punishment,0.0,0.3,0.1,0.1696,0.375431217241059,122620_fnca,0.6,-1.146415056166324,0.20678570288834972,-1.5760722737070905
288,Reward,0.0,0.3,0.1,0.168,0.3740159225598056,122620_fnca,0.68,-1.368925677002777,0.15630949610290984,-1.8559172877834282
146,Punishment,0.0,0.35,0.1,0.1656,0.3718699635838483,122620_fnca,0.6,-1.1681502743957233,0.20164913142931762,-1.6012260649900745
289,Reward,0.0,0.35,0.1,0.1584,0.3652617868575232,122620_fnca,0.68,-1.4280168875247259,0.1439118026376609,-1.9385546487325755
147,Punishment,0.0,0.4,0.1,0.124,0.3297134646553276,122620_fnca,0.6,-1.4436777718422749,0.14071182312395966,-1.9610412876604106
290,Reward,0.0,0.4,0.1,0.1328,0.3394942784379047,122620_fnca,0.68,-1.6118091960718737,0.10883710376167288,-2.2179029754756026
148,Punishment,0.0,0.45,0.1,0.16,0.3667527860628572,122620_fnca,0.6,-1.1997182208851414,0.1942517194635059,-1.638600437966577
291,Reward,0.0,0.45,0.1,0.184,0.3876392799615326,122620_fnca,0.68,-1.2795400921424183,0.17595096039225785,-1.7375499569045867
149,Punishment,0.0,0.5,0.1,0.1256,0.3315306472349802,122620_fnca,0.6,-1.4309385993620003,0.14331200522695894,-1.9427311707767143
292,Reward,0.0,0.5,0.1,0.128,0.3342235244434979,122620_fnca,0.68,-1.6515893096367558,0.10199697152623852,-2.2828121570578803
150,Punishment,0.0,0.55,0.1,0.0936,0.2913879983329066,122620_fnca,0.6,-1.7378890101762026,0.08811895296417879,-2.4290676390502832
293,Reward,0.0,0.55,0.1,0.084,0.2774988369049261,122620_fnca,0.68,-2.147756749712777,0.039741151709126274,-3.225368061173069
151,Punishment,0.0,0.6,0.1,0.16,0.3667527860628574,122620_fnca,0.6,-1.199718220885141,0.194251719463506,-1.6386004379665766
294,Reward,0.0,0.6,0.1,0.1624,0.3689649686874008,122620_fnca,0.68,-1.4028432071515378,0.14913205876536864,-1.9029230651302789
152,Punishment,0.0,0.65,0.1,0.0976,0.2968918250889433,122620_fnca,0.6,-1.692198833192831,0.09530176207399955,-2.350706978734262
295,Reward,0.0,0.65,0.1,0.1016,0.3022424861205535,122620_fnca,0.68,-1.9136952167912535,0.06392445876308268,-2.7500532245895344
153,Punishment,0.0,0.7,0.1,0.136,0.3429257623200251,122620_fnca,0.6,-1.353062531262921,0.1597208555949608,-1.834327639958484
296,Reward,0.0,0.7,0.1,0.1288,0.3351125188951559,122620_fnca,0.68,-1.6448206764022735,0.1031412303019398,-2.271656061964889
154,Punishment,0.0,0.75,0.1,0.1536,0.3607092026870435,122620_fnca,0.6,-1.2375619936353637,0.18549666468147968,-1.6847183772500405
297,Reward,0.0,0.75,0.1,0.1416,0.3487789520683909,122620_fnca,0.68,-1.543671132696181,0.121189624413056,-2.1103988161644276
155,Punishment,0.0,0.8,0.1,0.1824,0.3863284091440457,122620_fnca,0.6,-1.0809456154809842,0.22242612721557828,-1.5031602450184545
298,Reward,0.0,0.8,0.1,0.1768,0.3816520491616723,122620_fnca,0.68,-1.3184784441884096,0.16727247035507262,-1.7881312370994173
156,Punishment,0.05,0.2,0.1,0.1768,0.3816520491616722,122620_fnca,0.6,-1.1088634292140995,0.21573001459860616,-1.533727585528899
299,Reward,0.05,0.2,0.1,0.1568,0.3637576331742799,122620_fnca,0.68,-1.4383203327841365,0.14180233147056187,-1.9533212230548074
157,Punishment,0.05,0.25,0.1,0.148,0.3552421111946793,122620_fnca,0.6,-1.2723716748555622,0.17756769318879245,-1.7284033726920467
300,Reward,0.05,0.25,0.1,0.1416,0.3487789520683905,122620_fnca,0.68,-1.5436711326961827,0.12118962441305567,-2.1103988161644303
158,Punishment,0.05,0.3,0.1,0.1656,0.3718699635838483,122620_fnca,0.6,-1.1681502743957233,0.20164913142931762,-1.6012260649900745
301,Reward,0.05,0.3,0.1,0.1656,0.3718699635838485,122620_fnca,0.68,-1.3832792383728356,0.15325236701119074,-1.8756692588613386
159,Punishment,0.05,0.35,0.1,0.1672,0.3733036893945902,122620_fnca,0.6,-1.1593777728312802,0.20371833636682268,-1.5910169432722823
302,Reward,0.05,0.35,0.1,0.1768,0.3816520491616722,122620_fnca,0.68,-1.3184784441884099,0.1672724703550726,-1.7881312370994176
160,Punishment,0.05,0.4,0.1,0.1584,0.3652617868575227,122620_fnca,0.6,-1.2089958925055975,0.192093303886311,-1.6497740672523757
303,Reward,0.05,0.4,0.1,0.16,0.3667527860628568,122620_fnca,0.68,-1.4178488065006236,0.14600912601834798,-1.924086152252294
161,Punishment,0.05,0.45,0.1,0.156,0.363000572358262,122620_fnca,0.6,-1.2231385672907311,0.1888178452128211,-1.6669725106016837
304,Reward,0.05,0.45,0.1,0.168,0.3740159225598055,122620_fnca,0.68,-1.3689256770027771,0.1563094961029098,-1.8559172877834285
162,Punishment,0.05,0.5,0.1,0.1544,0.3614763783952006,122620_fnca,0.6,-1.2327223205518216,0.1866088259354485,-1.6787406929980067
305,Reward,0.05,0.5,0.1,0.1512,0.3583870994475669,122620_fnca,0.68,-1.4754995389485692,0.13432568028314398,-2.0074879779233927
163,Punishment,0.05,0.55,0.1,0.1696,0.375431217241059,122620_fnca,0.6,-1.146415056166324,0.20678570288834972,-1.5760722737070905
306,Reward,0.05,0.55,0.1,0.1656,0.3718699635838484,122620_fnca,0.68,-1.383279238372836,0.15325236701119066,-1.8756692588613393
164,Punishment,0.05,0.6,0.1,0.1712,0.3768343977540592,122620_fnca,0.6,-1.1379003683200282,0.20880652837135344,-1.5663471573161005
307,Reward,0.05,0.6,0.1,0.196,0.3971273953462638,122620_fnca,0.68,-1.218752485151497,0.18983170865680174,-1.6616173432361476
165,Punishment,0.05,0.65,0.1,0.204,0.4031302658061869,122620_fnca,0.6,-0.9823127499694729,0.24625007297594517,-1.4014077025809668
308,Reward,0.05,0.65,0.1,0.1976,0.3983480700944317,122620_fnca,0.68,-1.21100122283922,0.19162776473302404,-1.6522005140637157
166,Punishment,0.05,0.7,0.1,0.164,0.3704237722080122,122620_fnca,0.6,-1.1770302899328051,0.19956032948879424,-1.6116386849143243
309,Reward,0.05,0.7,0.1,0.156,0.3630005723582621,122620_fnca,0.68,-1.4435238947305022,0.14074308391601495,-1.9608191505336316
167,Punishment,0.05,0.75,0.1,0.1896,0.392141377423896,122620_fnca,0.6,-1.0465613261626479,0.23071229107478988,-1.4665838379143328
310,Reward,0.05,0.75,0.1,0.1584,0.3652617868575233,122620_fnca,0.68,-1.4280168875247254,0.14391180263766098,-1.9385546487325749
168,Punishment,0.05,0.8,0.1,0.1312,0.3377540854790748,122620_fnca,0.6,-1.387992092930713,0.15225484378418402,-1.8821995582237632
311,Reward,0.05,0.8,0.1,0.1192,0.3241533901353941,122620_fnca,0.68,-1.730045148581547,0.08932564616176486,-2.415466641269946
169,Punishment,0.1,0.2,0.1,0.168,0.3740159225598056,122620_fnca,0.6,-1.1550310399710928,0.2047456330148884,-1.5859868848530247
312,Reward,0.1,0.2,0.1,0.1648,0.3711484351694657,122620_fnca,0.68,-1.3881238641482099,0.15222699799271616,-1.8823824643135516
170,Punishment,0.1,0.25,0.1,0.1728,0.3782255989260198,122620_fnca,0.6,-1.1294846282563742,0.21080825643386028,-1.5568062959383926
313,Reward,0.1,0.25,0.1,0.1472,0.3544469863504361,122620_fnca,0.68,-1.5031867120270257,0.1288993155718212,-2.048723678811983
171,Punishment,0.1,0.3,0.1,0.1352,0.3420739271814292,122620_fnca,0.6,-1.3587706137962374,0.15848943822923284,-1.8420673236627747
314,Reward,0.1,0.3,0.1,0.1432,0.3504168854305909,122620_fnca,0.68,-1.5318896500674684,0.12340526735679586,-2.092281483196588
172,Punishment,0.1,0.35,0.1,0.1384,0.3454575411395503,122620_fnca,0.6,-1.3361989391730575,0.16338394850774418,-1.8116523357282748
315,Reward,0.1,0.35,0.1,0.1224,0.3278783972675174,122620_fnca,0.68,-1.7006304918132555,0.09394830751308757,-2.3650105680471705
173,Punishment,0.1,0.4,0.1,0.1312,0.3377540854790753,122620_fnca,0.6,-1.387992092930711,0.15225484378418444,-1.8821995582237605
316,Reward,0.1,0.4,0.1,0.1256,0.3315306472349801,122620_fnca,0.68,-1.6722435908227091,0.0985552625779485,-2.317137846728487
174,Punishment,0.1,0.45,0.1,0.224,0.4170889240155259,122620_fnca,0.6,-0.9014864177644852,0.26572923187728226,-1.3252774139115946
317,Reward,0.1,0.45,0.1,0.2168,0.4122301626101276,122620_fnca,0.68,-1.123644124115386,0.21219988557501426,-1.550226592034189
175,Punishment,0.1,0.5,0.1,0.1656,0.3718699635838484,122620_fnca,0.6,-1.168150274395723,0.20164913142931767,-1.6012260649900742
318,Reward,0.1,0.5,0.1,0.1672,0.3733036893945901,122620_fnca,0.68,-1.3736805034840127,0.15529362550016818,-1.862437596030718
176,Punishment,0.1,0.55,0.1,0.208,0.4060392768137735,122620_fnca,0.6,-0.9654238453877149,0.2503337794427103,-1.384960133826274
