,HCPID,egs,alpha,r,LL
80,122620_fnca,0.4,0.05,1,-1.9006733117477523
50,122620_fnca,0.25,0.05,1,-1.9015697983423432
70,122620_fnca,0.35,0.05,1,-1.904357484709967
40,122620_fnca,0.2,0.05,1,-1.9142823746597344
90,122620_fnca,0.45,0.05,1,-1.9165639360566162
60,122620_fnca,0.3,0.05,1,-1.9181802834408255
30,122620_fnca,0.15,0.05,1,-1.9186783451803504
100,122620_fnca,0.5,0.05,1,-1.9267882421518574
101,122620_fnca,0.5,0.1,1,-1.95632377849755
20,122620_fnca,0.1,0.05,1,-1.9593621358656779
81,122620_fnca,0.4,0.1,1,-1.9701716274955579
10,122620_fnca,0.05,0.05,1,-1.9809784662249983
91,122620_fnca,0.45,0.1,1,-1.9879514397061486
61,122620_fnca,0.3,0.1,1,-2.0082930132939882
51,122620_fnca,0.25,0.1,1,-2.008320312786157
71,122620_fnca,0.35,0.1,1,-2.0166675243451366
41,122620_fnca,0.2,0.1,1,-2.021187907077116
31,122620_fnca,0.15,0.1,1,-2.0470024481345153
102,122620_fnca,0.5,0.15,1,-2.0778969652263743
92,122620_fnca,0.45,0.15,1,-2.077903695956183
82,122620_fnca,0.4,0.15,1,-2.086796850839439
21,122620_fnca,0.1,0.1,1,-2.19300186948834
72,122620_fnca,0.35,0.15,1,-2.195869782361585
0,122620_fnca,0.0,0.05,1,-2.272395066721669
52,122620_fnca,0.25,0.15,1,-2.2753026063173545
62,122620_fnca,0.3,0.15,1,-2.2790181546307764
11,122620_fnca,0.05,0.1,1,-2.3534865803892253
42,122620_fnca,0.2,0.15,1,-2.4187501092620467
83,122620_fnca,0.4,0.2,1,-2.4540351925876416
103,122620_fnca,0.5,0.2,1,-2.4903064901879577
32,122620_fnca,0.15,0.15,1,-2.521750108798324
93,122620_fnca,0.45,0.2,1,-2.557982061362006
73,122620_fnca,0.35,0.2,1,-2.691376672217684
1,122620_fnca,0.0,0.1,1,-2.712948734547033
22,122620_fnca,0.1,0.15,1,-2.8281502821971993
104,122620_fnca,0.5,0.25,1,-2.8625071261680173
2,122620_fnca,0.0,0.15,1,-2.9102535694743406
12,122620_fnca,0.05,0.15,1,-2.9602424941778023
63,122620_fnca,0.3,0.2,1,-2.9642803062777876
94,122620_fnca,0.45,0.25,1,-3.0202195828731027
53,122620_fnca,0.25,0.2,1,-3.036213202752938
74,122620_fnca,0.35,0.25,1,-3.3110988611114234
84,122620_fnca,0.4,0.25,1,-3.337750183605184
43,122620_fnca,0.2,0.2,1,-3.3880853118423464
3,122620_fnca,0.0,0.2,1,-3.4757819219616586
33,122620_fnca,0.15,0.2,1,-3.5051477121811603
106,122620_fnca,0.5,0.35,1,-3.513057339725907
96,122620_fnca,0.45,0.35,1,-3.5343267802389704
5,122620_fnca,0.0,0.3,1,-3.5568998412672697
23,122620_fnca,0.1,0.2,1,-3.5625902336845066
4,122620_fnca,0.0,0.25,1,-3.5664376688105754
24,122620_fnca,0.1,0.25,1,-3.571124192642258
13,122620_fnca,0.05,0.2,1,-3.5719392810732566
14,122620_fnca,0.05,0.25,1,-3.593942684000294
34,122620_fnca,0.15,0.25,1,-3.623580806083823
105,122620_fnca,0.5,0.3,1,-3.6335598673127505
64,122620_fnca,0.3,0.25,1,-3.6671905504416804
54,122620_fnca,0.25,0.25,1,-3.6761404815457617
75,122620_fnca,0.35,0.3,1,-3.6963857010174523
95,122620_fnca,0.45,0.3,1,-3.726019564472969
7,122620_fnca,0.0,0.4,1,-3.7489992541310055
9,122620_fnca,0.0,0.5,1,-3.76753365555663
8,122620_fnca,0.0,0.45,1,-3.7864995735724807
44,122620_fnca,0.2,0.25,1,-3.7920938372701363
6,122620_fnca,0.0,0.35,1,-3.7961490501288333
16,122620_fnca,0.05,0.35,1,-3.7981547358042445
17,122620_fnca,0.05,0.4,1,-3.8015577092329296
85,122620_fnca,0.4,0.3,1,-3.819563633833922
15,122620_fnca,0.05,0.3,1,-3.838209443626395
107,122620_fnca,0.5,0.4,1,-3.838802188856478
65,122620_fnca,0.3,0.3,1,-3.8721072310427007
86,122620_fnca,0.4,0.35,1,-3.8790109880610784
18,122620_fnca,0.05,0.45,1,-3.9165860804064776
55,122620_fnca,0.25,0.3,1,-3.9186992441327217
25,122620_fnca,0.1,0.3,1,-3.933203169843566
45,122620_fnca,0.2,0.3,1,-3.9715816466589935
35,122620_fnca,0.15,0.3,1,-4.029250632479679
98,122620_fnca,0.45,0.45,1,-4.039095831788606
66,122620_fnca,0.3,0.35,1,-4.043278565860648
26,122620_fnca,0.1,0.35,1,-4.080760149050952
109,122620_fnca,0.5,0.5,1,-4.083783211759335
36,122620_fnca,0.15,0.35,1,-4.091824129707085
27,122620_fnca,0.1,0.4,1,-4.110042865182193
19,122620_fnca,0.05,0.5,1,-4.126491464956513
56,122620_fnca,0.25,0.35,1,-4.139877978235723
97,122620_fnca,0.45,0.4,1,-4.168128411978648
76,122620_fnca,0.35,0.35,1,-4.172532975544618
67,122620_fnca,0.3,0.4,1,-4.198945415033195
108,122620_fnca,0.5,0.45,1,-4.209024586646042
88,122620_fnca,0.4,0.45,1,-4.216563914169448
28,122620_fnca,0.1,0.45,1,-4.217795243354139
77,122620_fnca,0.35,0.4,1,-4.221683596252552
47,122620_fnca,0.2,0.4,1,-4.236895527525903
46,122620_fnca,0.2,0.35,1,-4.25149113653907
69,122620_fnca,0.3,0.5,1,-4.257533964932717
37,122620_fnca,0.15,0.4,1,-4.267787485516086
38,122620_fnca,0.15,0.45,1,-4.288717406887248
99,122620_fnca,0.45,0.5,1,-4.308709772406431
87,122620_fnca,0.4,0.4,1,-4.311126192914266
29,122620_fnca,0.1,0.5,1,-4.316837499508068
89,122620_fnca,0.4,0.5,1,-4.360279409496156
57,122620_fnca,0.25,0.4,1,-4.421633173071802
68,122620_fnca,0.3,0.45,1,-4.431148593932062
78,122620_fnca,0.35,0.45,1,-4.455560296678736
58,122620_fnca,0.25,0.45,1,-4.517812833345113
