,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.144,0.3512302523304646,106521_fnca,0.32,-0.5010957878264016,0.3518722738923654,-1.0444870274933538
286,Reward,0.0,0.2,0.1,0.1352,0.3420739271814294,106521_fnca,0.44,-0.8910354627476181,0.26822995344203465,-1.3159106311416036
144,Punishment,0.0,0.25,0.1,0.1888,0.3915062984747452,106521_fnca,0.32,-0.33511593686011487,0.37715845350052013,-0.9750898787734888
287,Reward,0.0,0.25,0.1,0.1848,0.3882905814728557,106521_fnca,0.44,-0.6572397379096363,0.32144765298832645,-1.1349205697484366
145,Punishment,0.0,0.3,0.1,0.1784,0.3830023402462543,106521_fnca,0.32,-0.3697105346900941,0.37258820660656755,-0.9872814729350902
288,Reward,0.0,0.3,0.1,0.1968,0.3977390062008539,106521_fnca,0.44,-0.6114562469570476,0.33092023842267876,-1.1058779041760716
146,Punishment,0.0,0.35,0.1,0.168,0.3740159225598054,106521_fnca,0.32,-0.4063998103601995,0.3673210799597587,-1.0015189361350756
289,Reward,0.0,0.35,0.1,0.2016,0.4013555892811731,106521_fnca,0.44,-0.5939869939944622,0.33442293729922223,-1.0953488077219613
147,Punishment,0.0,0.4,0.1,0.1832,0.3869852271764932,106521_fnca,0.32,-0.35350186620330426,0.37477841615508384,-0.9814203179092821
290,Reward,0.0,0.4,0.1,0.1824,0.3863284091440461,106521_fnca,0.44,-0.6667902072507215,0.31942169430609846,-1.1412431234474028
148,Punishment,0.0,0.45,0.1,0.132,0.3386262455678087,106521_fnca,0.32,-0.5551843735111598,0.3419627802568774,-1.073053377500162
291,Reward,0.0,0.45,0.1,0.1336,0.3403582156669317,106521_fnca,0.44,-0.9002280124180619,0.26603064491847517,-1.3241437703757597
149,Punishment,0.0,0.5,0.1,0.132,0.338626245567809,106521_fnca,0.32,-0.5551843735111592,0.3419627802568775,-1.0730533775001618
292,Reward,0.0,0.5,0.1,0.1192,0.3241533901353943,106521_fnca,0.44,-0.9896549280758913,0.24447383954023552,-1.4086469715371215
150,Punishment,0.0,0.55,0.1,0.1328,0.3394942784379046,106521_fnca,0.32,-0.5514084091824832,0.34267796511156207,-1.0709641500632512
293,Reward,0.0,0.55,0.1,0.1128,0.3164747778702474,106521_fnca,0.44,-1.0338896584490214,0.23377353155443895,-1.4534024461285897
151,Punishment,0.0,0.6,0.1,0.1816,0.3856688117360241,106521_fnca,0.32,-0.35885712245440693,0.3740642329821022,-0.9833277503728012
294,Reward,0.0,0.6,0.1,0.184,0.3876392799615321,106521_fnca,0.44,-0.6604077894928618,0.3207774310939574,-1.1370077574160966
152,Punishment,0.0,0.65,0.1,0.128,0.3342235244434975,106521_fnca,0.32,-0.5744658468301765,0.33825878586675795,-1.0839440377918286
295,Reward,0.0,0.65,0.1,0.1256,0.3315306472349801,106521_fnca,0.44,-0.948328616440584,0.2544624200998674,-1.3686021155847288
153,Punishment,0.0,0.7,0.1,0.2128,0.4094511939464569,106521_fnca,0.32,-0.26181386593787376,0.38550088764384355,-0.9532117834033401
296,Reward,0.0,0.7,0.1,0.2224,0.4160248806995665,106521_fnca,0.44,-0.5230456400446406,0.347939416809976,-1.0557269039895265
154,Punishment,0.0,0.75,0.1,0.1912,0.3934035753504011,106521_fnca,0.32,-0.32739915971856376,0.37812379457728973,-0.9725336380968834
297,Reward,0.0,0.75,0.1,0.2008,0.4007590875788365,106521_fnca,0.44,-0.5968673135901006,0.33384988664374055,-1.0970638282208043
155,Punishment,0.0,0.8,0.1,0.1912,0.3934035753504011,106521_fnca,0.32,-0.32739915971856376,0.37812379457728973,-0.9725336380968834
298,Reward,0.0,0.8,0.1,0.1792,0.3836731996103968,106521_fnca,0.44,-0.6797451588091921,0.3166477652038871,-1.1499652736669395
156,Punishment,0.05,0.2,0.1,0.1976,0.3983480700944318,106521_fnca,0.32,-0.3072689669890557,0.38054697921628944,-0.9661456422419332
299,Reward,0.05,0.2,0.1,0.1904,0.3927737987768591,106521_fnca,0.44,-0.6354802707748886,0.326000579347729,-1.1208561204767353
157,Punishment,0.05,0.25,0.1,0.104,0.3053827219826103,106521_fnca,0.32,-0.7073091712513452,0.31065209298024543,-1.1690816650728049
300,Reward,0.05,0.25,0.1,0.1032,0.3043416814819649,106521_fnca,0.44,-1.106650914064686,0.21625940214139971,-1.531276656004775
158,Punishment,0.05,0.3,0.1,0.0872,0.2822408331732461,106521_fnca,0.32,-0.8248274970797789,0.28390695061831267,-1.259108733174119
301,Reward,0.05,0.3,0.1,0.0912,0.2880085400388469,106521_fnca,0.44,-1.211075199204001,0.1916105979146402,-1.652290102268178
159,Punishment,0.05,0.35,0.1,0.1512,0.3583870994475673,106521_fnca,0.32,-0.4709990963965927,0.3570574422060827,-1.0298586076078762
302,Reward,0.05,0.35,0.1,0.1656,0.3718699635838483,106521_fnca,0.44,-0.7378923464414974,0.3038621632761853,-1.191181090673142
160,Punishment,0.05,0.4,0.1,0.2128,0.4094511939464572,106521_fnca,0.32,-0.2618138659378736,0.3855008876438436,-0.95321178340334
303,Reward,0.05,0.4,0.1,0.2272,0.4191905731159414,106521_fnca,0.44,-0.5076450036035112,0.3507118762320733,-1.047790258046477
161,Punishment,0.05,0.45,0.1,0.1856,0.3889391455319735,106521_fnca,0.32,-0.345555343410275,0.37582082407523315,-0.9786427808843692
304,Reward,0.05,0.45,0.1,0.1968,0.3977390062008542,106521_fnca,0.44,-0.6114562469570471,0.3309202384226788,-1.1058779041760713
162,Punishment,0.05,0.5,0.1,0.0904,0.2868687416571418,106521_fnca,0.32,-0.8003660443228494,0.28960671382058306,-1.2392314356571754
305,Reward,0.05,0.5,0.1,0.0792,0.2701587470338117,106521_fnca,0.44,-1.3355110799164467,0.1635341477855545,-1.8107334554944694
163,Punishment,0.05,0.55,0.1,0.0992,0.2990500037180723,106521_fnca,0.32,-0.7383380613770464,0.30376221241817003,-1.1915100796436802
306,Reward,0.05,0.55,0.1,0.0968,0.2958035831558607,106521_fnca,0.44,-1.1602293533380421,0.20351723000014232,-1.5920046093782783
164,Punishment,0.05,0.6,0.1,0.204,0.4031302658061872,106521_fnca,0.32,-0.2877481792839868,0.3827634745295367,-0.9603380405452974
307,Reward,0.05,0.6,0.1,0.2152,0.4111255031538117,106521_fnca,0.44,-0.5467916689077229,0.34354777370253037,-1.068429097798119
165,Punishment,0.05,0.65,0.1,0.1776,0.3823286284652452,106521_fnca,0.32,-0.3724544525258971,0.37220902296916086,-0.9882996928078555
308,Reward,0.05,0.65,0.1,0.168,0.3740159225598056,106521_fnca,0.44,-0.7272417659077253,0.3062422491795429,-1.183378826244966
166,Punishment,0.05,0.7,0.1,0.1992,0.3995586035391174,106521_fnca,0.32,-0.30233362247741846,0.3811198665967308,-0.9646413428448316
309,Reward,0.05,0.7,0.1,0.216,0.411678981327604,106521_fnca,0.44,-0.5441132779663247,0.3440500414578025,-1.0669681628343022
167,Punishment,0.05,0.75,0.1,0.1616,0.368230790581268,106521_fnca,0.32,-0.4301650053488435,0.3636877900216907,-1.0114594991180579
310,Reward,0.05,0.75,0.1,0.172,0.3775314874539807,106521_fnca,0.44,-0.7098745638604991,0.31008789748684773,-1.1708994814127396
168,Punishment,0.05,0.8,0.1,0.2064,0.4048829264705018,106521_fnca,0.32,-0.2805749330807518,0.38354448030858307,-0.9582996797413068
311,Reward,0.05,0.8,0.1,0.2144,0.4105697187996165,106521_fnca,0.44,-0.5494803675721316,0.34304183532430355,-1.0699028703782751
169,Punishment,0.1,0.2,0.1,0.1368,0.3437736235422882,106521_fnca,0.32,-0.5329088314347196,0.3461322178114978,-1.0609344445152318
312,Reward,0.1,0.2,0.1,0.1248,0.3306242730471288,106521_fnca,0.44,-0.9533480318762617,0.2532508528733607,-1.3733747681458435
