,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.3,0.3,0.1,0.2833333333333333,0.4513697720560998,109123_fnca,-1.8406447278992828,0.0
1,Punishment,0.3,0.3,0.1,0.3048,0.4605069090585204,109123_fnca,-1.8406447278992828,0.32
2,Reward,0.3,0.3,0.1,0.2696,0.4439296101850371,109123_fnca,-1.8406447278992828,0.24
