,HCPID,egs,alpha,r,LL
40,161630_fnca,0.2,0.05,1,-1.889053547682432
90,161630_fnca,0.45,0.05,1,-1.889218269301723
70,161630_fnca,0.35,0.05,1,-1.8913519581501288
100,161630_fnca,0.5,0.05,1,-1.8934652813047796
60,161630_fnca,0.3,0.05,1,-1.8981199606244428
80,161630_fnca,0.4,0.05,1,-1.8999875077870532
50,161630_fnca,0.25,0.05,1,-1.9050387594270015
30,161630_fnca,0.15,0.05,1,-1.9275796573859618
91,161630_fnca,0.45,0.1,1,-1.9316504481085532
101,161630_fnca,0.5,0.1,1,-1.9431559501082503
81,161630_fnca,0.4,0.1,1,-1.9484827111131908
61,161630_fnca,0.3,0.1,1,-1.957904066728862
20,161630_fnca,0.1,0.05,1,-1.9581295888095935
51,161630_fnca,0.25,0.1,1,-1.9800299586299555
71,161630_fnca,0.35,0.1,1,-1.9936105727137385
41,161630_fnca,0.2,0.1,1,-2.0265863275356546
92,161630_fnca,0.45,0.15,1,-2.0379242226093144
10,161630_fnca,0.05,0.05,1,-2.040918689897347
82,161630_fnca,0.4,0.15,1,-2.046149970928626
102,161630_fnca,0.5,0.15,1,-2.05529804338519
31,161630_fnca,0.15,0.1,1,-2.0667697551811868
21,161630_fnca,0.1,0.1,1,-2.1117012841677667
72,161630_fnca,0.35,0.15,1,-2.1249424296936255
62,161630_fnca,0.3,0.15,1,-2.198539059029019
93,161630_fnca,0.45,0.2,1,-2.2327313542476435
103,161630_fnca,0.5,0.2,1,-2.238411798670919
52,161630_fnca,0.25,0.15,1,-2.2752911274995142
83,161630_fnca,0.4,0.2,1,-2.2835691780401075
11,161630_fnca,0.05,0.1,1,-2.3275307456549577
42,161630_fnca,0.2,0.15,1,-2.327671396762548
32,161630_fnca,0.15,0.15,1,-2.4908720713609482
73,161630_fnca,0.35,0.2,1,-2.5462580964816706
0,161630_fnca,0.0,0.05,1,-2.575493189184221
104,161630_fnca,0.5,0.25,1,-2.5916325436824774
63,161630_fnca,0.3,0.2,1,-2.6736990774019516
1,161630_fnca,0.0,0.1,1,-2.6880777479823568
2,161630_fnca,0.0,0.15,1,-2.733012324667238
22,161630_fnca,0.1,0.15,1,-2.759609265013802
