,HCPID,egs,alpha,r,LL
63,154431_fnca,0.3,0.2,1,-1.8384649124363315
22,154431_fnca,0.1,0.15,1,-1.8402389371440255
2,154431_fnca,0.0,0.15,1,-1.8405943277764032
73,154431_fnca,0.35,0.2,1,-1.8413460007353013
12,154431_fnca,0.05,0.15,1,-1.8423180755353665
83,154431_fnca,0.4,0.2,1,-1.8440910407498539
32,154431_fnca,0.15,0.15,1,-1.8441847576949542
103,154431_fnca,0.5,0.2,1,-1.847351952902737
104,154431_fnca,0.5,0.25,1,-1.849222954098336
53,154431_fnca,0.25,0.2,1,-1.8494228228512297
93,154431_fnca,0.45,0.2,1,-1.8497417472641318
84,154431_fnca,0.4,0.25,1,-1.8530772651401834
94,154431_fnca,0.45,0.25,1,-1.856232110668448
42,154431_fnca,0.2,0.15,1,-1.856664996616316
43,154431_fnca,0.2,0.2,1,-1.8606584338974375
52,154431_fnca,0.25,0.15,1,-1.866982490154598
33,154431_fnca,0.15,0.2,1,-1.8727036053643755
5,154431_fnca,0.0,0.3,1,-1.8756454056127896
14,154431_fnca,0.05,0.25,1,-1.8777000353810043
4,154431_fnca,0.0,0.25,1,-1.8783514037095481
3,154431_fnca,0.0,0.2,1,-1.8789251950144519
64,154431_fnca,0.3,0.25,1,-1.8811712326073464
13,154431_fnca,0.05,0.2,1,-1.8812633692625105
72,154431_fnca,0.35,0.15,1,-1.88149832177936
34,154431_fnca,0.15,0.25,1,-1.8839362334843783
106,154431_fnca,0.5,0.35,1,-1.8870396319122493
23,154431_fnca,0.1,0.2,1,-1.8874349400821235
95,154431_fnca,0.45,0.3,1,-1.8880824449687958
105,154431_fnca,0.5,0.3,1,-1.889013692252456
62,154431_fnca,0.3,0.15,1,-1.8893021881286485
24,154431_fnca,0.1,0.25,1,-1.889303914457559
85,154431_fnca,0.4,0.3,1,-1.889478282576678
74,154431_fnca,0.35,0.25,1,-1.8948082963570394
54,154431_fnca,0.25,0.25,1,-1.8998208888593262
44,154431_fnca,0.2,0.25,1,-1.901320627080875
7,154431_fnca,0.0,0.4,1,-1.9081804737817265
75,154431_fnca,0.35,0.3,1,-1.9091172815804045
6,154431_fnca,0.0,0.35,1,-1.912469766443023
96,154431_fnca,0.45,0.35,1,-1.9130301257859246
9,154431_fnca,0.0,0.5,1,-1.9130548365370466
8,154431_fnca,0.0,0.45,1,-1.914259562646988
15,154431_fnca,0.05,0.3,1,-1.9159043986500606
17,154431_fnca,0.05,0.4,1,-1.918289180019138
16,154431_fnca,0.05,0.35,1,-1.9208220744640823
55,154431_fnca,0.25,0.3,1,-1.9236649775189933
35,154431_fnca,0.15,0.3,1,-1.924702644577955
107,154431_fnca,0.5,0.4,1,-1.9257552611216173
92,154431_fnca,0.45,0.15,1,-1.9264391692420695
82,154431_fnca,0.4,0.15,1,-1.92829687709007
25,154431_fnca,0.1,0.3,1,-1.9316778437470807
18,154431_fnca,0.05,0.45,1,-1.9334559478311273
65,154431_fnca,0.3,0.3,1,-1.933985014695259
86,154431_fnca,0.4,0.35,1,-1.942093874525352
98,154431_fnca,0.45,0.45,1,-1.943540111509132
45,154431_fnca,0.2,0.3,1,-1.9464722515989468
36,154431_fnca,0.15,0.35,1,-1.950008140398019
102,154431_fnca,0.5,0.15,1,-1.9515282916506806
19,154431_fnca,0.05,0.5,1,-1.9522190527536414
56,154431_fnca,0.25,0.35,1,-1.9528758680563856
76,154431_fnca,0.35,0.35,1,-1.9542277623849107
108,154431_fnca,0.5,0.45,1,-1.9543865174716144
26,154431_fnca,0.1,0.35,1,-1.9548500400657005
66,154431_fnca,0.3,0.35,1,-1.959330163658004
77,154431_fnca,0.35,0.4,1,-1.9595622699066642
46,154431_fnca,0.2,0.35,1,-1.9609991183346875
87,154431_fnca,0.4,0.4,1,-1.965514753652774
37,154431_fnca,0.15,0.4,1,-1.9664182648940438
97,154431_fnca,0.45,0.4,1,-1.9676947074205118
28,154431_fnca,0.1,0.45,1,-1.969177914021897
78,154431_fnca,0.35,0.45,1,-1.9718303075909538
67,154431_fnca,0.3,0.4,1,-1.9756943408444756
29,154431_fnca,0.1,0.5,1,-1.9773325831884008
99,154431_fnca,0.45,0.5,1,-1.9833273916867067
89,154431_fnca,0.4,0.5,1,-1.9843895132512899
68,154431_fnca,0.3,0.45,1,-1.9874709446183676
27,154431_fnca,0.1,0.4,1,-1.9877069960537148
58,154431_fnca,0.25,0.45,1,-1.994006459313249
88,154431_fnca,0.4,0.45,1,-1.995911281149152
57,154431_fnca,0.25,0.4,1,-1.9969580333412371
48,154431_fnca,0.2,0.45,1,-2.000618152918862
81,154431_fnca,0.4,0.1,1,-2.001677298818439
47,154431_fnca,0.2,0.4,1,-2.0027313939110005
71,154431_fnca,0.35,0.1,1,-2.0036947532486398
41,154431_fnca,0.2,0.1,1,-2.0081181560799193
11,154431_fnca,0.05,0.1,1,-2.016073355758125
39,154431_fnca,0.15,0.5,1,-2.016900146186947
69,154431_fnca,0.3,0.5,1,-2.0186709461684416
38,154431_fnca,0.15,0.45,1,-2.019238507496355
109,154431_fnca,0.5,0.5,1,-2.02191002223986
21,154431_fnca,0.1,0.1,1,-2.027568883267439
51,154431_fnca,0.25,0.1,1,-2.0283067661025536
91,154431_fnca,0.45,0.1,1,-2.0386131742502385
101,154431_fnca,0.5,0.1,1,-2.0414274010549986
61,154431_fnca,0.3,0.1,1,-2.0435866221225436
59,154431_fnca,0.25,0.5,1,-2.0438505414225165
1,154431_fnca,0.0,0.1,1,-2.053596856232834
31,154431_fnca,0.15,0.1,1,-2.0550965425486045
79,154431_fnca,0.35,0.5,1,-2.058111099820356
49,154431_fnca,0.2,0.5,1,-2.0781884337106646
60,154431_fnca,0.3,0.05,1,-2.1215456757854865
70,154431_fnca,0.35,0.05,1,-2.1246066205167846
100,154431_fnca,0.5,0.05,1,-2.1295739819068134
90,154431_fnca,0.45,0.05,1,-2.145436719764473
50,154431_fnca,0.25,0.05,1,-2.1456605580538457
80,154431_fnca,0.4,0.05,1,-2.1577642204567864
40,154431_fnca,0.2,0.05,1,-2.166213284512415
30,154431_fnca,0.15,0.05,1,-2.1962202841630454
20,154431_fnca,0.1,0.05,1,-2.2153556371661507
10,154431_fnca,0.05,0.05,1,-2.3673490968367785
0,154431_fnca,0.0,0.05,1,-3.7157677514697567
