,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.15666666666666668,0.36409353546046735
1,Neutral,0.0,0.25,0.1,0.17,0.3762604235825434
2,Neutral,0.0,0.3,0.1,0.13333333333333333,0.3405026123034994
3,Neutral,0.0,0.35,0.1,0.15666666666666668,0.3640935354604674
4,Neutral,0.0,0.4,0.1,0.19333333333333333,0.39557192271742875
5,Neutral,0.0,0.45,0.1,0.14,0.3475667929841461
6,Neutral,0.0,0.5,0.1,0.19666666666666666,0.3981422858999376
7,Neutral,0.0,0.55,0.1,0.19,0.3929563789010983
8,Neutral,0.0,0.6,0.1,0.11,0.31341254721080325
9,Neutral,0.0,0.65,0.1,0.14333333333333334,0.35099794026335734
10,Neutral,0.0,0.7,0.1,0.14,0.34756679298414606
11,Neutral,0.0,0.75,0.1,0.16666666666666666,0.37330068339472067
12,Neutral,0.0,0.8,0.1,0.14333333333333334,0.3509979402633573
13,Neutral,0.05,0.2,0.1,0.19666666666666666,0.3981422858999376
14,Neutral,0.05,0.25,0.1,0.10333333333333333,0.3049023456071545
15,Neutral,0.05,0.3,0.1,0.14666666666666667,0.35436441131823426
16,Neutral,0.05,0.35,0.1,0.16,0.36721859746989827
17,Neutral,0.05,0.4,0.1,0.08666666666666667,0.28181605677298177
18,Neutral,0.05,0.45,0.1,0.13666666666666666,0.34406903458087246
19,Neutral,0.05,0.5,0.1,0.08666666666666667,0.2818160567729817
20,Neutral,0.05,0.55,0.1,0.13666666666666666,0.3440690345808724
21,Neutral,0.05,0.6,0.1,0.07333333333333333,0.261118424591396
22,Neutral,0.05,0.65,0.1,0.1,0.30050125348238005
23,Neutral,0.05,0.7,0.1,0.15333333333333332,0.36091052943411095
24,Neutral,0.05,0.75,0.1,0.17333333333333334,0.37916766204679037
25,Neutral,0.05,0.8,0.1,0.1,0.30050125348238
26,Neutral,0.1,0.2,0.1,0.2633333333333333,0.44117760727332966
27,Neutral,0.1,0.25,0.1,0.14666666666666667,0.35436441131823426
