,HCPID,egs,alpha,r,LL
89,137633_fnca,0.4,0.5,1,-1.8689588192901858
108,137633_fnca,0.5,0.45,1,-1.869474394477709
76,137633_fnca,0.35,0.35,1,-1.8700937122914323
109,137633_fnca,0.5,0.5,1,-1.8703981451193483
86,137633_fnca,0.4,0.35,1,-1.8707840291132292
35,137633_fnca,0.15,0.3,1,-1.8710865475870055
29,137633_fnca,0.1,0.5,1,-1.8711316642472813
56,137633_fnca,0.25,0.35,1,-1.871544836281429
78,137633_fnca,0.35,0.45,1,-1.8715583068444235
19,137633_fnca,0.05,0.5,1,-1.8719864538831434
47,137633_fnca,0.2,0.4,1,-1.8727097496949368
45,137633_fnca,0.2,0.3,1,-1.8727537569485446
99,137633_fnca,0.45,0.5,1,-1.8728386893892988
85,137633_fnca,0.4,0.3,1,-1.8730146245072474
66,137633_fnca,0.3,0.35,1,-1.8731193747909516
88,137633_fnca,0.4,0.45,1,-1.8732322338735694
58,137633_fnca,0.25,0.45,1,-1.8735703718609842
77,137633_fnca,0.35,0.4,1,-1.873570518505363
96,137633_fnca,0.45,0.35,1,-1.8740301911177517
48,137633_fnca,0.2,0.45,1,-1.8743896154328952
25,137633_fnca,0.1,0.3,1,-1.8746337080671047
65,137633_fnca,0.3,0.3,1,-1.8747656855123562
55,137633_fnca,0.25,0.3,1,-1.8752054995696168
98,137633_fnca,0.45,0.45,1,-1.875302887250943
68,137633_fnca,0.3,0.45,1,-1.8753546263871845
36,137633_fnca,0.15,0.35,1,-1.8754906049794577
6,137633_fnca,0.0,0.35,1,-1.8756266375891686
16,137633_fnca,0.05,0.35,1,-1.875746638961711
7,137633_fnca,0.0,0.4,1,-1.8765356750798765
75,137633_fnca,0.35,0.3,1,-1.877075866072957
67,137633_fnca,0.3,0.4,1,-1.877082069096633
57,137633_fnca,0.25,0.4,1,-1.8771304147481576
18,137633_fnca,0.05,0.45,1,-1.8771490347450852
27,137633_fnca,0.1,0.4,1,-1.8772666955862394
34,137633_fnca,0.15,0.25,1,-1.8772686199275084
39,137633_fnca,0.15,0.5,1,-1.877420753227034
87,137633_fnca,0.4,0.4,1,-1.8774604699628359
107,137633_fnca,0.5,0.4,1,-1.877467798353034
54,137633_fnca,0.25,0.25,1,-1.8777259008510678
17,137633_fnca,0.05,0.4,1,-1.8777316801180577
15,137633_fnca,0.05,0.3,1,-1.877927245259056
44,137633_fnca,0.2,0.25,1,-1.878216617161107
28,137633_fnca,0.1,0.45,1,-1.8792620506062823
9,137633_fnca,0.0,0.5,1,-1.8792952879577907
24,137633_fnca,0.1,0.25,1,-1.8803564845670997
95,137633_fnca,0.45,0.3,1,-1.8804453981164446
46,137633_fnca,0.2,0.35,1,-1.880502302930147
8,137633_fnca,0.0,0.45,1,-1.8806931567598475
37,137633_fnca,0.15,0.4,1,-1.8808487446510327
69,137633_fnca,0.3,0.5,1,-1.881096860296609
3,137633_fnca,0.0,0.2,1,-1.8815316750798763
33,137633_fnca,0.15,0.2,1,-1.88174087029891
13,137633_fnca,0.05,0.2,1,-1.8817836798426897
26,137633_fnca,0.1,0.35,1,-1.8820415345541779
5,137633_fnca,0.0,0.3,1,-1.8824461544853954
106,137633_fnca,0.5,0.35,1,-1.8829848343896396
43,137633_fnca,0.2,0.2,1,-1.8831492792672213
79,137633_fnca,0.35,0.5,1,-1.8832935601512413
