,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.136,0.3429257623200248,137633_fnca,0.16,-0.06998599299635802,0.3979664583257542,-0.9213875528125157
286,Reward,0.0,0.2,0.1,0.1464,0.3536482626494012,137633_fnca,0.0434782608695652,0.29102854446218235,0.38240028976536555,-0.9612873400505609
144,Punishment,0.0,0.25,0.1,0.104,0.3053827219826107,137633_fnca,0.16,-0.18337645180590406,0.3922907539994773,-0.9357519947431341
287,Reward,0.0,0.25,0.1,0.104,0.3053827219826105,137633_fnca,0.0434782608695652,0.1981832460511014,0.3911841598929904,-0.9385768327123483
145,Punishment,0.0,0.3,0.1,0.2184,0.4133256712187022,137633_fnca,0.16,0.14129294178076574,0.3949799081162449,-0.928920380903204
288,Reward,0.0,0.3,0.1,0.2248,0.4176176284436152,137633_fnca,0.0434782608695652,0.43418123848408385,0.3630570817315975,-1.013195207130459
146,Punishment,0.0,0.35,0.1,0.1736,0.3789167485370072,137633_fnca,0.16,0.035891789034159696,0.39868540032389177,-0.9195826434647091
289,Reward,0.0,0.35,0.1,0.1608,0.3674934028263594,137633_fnca,0.0434782608695652,0.31924855855404105,0.3791215722323689,-0.9698983542740891
147,Punishment,0.0,0.4,0.1,0.144,0.3512302523304643,137633_fnca,0.16,-0.04555416252967296,0.39852855621220346,-0.9199761240665626
290,Reward,0.0,0.4,0.1,0.14,0.3471259096029771,137633_fnca,0.0434782608695652,0.2780597370009945,0.38381402950250587,-0.9575971418752037
148,Punishment,0.0,0.45,0.1,0.1712,0.3768343977540592,137633_fnca,0.16,0.029721278277015633,0.3987661156024208,-0.9193802103958825
291,Reward,0.0,0.45,0.1,0.18,0.3843412214941712,137633_fnca,0.0434782608695652,0.3552097237961899,0.37455167291029484,-0.9820255071443555
149,Punishment,0.0,0.5,0.1,0.1616,0.3682307905812682,137633_fnca,0.16,0.004345101064129704,0.3989385144233784,-0.9189479731563014
292,Reward,0.0,0.5,0.1,0.1584,0.3652617868575231,137633_fnca,0.0434782608695652,0.31462842067095864,0.37967712641914336,-0.9684340547516235
