,HCPID,egs,alpha,r,LL
90,139637_fnca,0.45,0.05,1,-1.841337380225045
80,139637_fnca,0.4,0.05,1,-1.8431989077125595
81,139637_fnca,0.4,0.1,1,-1.8450264020470035
100,139637_fnca,0.5,0.05,1,-1.845228727701569
91,139637_fnca,0.45,0.1,1,-1.8470278573040253
101,139637_fnca,0.5,0.1,1,-1.847139149697899
60,139637_fnca,0.3,0.05,1,-1.8482431201603464
40,139637_fnca,0.2,0.05,1,-1.848529922029669
50,139637_fnca,0.25,0.05,1,-1.8486695727276645
70,139637_fnca,0.35,0.05,1,-1.8505464816096817
71,139637_fnca,0.35,0.1,1,-1.852293841336574
51,139637_fnca,0.25,0.1,1,-1.8538267569201556
61,139637_fnca,0.3,0.1,1,-1.855990837074125
30,139637_fnca,0.15,0.05,1,-1.86344370332943
41,139637_fnca,0.2,0.1,1,-1.8667976781520563
92,139637_fnca,0.45,0.15,1,-1.8843878769547477
82,139637_fnca,0.4,0.15,1,-1.8877549422296473
102,139637_fnca,0.5,0.15,1,-1.8878415976888632
31,139637_fnca,0.15,0.1,1,-1.8936356813152835
20,139637_fnca,0.1,0.05,1,-1.896279963483038
72,139637_fnca,0.35,0.15,1,-1.9137670158851139
21,139637_fnca,0.1,0.1,1,-1.9303764003051083
62,139637_fnca,0.3,0.15,1,-1.953164486773881
52,139637_fnca,0.25,0.15,1,-2.003651926288766
10,139637_fnca,0.05,0.05,1,-2.0132924263513914
103,139637_fnca,0.5,0.2,1,-2.023539764085178
42,139637_fnca,0.2,0.15,1,-2.0254287250784007
93,139637_fnca,0.45,0.2,1,-2.0320206650291794
11,139637_fnca,0.05,0.1,1,-2.052446639753447
83,139637_fnca,0.4,0.2,1,-2.0855397705140595
73,139637_fnca,0.35,0.2,1,-2.097017226507386
32,139637_fnca,0.15,0.15,1,-2.162185810523729
104,139637_fnca,0.5,0.25,1,-2.1879883583770194
22,139637_fnca,0.1,0.15,1,-2.2094349710910737
1,139637_fnca,0.0,0.1,1,-2.2203856219391866
2,139637_fnca,0.0,0.15,1,-2.29254238439548
63,139637_fnca,0.3,0.2,1,-2.292922676458235
12,139637_fnca,0.05,0.15,1,-2.3141978457652206
53,139637_fnca,0.25,0.2,1,-2.408134304529285
94,139637_fnca,0.45,0.25,1,-2.432423066145784
84,139637_fnca,0.4,0.25,1,-2.4703371829316163
74,139637_fnca,0.35,0.25,1,-2.5216917118555084
43,139637_fnca,0.2,0.2,1,-2.539803819743457
13,139637_fnca,0.05,0.2,1,-2.585916876954957
0,139637_fnca,0.0,0.05,1,-2.594846763379043
105,139637_fnca,0.5,0.3,1,-2.6039787583815857
5,139637_fnca,0.0,0.3,1,-2.6058268005196927
24,139637_fnca,0.1,0.25,1,-2.6149508648568416
3,139637_fnca,0.0,0.2,1,-2.615522714030811
54,139637_fnca,0.25,0.25,1,-2.6211004255970556
14,139637_fnca,0.05,0.25,1,-2.6254487649949967
4,139637_fnca,0.0,0.25,1,-2.6407869235762043
23,139637_fnca,0.1,0.2,1,-2.6442196231980133
107,139637_fnca,0.5,0.4,1,-2.6636752661700767
33,139637_fnca,0.15,0.2,1,-2.6731871968380565
44,139637_fnca,0.2,0.25,1,-2.674690688027277
34,139637_fnca,0.15,0.25,1,-2.6813414679802925
64,139637_fnca,0.3,0.25,1,-2.697839146248102
9,139637_fnca,0.0,0.5,1,-2.7369063660249076
85,139637_fnca,0.4,0.3,1,-2.741972635750353
106,139637_fnca,0.5,0.35,1,-2.7494840061418913
7,139637_fnca,0.0,0.4,1,-2.7513663330784293
17,139637_fnca,0.05,0.4,1,-2.779022881475206
6,139637_fnca,0.0,0.35,1,-2.7818672235833253
95,139637_fnca,0.45,0.3,1,-2.7849530004522176
16,139637_fnca,0.05,0.35,1,-2.7849530004522185
15,139637_fnca,0.05,0.3,1,-2.7853293999447213
8,139637_fnca,0.0,0.45,1,-2.787167710488575
97,139637_fnca,0.45,0.4,1,-2.804075201422423
75,139637_fnca,0.35,0.3,1,-2.8169501136580406
87,139637_fnca,0.4,0.4,1,-2.8467010345641914
65,139637_fnca,0.3,0.3,1,-2.8527663296545316
96,139637_fnca,0.45,0.35,1,-2.8535604936696615
