,HCPID,ans,bll,lf,LL
129,136227_fnca,0.45,0.8,0.1,-1.8379372399858194
136,136227_fnca,0.5,0.5,0.1,-1.8381057209315648
133,136227_fnca,0.5,0.35,0.1,-1.8381778278659298
124,136227_fnca,0.45,0.55,0.1,-1.8382233733006808
132,136227_fnca,0.5,0.3,0.1,-1.838404848461912
127,136227_fnca,0.45,0.7,0.1,-1.8384124382595153
138,136227_fnca,0.5,0.6,0.1,-1.8385148987456805
137,136227_fnca,0.5,0.55,0.1,-1.838565745515182
119,136227_fnca,0.45,0.3,0.1,-1.8385951684668203
135,136227_fnca,0.5,0.45,0.1,-1.8387147275461744
120,136227_fnca,0.45,0.35,0.1,-1.839758853805042
130,136227_fnca,0.5,0.2,0.1,-1.8401840292118943
134,136227_fnca,0.5,0.4,0.1,-1.8402517983585032
141,136227_fnca,0.5,0.75,0.1,-1.8402585099655941
121,136227_fnca,0.45,0.4,0.1,-1.8404473275811175
118,136227_fnca,0.45,0.25,0.1,-1.840793506869552
115,136227_fnca,0.4,0.75,0.1,-1.8409365148864887
123,136227_fnca,0.45,0.5,0.1,-1.8420867825627325
139,136227_fnca,0.5,0.65,0.1,-1.8421718261831554
142,136227_fnca,0.5,0.8,0.1,-1.8423934670013953
140,136227_fnca,0.5,0.7,0.1,-1.842857989129523
110,136227_fnca,0.4,0.5,0.1,-1.843497911848536
131,136227_fnca,0.5,0.25,0.1,-1.8437462250177692
126,136227_fnca,0.45,0.65,0.1,-1.843836492966993
106,136227_fnca,0.4,0.3,0.1,-1.8438955115463926
112,136227_fnca,0.4,0.6,0.1,-1.8447690735672893
125,136227_fnca,0.45,0.6,0.1,-1.8480374576708334
103,136227_fnca,0.35,0.8,0.1,-1.848360054454392
128,136227_fnca,0.45,0.75,0.1,-1.8495258138136335
113,136227_fnca,0.4,0.65,0.1,-1.8509385043178421
117,136227_fnca,0.45,0.2,0.1,-1.8511120383047288
100,136227_fnca,0.35,0.65,0.1,-1.851744438601178
107,136227_fnca,0.4,0.35,0.1,-1.85296641380135
98,136227_fnca,0.35,0.55,0.1,-1.8532536332316476
114,136227_fnca,0.4,0.7,0.1,-1.8548121912015931
122,136227_fnca,0.45,0.45,0.1,-1.8559268914051779
91,136227_fnca,0.35,0.2,0.1,-1.8593189283935154
105,136227_fnca,0.4,0.25,0.1,-1.8596248864620089
108,136227_fnca,0.4,0.4,0.1,-1.862208235240514
101,136227_fnca,0.35,0.7,0.1,-1.8657993491065548
116,136227_fnca,0.4,0.8,0.1,-1.8659366343628814
104,136227_fnca,0.4,0.2,0.1,-1.8704958538843617
93,136227_fnca,0.35,0.3,0.1,-1.8725210099010212
95,136227_fnca,0.35,0.4,0.1,-1.874737037872503
99,136227_fnca,0.35,0.6,0.1,-1.8759817147305866
96,136227_fnca,0.35,0.45,0.1,-1.8854758622005403
111,136227_fnca,0.4,0.55,0.1,-1.888550345586412
94,136227_fnca,0.35,0.35,0.1,-1.9018302752841372
90,136227_fnca,0.3,0.8,0.1,-1.9019692141755067
83,136227_fnca,0.3,0.45,0.1,-1.9035895925039588
97,136227_fnca,0.35,0.5,0.1,-1.907122236965372
102,136227_fnca,0.35,0.75,0.1,-1.9075368145117741
92,136227_fnca,0.35,0.25,0.1,-1.9112604382885476
80,136227_fnca,0.3,0.3,0.1,-1.9253864547598716
76,136227_fnca,0.25,0.75,0.1,-1.9325722428523218
109,136227_fnca,0.4,0.45,0.1,-1.9366567251500082
88,136227_fnca,0.3,0.7,0.1,-1.9397689190434706
85,136227_fnca,0.3,0.55,0.1,-1.944727283347516
84,136227_fnca,0.3,0.5,0.1,-1.9457710912467188
81,136227_fnca,0.3,0.35,0.1,-1.9717267966225442
86,136227_fnca,0.3,0.6,0.1,-1.9777310027562756
65,136227_fnca,0.25,0.2,0.1,-1.9809600747702905
79,136227_fnca,0.3,0.25,0.1,-1.9895784590614152
71,136227_fnca,0.25,0.5,0.1,-1.995320231029272
89,136227_fnca,0.3,0.75,0.1,-2.0044291327322643
62,136227_fnca,0.2,0.7,0.1,-2.0100327851715374
63,136227_fnca,0.2,0.75,0.1,-2.0120593554283053
87,136227_fnca,0.3,0.65,0.1,-2.0151935333448994
78,136227_fnca,0.3,0.2,0.1,-2.0210988923134794
67,136227_fnca,0.25,0.3,0.1,-2.030927201701766
3,136227_fnca,0.0,0.35,0.1,-2.030958115763408
72,136227_fnca,0.25,0.55,0.1,-2.0433522337480348
82,136227_fnca,0.3,0.4,0.1,-2.047744606073633
68,136227_fnca,0.25,0.35,0.1,-2.0482505557746795
64,136227_fnca,0.2,0.8,0.1,-2.056630586598991
60,136227_fnca,0.2,0.6,0.1,-2.0628717381714123
49,136227_fnca,0.15,0.7,0.1,-2.0665289361589956
59,136227_fnca,0.2,0.55,0.1,-2.082310452066352
69,136227_fnca,0.25,0.4,0.1,-2.093714061016449
77,136227_fnca,0.25,0.8,0.1,-2.101855655091106
75,136227_fnca,0.25,0.7,0.1,-2.1063237831453394
74,136227_fnca,0.25,0.65,0.1,-2.106373101027359
52,136227_fnca,0.2,0.2,0.1,-2.1146959969714296
55,136227_fnca,0.2,0.35,0.1,-2.1315679301822135
73,136227_fnca,0.25,0.6,0.1,-2.1369650525353836
27,136227_fnca,0.1,0.25,0.1,-2.137190913495237
58,136227_fnca,0.2,0.5,0.1,-2.1434267623433163
14,136227_fnca,0.05,0.25,0.1,-2.1510018770704775
33,136227_fnca,0.1,0.55,0.1,-2.1554057508838946
32,136227_fnca,0.1,0.5,0.1,-2.1566905810795114
18,136227_fnca,0.05,0.45,0.1,-2.1615635537793736
39,136227_fnca,0.15,0.2,0.1,-2.162097346561781
46,136227_fnca,0.15,0.55,0.1,-2.1675400972256984
48,136227_fnca,0.15,0.65,0.1,-2.1721730926457816
23,136227_fnca,0.05,0.7,0.1,-2.1733036077426595
1,136227_fnca,0.0,0.25,0.1,-2.1752690402314836
61,136227_fnca,0.2,0.65,0.1,-2.1838913607417805
11,136227_fnca,0.0,0.75,0.1,-2.1900128907567913
50,136227_fnca,0.15,0.75,0.1,-2.1932113381146907
40,136227_fnca,0.15,0.25,0.1,-2.207857025829437
5,136227_fnca,0.0,0.45,0.1,-2.212621244492806
66,136227_fnca,0.25,0.25,0.1,-2.218895252113107
70,136227_fnca,0.25,0.45,0.1,-2.2327969577614484
4,136227_fnca,0.0,0.4,0.1,-2.233213057269148
37,136227_fnca,0.1,0.75,0.1,-2.2360163310531904
8,136227_fnca,0.0,0.6,0.1,-2.2385026924390043
10,136227_fnca,0.0,0.7,0.1,-2.2441614350141283
24,136227_fnca,0.05,0.75,0.1,-2.2531735281646617
0,136227_fnca,0.0,0.2,0.1,-2.269184392371967
29,136227_fnca,0.1,0.35,0.1,-2.270951058666472
54,136227_fnca,0.2,0.3,0.1,-2.2754105758749725
31,136227_fnca,0.1,0.45,0.1,-2.275619675221387
45,136227_fnca,0.15,0.5,0.1,-2.2924371561939525
19,136227_fnca,0.05,0.5,0.1,-2.2959372102449436
20,136227_fnca,0.05,0.55,0.1,-2.297602443275953
15,136227_fnca,0.05,0.3,0.1,-2.3181308899986046
57,136227_fnca,0.2,0.45,0.1,-2.3411224010784686
35,136227_fnca,0.1,0.65,0.1,-2.3412182182133385
56,136227_fnca,0.2,0.4,0.1,-2.3555728477699813
34,136227_fnca,0.1,0.6,0.1,-2.3664593645736485
21,136227_fnca,0.05,0.6,0.1,-2.376969979733599
17,136227_fnca,0.05,0.4,0.1,-2.378939879963107
42,136227_fnca,0.15,0.35,0.1,-2.380435756458528
16,136227_fnca,0.05,0.35,0.1,-2.385308185117128
47,136227_fnca,0.15,0.6,0.1,-2.3858151386157687
53,136227_fnca,0.2,0.25,0.1,-2.3965045947944303
41,136227_fnca,0.15,0.3,0.1,-2.406943346017981
30,136227_fnca,0.1,0.4,0.1,-2.41322656188178
6,136227_fnca,0.0,0.5,0.1,-2.41322656188178
51,136227_fnca,0.15,0.8,0.1,-2.4244142505779767
26,136227_fnca,0.1,0.2,0.1,-2.461675837962523
7,136227_fnca,0.0,0.55,0.1,-2.485955697893993
36,136227_fnca,0.1,0.7,0.1,-2.486714327800557
13,136227_fnca,0.05,0.2,0.1,-2.525918634008657
25,136227_fnca,0.05,0.8,0.1,-2.5436877185614986
38,136227_fnca,0.1,0.8,0.1,-2.546815148565801
22,136227_fnca,0.05,0.65,0.1,-2.5591524477079703
9,136227_fnca,0.0,0.65,0.1,-2.5727174951441745
43,136227_fnca,0.15,0.4,0.1,-2.578791940215172
28,136227_fnca,0.1,0.3,0.1,-2.5885205300532146
12,136227_fnca,0.0,0.8,0.1,-2.6712598793963984
44,136227_fnca,0.15,0.45,0.1,-2.794803118980278
2,136227_fnca,0.0,0.3,0.1,-3.082936689442671
