,HCPID,egs,alpha,r,LL
102,160123_fnca,0.5,0.15,1,-1.8702840558509084
82,160123_fnca,0.4,0.15,1,-1.875119833923371
101,160123_fnca,0.5,0.1,1,-1.8787192006094569
91,160123_fnca,0.45,0.1,1,-1.88220382519745
92,160123_fnca,0.45,0.15,1,-1.8850690366373974
72,160123_fnca,0.35,0.15,1,-1.8874661311327954
70,160123_fnca,0.35,0.05,1,-1.888086036509013
81,160123_fnca,0.4,0.1,1,-1.8884865520393113
61,160123_fnca,0.3,0.1,1,-1.8891388946542522
100,160123_fnca,0.5,0.05,1,-1.8906497791792618
71,160123_fnca,0.35,0.1,1,-1.8926602380394086
60,160123_fnca,0.3,0.05,1,-1.896982815139744
62,160123_fnca,0.3,0.15,1,-1.901222818740274
51,160123_fnca,0.25,0.1,1,-1.9077275052359994
90,160123_fnca,0.45,0.05,1,-1.9101682505954547
50,160123_fnca,0.25,0.05,1,-1.9136539230840657
41,160123_fnca,0.2,0.1,1,-1.9151388565702763
80,160123_fnca,0.4,0.05,1,-1.9163695443306334
52,160123_fnca,0.25,0.15,1,-1.9212701773936285
40,160123_fnca,0.2,0.05,1,-1.928501510092938
103,160123_fnca,0.5,0.2,1,-1.952132426709429
31,160123_fnca,0.15,0.1,1,-1.9534671532021264
93,160123_fnca,0.45,0.2,1,-1.9551226989943729
30,160123_fnca,0.15,0.05,1,-1.9606554292267342
21,160123_fnca,0.1,0.1,1,-1.9777668734224165
42,160123_fnca,0.2,0.15,1,-1.9787024212598552
20,160123_fnca,0.1,0.05,1,-1.987601780941132
83,160123_fnca,0.4,0.2,1,-2.0020805841762543
32,160123_fnca,0.15,0.15,1,-2.017060217548524
11,160123_fnca,0.05,0.1,1,-2.0569092807983127
104,160123_fnca,0.5,0.25,1,-2.112561356237957
22,160123_fnca,0.1,0.15,1,-2.1283947510743717
73,160123_fnca,0.35,0.2,1,-2.131473036742862
10,160123_fnca,0.05,0.05,1,-2.131858692822674
63,160123_fnca,0.3,0.2,1,-2.1503553648473646
2,160123_fnca,0.0,0.15,1,-2.150440813677058
12,160123_fnca,0.05,0.15,1,-2.1856874353126146
53,160123_fnca,0.25,0.2,1,-2.2141627091845537
94,160123_fnca,0.45,0.25,1,-2.2283276747286225
64,160123_fnca,0.3,0.25,1,-2.2432536501363765
84,160123_fnca,0.4,0.25,1,-2.245769083750949
105,160123_fnca,0.5,0.3,1,-2.258903198277647
1,160123_fnca,0.0,0.1,1,-2.2624152127508093
106,160123_fnca,0.5,0.35,1,-2.370709450716098
4,160123_fnca,0.0,0.25,1,-2.371121913940729
85,160123_fnca,0.4,0.3,1,-2.381212711441581
3,160123_fnca,0.0,0.2,1,-2.3840777737714114
23,160123_fnca,0.1,0.2,1,-2.3840777737714123
33,160123_fnca,0.15,0.2,1,-2.386144201335167
74,160123_fnca,0.35,0.25,1,-2.392749828343102
5,160123_fnca,0.0,0.3,1,-2.392970134294905
95,160123_fnca,0.45,0.3,1,-2.39554872118938
13,160123_fnca,0.05,0.2,1,-2.396031111221255
43,160123_fnca,0.2,0.2,1,-2.409484416930161
24,160123_fnca,0.1,0.25,1,-2.418946730585913
108,160123_fnca,0.5,0.45,1,-2.419786553777862
14,160123_fnca,0.05,0.25,1,-2.42095053917623
34,160123_fnca,0.15,0.25,1,-2.4563167908282275
8,160123_fnca,0.0,0.45,1,-2.4617246104853807
6,160123_fnca,0.0,0.35,1,-2.4662499346263993
