,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.15,1,0.33,0.4709983703612393,168341_fnca,-1.8414914963741493,0.0
1,Punishment,0.4,0.15,1,0.4408,0.4966817030768669,168341_fnca,-1.8414914963741493,0.44
2,Reward,0.4,0.15,1,0.3592,0.4799579645324933,168341_fnca,-1.8414914963741493,0.4
