,HCPID,ans,bll,lf,LL
118,148032_fnca,0.45,0.25,0.1,-1.8486365811806782
140,148032_fnca,0.5,0.7,0.1,-1.8504220469802153
138,148032_fnca,0.5,0.6,0.1,-1.8511287982027298
131,148032_fnca,0.5,0.25,0.1,-1.8523359065789697
139,148032_fnca,0.5,0.65,0.1,-1.8534081197094825
136,148032_fnca,0.5,0.5,0.1,-1.8542830103394334
141,148032_fnca,0.5,0.75,0.1,-1.8570210823981252
142,148032_fnca,0.5,0.8,0.1,-1.8573029790879936
134,148032_fnca,0.5,0.4,0.1,-1.8577927551186528
129,148032_fnca,0.45,0.8,0.1,-1.8608227945033697
128,148032_fnca,0.45,0.75,0.1,-1.8609082720831043
123,148032_fnca,0.45,0.5,0.1,-1.8632713971233255
119,148032_fnca,0.45,0.3,0.1,-1.8640517256684157
114,148032_fnca,0.4,0.7,0.1,-1.864061134115933
132,148032_fnca,0.5,0.3,0.1,-1.866642844543653
125,148032_fnca,0.45,0.6,0.1,-1.8669471488170108
110,148032_fnca,0.4,0.5,0.1,-1.866950478531814
122,148032_fnca,0.45,0.45,0.1,-1.8694100179195159
133,148032_fnca,0.5,0.35,0.1,-1.8705003639945728
106,148032_fnca,0.4,0.3,0.1,-1.872201683143946
137,148032_fnca,0.5,0.55,0.1,-1.873031091844128
130,148032_fnca,0.5,0.2,0.1,-1.8732242884422532
117,148032_fnca,0.45,0.2,0.1,-1.873533076199248
120,148032_fnca,0.45,0.35,0.1,-1.8738608119722504
111,148032_fnca,0.4,0.55,0.1,-1.8740801093674269
127,148032_fnca,0.45,0.7,0.1,-1.87531231226601
121,148032_fnca,0.45,0.4,0.1,-1.8824729547692693
135,148032_fnca,0.5,0.45,0.1,-1.8828961624219487
96,148032_fnca,0.35,0.45,0.1,-1.8845984240750235
86,148032_fnca,0.3,0.6,0.1,-1.8894524336305865
105,148032_fnca,0.4,0.25,0.1,-1.8898284814127178
104,148032_fnca,0.4,0.2,0.1,-1.8910043105148364
109,148032_fnca,0.4,0.45,0.1,-1.8947689624108053
107,148032_fnca,0.4,0.35,0.1,-1.8958429486741655
126,148032_fnca,0.45,0.65,0.1,-1.898946710807421
91,148032_fnca,0.35,0.2,0.1,-1.8996373855342505
99,148032_fnca,0.35,0.6,0.1,-1.9016294293265739
113,148032_fnca,0.4,0.65,0.1,-1.9024035188743516
112,148032_fnca,0.4,0.6,0.1,-1.9041208140549208
93,148032_fnca,0.35,0.3,0.1,-1.905656398558639
95,148032_fnca,0.35,0.4,0.1,-1.919102351293
103,148032_fnca,0.35,0.8,0.1,-1.9229435572938645
124,148032_fnca,0.45,0.55,0.1,-1.9250223410894478
102,148032_fnca,0.35,0.75,0.1,-1.9279351390964141
98,148032_fnca,0.35,0.55,0.1,-1.9288027611180913
100,148032_fnca,0.35,0.65,0.1,-1.9338858159002204
85,148032_fnca,0.3,0.55,0.1,-1.9370669362093036
116,148032_fnca,0.4,0.8,0.1,-1.9384456180934704
94,148032_fnca,0.35,0.35,0.1,-1.9388064679913293
84,148032_fnca,0.3,0.5,0.1,-1.939583239356149
108,148032_fnca,0.4,0.4,0.1,-1.9397407518993945
115,148032_fnca,0.4,0.75,0.1,-1.94410968537897
101,148032_fnca,0.35,0.7,0.1,-1.952149206618184
89,148032_fnca,0.3,0.75,0.1,-1.956256199009578
87,148032_fnca,0.3,0.65,0.1,-1.9688212151185092
