,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1392,0.3462936549178298,992774_fnca,0.32,-0.5221002390092914,0.34811135561563855,-1.0552328629914522
286,Reward,0.0,0.2,0.1,0.1304,0.3368777661162023,992774_fnca,0.56,-1.275239992691635,0.17692010142777995,-1.7320570526847532
144,Punishment,0.0,0.25,0.1,0.1768,0.3816520491616721,992774_fnca,0.32,-0.3752108768040149,0.37182568090990814,-0.9893301342406914
287,Reward,0.0,0.25,0.1,0.1912,0.3934035753504012,992774_fnca,0.56,-0.9374597057779991,0.25708361850248235,-1.358353883183359
145,Punishment,0.0,0.3,0.1,0.1808,0.3850064206674534,992774_fnca,0.32,-0.361552411927782,0.3737012466655141,-0.984298606490071
288,Reward,0.0,0.3,0.1,0.1824,0.3863284091440461,992774_fnca,0.56,-0.9774067634234179,0.24743669095943088,-1.3966005237975934
146,Punishment,0.0,0.35,0.1,0.1224,0.3278783972675174,992774_fnca,0.32,-0.6026624554919283,0.332691531270292,-1.1005395508344529
289,Reward,0.0,0.35,0.1,0.1128,0.3164747778702476,992774_fnca,0.56,-1.4130667947995175,0.14700077553233262,-1.9173174164871634
147,Punishment,0.0,0.4,0.1,0.1512,0.3583870994475671,992774_fnca,0.32,-0.470999096396593,0.3570574422060827,-1.0298586076078762
290,Reward,0.0,0.4,0.1,0.1512,0.3583870994475672,992774_fnca,0.56,-1.1406660580979098,0.20814963450727303,-1.5694980612529847
148,Punishment,0.0,0.45,0.1,0.172,0.3775314874539811,992774_fnca,0.32,-0.3920202815349021,0.3694357328463186,-0.9957784837720246
291,Reward,0.0,0.45,0.1,0.1568,0.3637576331742801,992774_fnca,0.56,-1.1084303482006181,0.21583361876572593,-1.5332474516107446
149,Punishment,0.0,0.5,0.1,0.1688,0.3747250927227757,992774_fnca,0.32,-0.403495797149242,0.3677532940020189,-1.0003429623632238
292,Reward,0.0,0.5,0.1,0.1456,0.3528459156517952,992774_fnca,0.56,-1.17445032411527,0.20016658880551244,-1.608605315111904
150,Punishment,0.0,0.55,0.1,0.116,0.3203530878276418,992774_fnca,0.32,-0.6367973581380219,0.32572755402712783,-1.1216939708704547
293,Reward,0.0,0.55,0.1,0.124,0.3297134646553275,992774_fnca,0.56,-1.3223603120235967,0.1664172765419449,-1.7932569306122448
151,Punishment,0.0,0.6,0.1,0.1296,0.3359972549356013,992774_fnca,0.32,-0.5666712962773846,0.3397664829409021,-1.0794967122170183
294,Reward,0.0,0.6,0.1,0.124,0.3297134646553271,992774_fnca,0.56,-1.3223603120235985,0.16641727654194452,-1.793256930612247
152,Punishment,0.0,0.65,0.1,0.1464,0.3536482626494013,992774_fnca,0.32,-0.4908832258907575,0.35365914252413855,-1.039421703935131
295,Reward,0.0,0.65,0.1,0.14,0.3471259096029773,992774_fnca,0.56,-1.209935612355678,0.19187510254047346,-1.6509106262279272
153,Punishment,0.0,0.7,0.1,0.1896,0.392141377423896,992774_fnca,0.32,-0.33253313092497394,0.3774837812523109,-0.9742276747860555
296,Reward,0.0,0.7,0.1,0.2,0.4001600960640451,992774_fnca,0.56,-0.8996399279711851,0.26617147548751324,-1.3236145332046723
154,Punishment,0.0,0.75,0.1,0.1792,0.3836731996103968,992774_fnca,0.32,-0.3669789814429994,0.3729632761246966,-0.9862753196151434
297,Reward,0.0,0.75,0.1,0.1984,0.3989545986919485,992774_fnca,0.56,-0.9063687978170376,0.2645590682942799,-1.3296907320328237
155,Punishment,0.0,0.8,0.1,0.1112,0.3145054704655585,992774_fnca,0.32,-0.6638994218158304,0.3200366513275754,-1.1393197543483695
298,Reward,0.0,0.8,0.1,0.1104,0.313513113566087,992774_fnca,0.56,-1.4340707949532918,0.14267042118839315,-1.9472180556736558
156,Punishment,0.05,0.2,0.1,0.1344,0.3412180883644088,992774_fnca,0.32,-0.5439336492671097,0.3440836644369211,-1.0668704406071903
299,Reward,0.05,0.2,0.1,0.1352,0.3420739271814292,992774_fnca,0.56,-1.241836826034083,0.18451622399195178,-1.6900178844518754
157,Punishment,0.05,0.25,0.1,0.1416,0.3487789520683906,992774_fnca,0.32,-0.5114987557076504,0.35002383677373444,-1.0497540217499097
300,Reward,0.05,0.25,0.1,0.1304,0.3368777661162022,992774_fnca,0.56,-1.2752399926916353,0.17692010142777984,-1.7320570526847539
158,Punishment,0.05,0.3,0.1,0.1808,0.3850064206674536,992774_fnca,0.32,-0.36155241192778176,0.37370124666551413,-0.9842986064900708
301,Reward,0.05,0.3,0.1,0.1872,0.3902281158321485,992774_fnca,0.56,-0.9553386464863415,0.2527702013813344,-1.3752744979398501
159,Punishment,0.05,0.35,0.1,0.1576,0.3645113644701109,992774_fnca,0.32,-0.445527947355168,0.361249613612108,-1.0181861091419273
302,Reward,0.05,0.35,0.1,0.1648,0.3711484351694654,992774_fnca,0.56,-1.0648030883372923,0.22631185496170195,-1.4858413416709904
160,Punishment,0.05,0.4,0.1,0.0864,0.2810662530274183,992774_fnca,0.32,-0.8311207677330515,0.2824314540176136,-1.264319398483261
303,Reward,0.05,0.4,0.1,0.0912,0.2880085400388471,992774_fnca,0.56,-1.6277295108567524,0.10606637374115689,-2.243690213461654
161,Punishment,0.05,0.45,0.1,0.1712,0.3768343977540591,992774_fnca,0.32,-0.39486841139463685,0.36902198219812316,-0.9968990643633348
304,Reward,0.05,0.45,0.1,0.1696,0.3754312172410592,992774_fnca,0.56,-1.0398709059649922,0.2323281925851178,-1.4596042837408993
162,Punishment,0.05,0.5,0.1,0.1656,0.3718699635838484,992774_fnca,0.32,-0.4151989004758279,0.36599573572148414,-1.005133596682841
305,Reward,0.05,0.5,0.1,0.1576,0.3645113644701108,992774_fnca,0.56,-1.103943633101722,0.21690749519830135,-1.5282843057375874
163,Punishment,0.05,0.55,0.1,0.1656,0.3718699635838486,992774_fnca,0.32,-0.41519890047582764,0.3659957357214842,-1.0051335966828407
306,Reward,0.05,0.55,0.1,0.148,0.3552421111946792,992774_fnca,0.56,-1.1597724115940087,0.20362513347785288,-1.5914745565519641
164,Punishment,0.05,0.6,0.1,0.072,0.2585913679852387,992774_fnca,0.32,-0.9590420667644124,0.2518757481113295,-1.3788193761165504
307,Reward,0.05,0.6,0.1,0.08,0.2714017817585457,992774_fnca,0.56,-1.7685956108682996,0.08350040886120152,-2.4829037505959795
165,Punishment,0.05,0.65,0.1,0.2168,0.4122301626101278,992774_fnca,0.32,-0.2503455820567958,0.38663468876781026,-0.9502749884323506
308,Reward,0.05,0.65,0.1,0.212,0.4088884344187803,992774_fnca,0.56,-0.8510879024853543,0.277727783215931,-1.2811138420831325
166,Punishment,0.05,0.7,0.1,0.1592,0.3660089206891262,992774_fnca,0.32,-0.4393335542129512,0.36224100857682107,-1.0154455191333647
309,Reward,0.05,0.7,0.1,0.1528,0.3599386123267617,992774_fnca,0.56,-1.131304022560195,0.2103751467441988,-1.5588629289351117
167,Punishment,0.05,0.75,0.1,0.088,0.2834082853498886,992774_fnca,0.32,-0.8186069779631839,0.2853618584249853,-1.253997225389681
310,Reward,0.05,0.75,0.1,0.092,0.2891416301846631,992774_fnca,0.56,-1.6185839434505067,0.10765264079122437,-2.228845524202569
168,Punishment,0.05,0.8,0.1,0.208,0.4060392768137736,992774_fnca,0.32,-0.2758353843964899,0.3840505429281027,-0.9569811128472523
311,Reward,0.05,0.8,0.1,0.2072,0.4054623037272329,992774_fnca,0.56,-0.8701178796570435,0.27321640774582256,-1.2974910954541072
