,HCPID,egs,alpha,r,LL
101,992774_fnca,0.5,0.1,1,-1.9177542486121038
90,992774_fnca,0.45,0.05,1,-1.9344522650742308
100,992774_fnca,0.5,0.05,1,-1.9354831052779629
91,992774_fnca,0.45,0.1,1,-1.9396825483307238
70,992774_fnca,0.35,0.05,1,-1.9417458456713215
71,992774_fnca,0.35,0.1,1,-1.9430345183945867
102,992774_fnca,0.5,0.15,1,-1.944469035969489
81,992774_fnca,0.4,0.1,1,-1.9457161006318677
80,992774_fnca,0.4,0.05,1,-1.9461172769008586
61,992774_fnca,0.3,0.1,1,-1.9496622544640534
92,992774_fnca,0.45,0.15,1,-1.9583733903015696
40,992774_fnca,0.2,0.05,1,-1.9590336244896154
82,992774_fnca,0.4,0.15,1,-1.9591243444658748
60,992774_fnca,0.3,0.05,1,-1.9613151961978517
103,992774_fnca,0.5,0.2,1,-1.963063144071627
50,992774_fnca,0.25,0.05,1,-1.9701065263461959
62,992774_fnca,0.3,0.15,1,-1.9791146275570712
72,992774_fnca,0.35,0.15,1,-1.9882460287498445
51,992774_fnca,0.25,0.1,1,-2.000355227805554
41,992774_fnca,0.2,0.1,1,-2.0022668880989176
30,992774_fnca,0.15,0.05,1,-2.0081183757401213
31,992774_fnca,0.15,0.1,1,-2.0337367262853805
20,992774_fnca,0.1,0.05,1,-2.0464676051581656
93,992774_fnca,0.45,0.2,1,-2.051300503828781
42,992774_fnca,0.2,0.15,1,-2.0756533427512163
83,992774_fnca,0.4,0.2,1,-2.0837482904410147
52,992774_fnca,0.25,0.15,1,-2.0850063329105173
21,992774_fnca,0.1,0.1,1,-2.0931055227147524
32,992774_fnca,0.15,0.15,1,-2.18015635853248
11,992774_fnca,0.05,0.1,1,-2.188389915612359
10,992774_fnca,0.05,0.05,1,-2.2158886195420373
104,992774_fnca,0.5,0.25,1,-2.2277642522450347
73,992774_fnca,0.35,0.2,1,-2.2356195121387517
22,992774_fnca,0.1,0.15,1,-2.2711138328495846
63,992774_fnca,0.3,0.2,1,-2.2844523046144327
2,992774_fnca,0.0,0.15,1,-2.326874508882832
94,992774_fnca,0.45,0.25,1,-2.3606279685292666
12,992774_fnca,0.05,0.15,1,-2.3757949764130126
43,992774_fnca,0.2,0.2,1,-2.4569912361991673
74,992774_fnca,0.35,0.25,1,-2.476624666592513
1,992774_fnca,0.0,0.1,1,-2.4824100537619103
84,992774_fnca,0.4,0.25,1,-2.5036518382326967
105,992774_fnca,0.5,0.3,1,-2.513745555202925
53,992774_fnca,0.25,0.2,1,-2.5201361791527135
23,992774_fnca,0.1,0.2,1,-2.588061066193643
4,992774_fnca,0.0,0.25,1,-2.5902252977182556
13,992774_fnca,0.05,0.2,1,-2.5913350454407755
