,HCPID,egs,alpha,r,LL
92,171633_fnca,0.45,0.15,1,-1.848190465055898
102,171633_fnca,0.5,0.15,1,-1.8581788832685526
82,171633_fnca,0.4,0.15,1,-1.8647178873678518
72,171633_fnca,0.35,0.15,1,-1.8712920244229365
81,171633_fnca,0.4,0.1,1,-1.8753142345640765
71,171633_fnca,0.35,0.1,1,-1.8766632103963499
101,171633_fnca,0.5,0.1,1,-1.8812504791864177
62,171633_fnca,0.3,0.15,1,-1.8816384447693526
91,171633_fnca,0.45,0.1,1,-1.882158961594187
103,171633_fnca,0.5,0.2,1,-1.8846761937763108
61,171633_fnca,0.3,0.1,1,-1.895817394741607
100,171633_fnca,0.5,0.05,1,-1.9009485029592523
41,171633_fnca,0.2,0.1,1,-1.9014251293800704
80,171633_fnca,0.4,0.05,1,-1.905095939195762
51,171633_fnca,0.25,0.1,1,-1.9101067838987578
52,171633_fnca,0.25,0.15,1,-1.9101216249567396
90,171633_fnca,0.45,0.05,1,-1.9117196767028004
70,171633_fnca,0.35,0.05,1,-1.912697207065326
50,171633_fnca,0.25,0.05,1,-1.9136205454161264
60,171633_fnca,0.3,0.05,1,-1.9176756430196766
42,171633_fnca,0.2,0.15,1,-1.9270337268812316
31,171633_fnca,0.15,0.1,1,-1.934429540680242
93,171633_fnca,0.45,0.2,1,-1.9374211109199955
21,171633_fnca,0.1,0.1,1,-1.9482844324857327
73,171633_fnca,0.35,0.2,1,-1.9627510673215403
40,171633_fnca,0.2,0.05,1,-1.963348744307222
30,171633_fnca,0.15,0.05,1,-1.9728205739753215
32,171633_fnca,0.15,0.15,1,-1.9964734745208457
11,171633_fnca,0.05,0.1,1,-2.0116682527851086
83,171633_fnca,0.4,0.2,1,-2.0128794729877075
22,171633_fnca,0.1,0.15,1,-2.0187622539475827
63,171633_fnca,0.3,0.2,1,-2.0573988923684814
104,171633_fnca,0.5,0.25,1,-2.058495158319161
2,171633_fnca,0.0,0.15,1,-2.0825514760105834
20,171633_fnca,0.1,0.05,1,-2.086307730305524
12,171633_fnca,0.05,0.15,1,-2.088390410043556
10,171633_fnca,0.05,0.05,1,-2.123646860264701
105,171633_fnca,0.5,0.3,1,-2.123861647869302
94,171633_fnca,0.45,0.25,1,-2.1343571039546365
1,171633_fnca,0.0,0.1,1,-2.182234360469745
43,171633_fnca,0.2,0.2,1,-2.1921258957380223
53,171633_fnca,0.25,0.2,1,-2.192206026663228
84,171633_fnca,0.4,0.25,1,-2.2285042282308503
33,171633_fnca,0.15,0.2,1,-2.2445963813275673
74,171633_fnca,0.35,0.25,1,-2.269720354501139
14,171633_fnca,0.05,0.25,1,-2.272555776326111
4,171633_fnca,0.0,0.25,1,-2.2729285388911737
95,171633_fnca,0.45,0.3,1,-2.2762887185151137
5,171633_fnca,0.0,0.3,1,-2.283801284668516
64,171633_fnca,0.3,0.25,1,-2.2891356268352334
13,171633_fnca,0.05,0.2,1,-2.3046969238070565
23,171633_fnca,0.1,0.2,1,-2.307798303799448
3,171633_fnca,0.0,0.2,1,-2.310744656823289
54,171633_fnca,0.25,0.25,1,-2.3156643716571823
24,171633_fnca,0.1,0.25,1,-2.3209192272882024
34,171633_fnca,0.15,0.25,1,-2.3313395761376983
85,171633_fnca,0.4,0.3,1,-2.347107477042952
8,171633_fnca,0.0,0.45,1,-2.3488885555127843
106,171633_fnca,0.5,0.35,1,-2.3529212383375904
6,171633_fnca,0.0,0.35,1,-2.3562668908307334
44,171633_fnca,0.2,0.25,1,-2.362639909179313
9,171633_fnca,0.0,0.5,1,-2.3638239285332485
96,171633_fnca,0.45,0.35,1,-2.3651215593796886
15,171633_fnca,0.05,0.3,1,-2.37504211666715
75,171633_fnca,0.35,0.3,1,-2.375580857251353
7,171633_fnca,0.0,0.4,1,-2.3794991330137645
16,171633_fnca,0.05,0.35,1,-2.3905663383346196
17,171633_fnca,0.05,0.4,1,-2.392563159987488
26,171633_fnca,0.1,0.35,1,-2.39764425343186
108,171633_fnca,0.5,0.45,1,-2.3997409676738832
35,171633_fnca,0.15,0.3,1,-2.406631043485751
107,171633_fnca,0.5,0.4,1,-2.408692903939094
18,171633_fnca,0.05,0.45,1,-2.41892893629498
45,171633_fnca,0.2,0.3,1,-2.442914055299933
109,171633_fnca,0.5,0.5,1,-2.4471803960588994
55,171633_fnca,0.25,0.3,1,-2.451436423087536
56,171633_fnca,0.25,0.35,1,-2.453017430702297
88,171633_fnca,0.4,0.45,1,-2.4677404326136054
25,171633_fnca,0.1,0.3,1,-2.4699550466992175
76,171633_fnca,0.35,0.35,1,-2.4725284788488153
36,171633_fnca,0.15,0.35,1,-2.4727576148112442
98,171633_fnca,0.45,0.45,1,-2.478749781667826
97,171633_fnca,0.45,0.4,1,-2.4795338956397233
65,171633_fnca,0.3,0.3,1,-2.4844537676604004
28,171633_fnca,0.1,0.45,1,-2.4911625653461664
27,171633_fnca,0.1,0.4,1,-2.5024253313555778
86,171633_fnca,0.4,0.35,1,-2.5025891533758573
87,171633_fnca,0.4,0.4,1,-2.504002150122309
19,171633_fnca,0.05,0.5,1,-2.505515552381376
66,171633_fnca,0.3,0.35,1,-2.5056501205226294
57,171633_fnca,0.25,0.4,1,-2.520487516870316
77,171633_fnca,0.35,0.4,1,-2.5374818519292432
38,171633_fnca,0.15,0.45,1,-2.540533364533933
67,171633_fnca,0.3,0.4,1,-2.547939717546953
29,171633_fnca,0.1,0.5,1,-2.5541016686920353
47,171633_fnca,0.2,0.4,1,-2.558325622972149
58,171633_fnca,0.25,0.45,1,-2.560049739698492
