,HCPID,egs,alpha,r,LL
20,136833_fnca,0.1,0.05,1,-2.0122348641882737
30,136833_fnca,0.15,0.05,1,-2.023855319781731
0,136833_fnca,0.0,0.05,1,-2.024610746074331
10,136833_fnca,0.05,0.05,1,-2.028258032660874
40,136833_fnca,0.2,0.05,1,-2.036604641343817
60,136833_fnca,0.3,0.05,1,-2.046370248699067
50,136833_fnca,0.25,0.05,1,-2.0475482307094452
70,136833_fnca,0.35,0.05,1,-2.0550403355733513
90,136833_fnca,0.45,0.05,1,-2.0564726851107844
80,136833_fnca,0.4,0.05,1,-2.0852216943066515
100,136833_fnca,0.5,0.05,1,-2.0883232604540263
71,136833_fnca,0.35,0.1,1,-2.1240605542488877
81,136833_fnca,0.4,0.1,1,-2.1373971578950224
91,136833_fnca,0.45,0.1,1,-2.1504438136191686
101,136833_fnca,0.5,0.1,1,-2.170659296485889
41,136833_fnca,0.2,0.1,1,-2.1954846408133077
61,136833_fnca,0.3,0.1,1,-2.2009597732976847
51,136833_fnca,0.25,0.1,1,-2.2257985371777744
92,136833_fnca,0.45,0.15,1,-2.291125626700481
31,136833_fnca,0.15,0.1,1,-2.3028897314618684
21,136833_fnca,0.1,0.1,1,-2.340137856593839
102,136833_fnca,0.5,0.15,1,-2.3508681101213003
82,136833_fnca,0.4,0.15,1,-2.4354121726708584
72,136833_fnca,0.35,0.15,1,-2.469642561616084
62,136833_fnca,0.3,0.15,1,-2.566808732238509
11,136833_fnca,0.05,0.1,1,-2.5729640836287553
52,136833_fnca,0.25,0.15,1,-2.6788297018701246
103,136833_fnca,0.5,0.2,1,-2.792431960259088
93,136833_fnca,0.45,0.2,1,-2.900612611876455
42,136833_fnca,0.2,0.15,1,-2.9038951214219972
1,136833_fnca,0.0,0.1,1,-3.004825087205108
32,136833_fnca,0.15,0.15,1,-3.004949338515151
83,136833_fnca,0.4,0.2,1,-3.062624727183861
73,136833_fnca,0.35,0.2,1,-3.180792639835362
22,136833_fnca,0.1,0.15,1,-3.303979799986759
2,136833_fnca,0.0,0.15,1,-3.5225058491098697
63,136833_fnca,0.3,0.2,1,-3.564835457320769
12,136833_fnca,0.05,0.15,1,-3.6046744193844957
53,136833_fnca,0.25,0.2,1,-3.642697715622612
104,136833_fnca,0.5,0.25,1,-3.672093723372705
94,136833_fnca,0.45,0.25,1,-3.854746670830409
74,136833_fnca,0.35,0.25,1,-3.965739185879187
43,136833_fnca,0.2,0.2,1,-4.11172738024789
95,136833_fnca,0.45,0.3,1,-4.161030913362012
105,136833_fnca,0.5,0.3,1,-4.203796463849696
84,136833_fnca,0.4,0.25,1,-4.266103022519311
23,136833_fnca,0.1,0.2,1,-4.304815480379268
5,136833_fnca,0.0,0.3,1,-4.327392983082999
4,136833_fnca,0.0,0.25,1,-4.338508712388466
13,136833_fnca,0.05,0.2,1,-4.33854513181193
33,136833_fnca,0.15,0.2,1,-4.366881256680638
3,136833_fnca,0.0,0.2,1,-4.372625220940816
14,136833_fnca,0.05,0.25,1,-4.3783838431058015
106,136833_fnca,0.5,0.35,1,-4.428424298531851
24,136833_fnca,0.1,0.25,1,-4.473500341151046
44,136833_fnca,0.2,0.25,1,-4.486624683686193
64,136833_fnca,0.3,0.25,1,-4.529621976179135
34,136833_fnca,0.15,0.25,1,-4.574008723947839
54,136833_fnca,0.25,0.25,1,-4.649597973273363
6,136833_fnca,0.0,0.35,1,-4.6645316558619445
