,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
11393,172130_fnca,1,1,Reward,2,5,3.0,0,518,27,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
11394,172130_fnca,2,1,Reward,3,5,2.0,0,45,14,1,0,1,1,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11395,172130_fnca,3,1,Punishment,4,5,3.0,0,652,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11396,172130_fnca,4,1,Reward,5,5,3.0,0,619,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
11397,172130_fnca,5,1,Reward,6,5,2.0,0,552,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11398,172130_fnca,6,1,Reward,7,5,2.0,0,334,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11399,172130_fnca,7,1,Neutral,8,5,3.0,0,659,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11401,172130_fnca,10,1,Reward,10,5,3.0,0,600,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
11402,172130_fnca,11,1,Punishment,11,5,3.0,0,608,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11403,172130_fnca,12,1,Punishment,12,5,3.0,0,731,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11404,172130_fnca,13,1,Punishment,13,5,3.0,0,739,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11405,172130_fnca,14,1,Neutral,14,5,2.0,0,386,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11406,172130_fnca,15,1,Punishment,15,5,2.0,0,465,14,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
11407,172130_fnca,16,1,Punishment,16,5,2.0,0,504,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11409,172130_fnca,19,1,Punishment,18,5,3.0,0,587,13,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
11410,172130_fnca,20,1,Punishment,19,5,2.0,0,581,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11411,172130_fnca,21,1,Punishment,20,5,3.0,0,494,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11412,172130_fnca,22,1,Neutral,21,5,3.0,0,552,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11413,172130_fnca,23,1,Punishment,22,5,3.0,0,519,13,3,3,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
11414,172130_fnca,24,1,Neutral,23,5,2.0,0,424,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11415,172130_fnca,25,1,Punishment,24,5,2.0,0,607,14,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
11417,172130_fnca,28,1,Reward,26,5,2.0,0,406,13,4,0,4,0,2.0,,0.0,,MostlyReward,MostlyReward
11418,172130_fnca,29,1,Reward,27,5,2.0,0,327,13,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11419,172130_fnca,30,1,Punishment,28,5,2.0,0,318,13,6,0,6,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11420,172130_fnca,31,1,Reward,29,5,2.0,0,403,14,7,0,7,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
11421,172130_fnca,32,1,Punishment,30,5,3.0,0,390,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11422,172130_fnca,33,1,Reward,31,5,3.0,0,448,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
11423,172130_fnca,34,1,Reward,32,5,2.0,0,685,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11425,172130_fnca,1,2,Punishment,2,5,2.0,0,492,26,1,0,1,0,3.0,,1.0,,,MostlyPunishment
11426,172130_fnca,2,2,Punishment,3,5,3.0,0,820,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
11427,172130_fnca,3,2,Reward,4,5,2.0,0,428,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
11428,172130_fnca,4,2,Punishment,5,5,2.0,0,496,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
11429,172130_fnca,5,2,Reward,6,5,3.0,0,441,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
11430,172130_fnca,6,2,Punishment,7,5,2.0,0,624,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
11431,172130_fnca,7,2,Punishment,8,5,3.0,0,470,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
11433,172130_fnca,10,2,Reward,10,5,3.0,0,369,13,1,1,0,0,2.0,,1.0,,,MostlyReward
11434,172130_fnca,11,2,Neutral,11,5,2.0,0,524,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
11435,172130_fnca,12,2,Reward,12,5,2.0,0,988,14,2,0,2,0,3.0,2.0,1.0,Neutral,,MostlyReward
11436,172130_fnca,13,2,Reward,13,5,3.0,0,648,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
11437,172130_fnca,14,2,Reward,14,5,2.0,0,365,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
11438,172130_fnca,15,2,Reward,15,5,2.0,0,488,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
11439,172130_fnca,16,2,Neutral,16,5,3.0,0,549,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
11441,172130_fnca,19,2,Punishment,18,5,2.0,0,496,14,2,0,2,0,2.0,,0.0,,,MostlyPunishment
11442,172130_fnca,20,2,Punishment,19,5,2.0,0,575,13,3,0,3,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
11443,172130_fnca,21,2,Reward,20,5,3.0,0,583,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
11444,172130_fnca,22,2,Punishment,21,5,2.0,0,552,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
11445,172130_fnca,23,2,Reward,22,5,3.0,0,606,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
11446,172130_fnca,24,2,Punishment,23,5,3.0,0,525,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
