,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
11585,172938_fnca,1,1,Reward,2,5,2.0,0,1197,27,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
11586,172938_fnca,2,1,Reward,3,5,2.0,0,31,14,2,0,2,1,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11587,172938_fnca,3,1,Punishment,4,5,3.0,0,640,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11588,172938_fnca,4,1,Reward,5,5,3.0,0,593,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
11589,172938_fnca,5,1,Reward,6,5,2.0,0,328,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11590,172938_fnca,6,1,Reward,7,5,3.0,0,571,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11591,172938_fnca,7,1,Neutral,8,5,2.0,0,649,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11593,172938_fnca,10,1,Reward,10,5,2.0,0,928,14,3,0,3,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
11594,172938_fnca,11,1,Punishment,11,5,2.0,0,597,13,4,0,4,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11597,172938_fnca,14,1,Neutral,14,5,2.0,0,633,14,6,0,6,0,3.0,,1.0,Punishment,MostlyPunishment,MostlyPunishment
11598,172938_fnca,15,1,Punishment,15,5,3.0,0,578,14,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
11599,172938_fnca,16,1,Punishment,16,5,2.0,0,585,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11601,172938_fnca,19,1,Punishment,18,5,2.0,0,780,13,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
11602,172938_fnca,20,1,Punishment,19,5,2.0,0,812,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11605,172938_fnca,23,1,Punishment,22,5,2.0,0,601,13,1,0,1,0,2.0,,0.0,Neutral,MostlyPunishment,MostlyPunishment
11606,172938_fnca,24,1,Neutral,23,5,2.0,0,1216,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11607,172938_fnca,25,1,Punishment,24,5,3.0,0,450,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
11609,172938_fnca,28,1,Reward,26,5,2.0,0,774,13,2,0,2,0,2.0,,0.0,,MostlyReward,MostlyReward
11610,172938_fnca,29,1,Reward,27,5,2.0,0,445,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11611,172938_fnca,30,1,Punishment,28,5,3.0,0,580,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11612,172938_fnca,31,1,Reward,29,5,3.0,0,213,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
11613,172938_fnca,32,1,Punishment,30,5,3.0,0,676,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11614,172938_fnca,33,1,Reward,31,5,2.0,0,521,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
11615,172938_fnca,34,1,Reward,32,5,2.0,0,955,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
11617,172938_fnca,1,2,Punishment,2,5,2.0,0,655,27,1,0,1,0,3.0,,1.0,,,MostlyPunishment
11618,172938_fnca,2,2,Punishment,3,5,3.0,0,592,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
11619,172938_fnca,3,2,Reward,4,5,2.0,0,500,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
11620,172938_fnca,4,2,Punishment,5,5,2.0,0,423,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyPunishment
11621,172938_fnca,5,2,Reward,6,5,2.0,0,654,13,3,0,3,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
11622,172938_fnca,6,2,Punishment,7,5,3.0,0,467,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
11623,172938_fnca,7,2,Punishment,8,5,3.0,0,681,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
11625,172938_fnca,10,2,Reward,10,5,2.0,0,625,14,2,0,2,0,2.0,,0.0,,,MostlyReward
11626,172938_fnca,11,2,Neutral,11,5,2.0,0,600,13,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyReward
11627,172938_fnca,12,2,Reward,12,5,3.0,0,508,13,1,1,0,0,2.0,2.0,1.0,Neutral,,MostlyReward
11628,172938_fnca,13,2,Reward,13,5,2.0,0,508,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
11629,172938_fnca,14,2,Reward,14,5,2.0,0,622,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
11630,172938_fnca,15,2,Reward,15,5,3.0,0,629,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
11631,172938_fnca,16,2,Neutral,16,5,2.0,0,657,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
11633,172938_fnca,19,2,Punishment,18,5,2.0,0,760,13,3,0,3,0,3.0,,1.0,,,MostlyPunishment
11634,172938_fnca,20,2,Punishment,19,5,3.0,0,450,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
11635,172938_fnca,21,2,Reward,20,5,3.0,0,884,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
11636,172938_fnca,22,2,Punishment,21,5,2.0,0,834,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
11637,172938_fnca,23,2,Reward,22,5,3.0,0,653,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
11638,172938_fnca,24,2,Punishment,23,5,3.0,0,546,14,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
11639,172938_fnca,25,2,Punishment,24,5,2.0,0,732,14,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
11641,172938_fnca,28,2,Reward,26,5,3.0,0,568,13,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
11642,172938_fnca,29,2,Reward,27,5,3.0,0,358,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11643,172938_fnca,30,2,Punishment,28,5,2.0,0,559,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11644,172938_fnca,31,2,Reward,29,5,3.0,0,497,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
11645,172938_fnca,32,2,Punishment,30,5,3.0,0,733,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11646,172938_fnca,33,2,Reward,31,5,3.0,0,563,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
11647,172938_fnca,34,2,Reward,32,5,2.0,0,425,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
