,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.13666666666666666,0.3440690345808726
1,Neutral,0.0,0.25,0.1,0.1,0.30050125348237994
2,Neutral,0.0,0.3,0.1,0.10666666666666667,0.30920475550187154
3,Neutral,0.0,0.35,0.1,0.18333333333333332,0.3875860748793185
4,Neutral,0.0,0.4,0.1,0.15333333333333332,0.3609105294341109
5,Neutral,0.0,0.45,0.1,0.12666666666666668,0.3331549132304482
6,Neutral,0.0,0.5,0.1,0.19666666666666666,0.39814228589993755
7,Neutral,0.0,0.55,0.1,0.12,0.32550449652428015
8,Neutral,0.0,0.6,0.1,0.16333333333333333,0.37028718253185605
9,Neutral,0.0,0.65,0.1,0.2,0.4006683379765067
10,Neutral,0.0,0.7,0.1,0.11666666666666667,0.32155905051085154
11,Neutral,0.0,0.75,0.1,0.14,0.34756679298414606
12,Neutral,0.0,0.8,0.1,0.20666666666666667,0.4055908059796303
13,Neutral,0.05,0.2,0.1,0.15666666666666668,0.3640935354604674
14,Neutral,0.05,0.25,0.1,0.19333333333333333,0.3955719227174287
15,Neutral,0.05,0.3,0.1,0.12666666666666668,0.3331549132304482
16,Neutral,0.05,0.35,0.1,0.16666666666666666,0.37330068339472045
17,Neutral,0.05,0.4,0.1,0.19333333333333333,0.3955719227174288
18,Neutral,0.05,0.45,0.1,0.17666666666666667,0.38202359741972386
19,Neutral,0.05,0.5,0.1,0.20333333333333334,0.40315091187798274
20,Neutral,0.05,0.55,0.1,0.14333333333333334,0.35099794026335707
21,Neutral,0.05,0.6,0.1,0.18666666666666668,0.3902947461236546
22,Neutral,0.05,0.65,0.1,0.18333333333333332,0.3875860748793186
23,Neutral,0.05,0.7,0.1,0.11333333333333333,0.31752948229939215
24,Neutral,0.05,0.75,0.1,0.15666666666666668,0.3640935354604673
25,Neutral,0.05,0.8,0.1,0.2,0.40066833797650664
26,Neutral,0.1,0.2,0.1,0.22,0.41493844488487486
27,Neutral,0.1,0.25,0.1,0.19333333333333333,0.39557192271742875
28,Neutral,0.1,0.3,0.1,0.11,0.31341254721080325
29,Neutral,0.1,0.35,0.1,0.08333333333333333,0.2768471963423704
30,Neutral,0.1,0.4,0.1,0.14333333333333334,0.35099794026335734
31,Neutral,0.1,0.45,0.1,0.17,0.37626042358254347
32,Neutral,0.1,0.5,0.1,0.19333333333333333,0.39557192271742875
33,Neutral,0.1,0.55,0.1,0.09666666666666666,0.29599707733047426
34,Neutral,0.1,0.6,0.1,0.25333333333333335,0.43564685564303235
35,Neutral,0.1,0.65,0.1,0.18666666666666668,0.3902947461236547
36,Neutral,0.1,0.7,0.1,0.14333333333333334,0.35099794026335734
37,Neutral,0.1,0.75,0.1,0.14666666666666667,0.35436441131823426
38,Neutral,0.1,0.8,0.1,0.19333333333333333,0.39557192271742886
39,Neutral,0.15,0.2,0.1,0.2,0.40066833797650664
40,Neutral,0.15,0.25,0.1,0.19,0.39295637890109825
41,Neutral,0.15,0.3,0.1,0.18666666666666668,0.3902947461236546
42,Neutral,0.15,0.35,0.1,0.16,0.36721859746989843
43,Neutral,0.15,0.4,0.1,0.14333333333333334,0.35099794026335723
44,Neutral,0.15,0.45,0.1,0.23666666666666666,0.42574611535281853
45,Neutral,0.15,0.5,0.1,0.20333333333333334,0.4031509118779828
46,Neutral,0.15,0.55,0.1,0.10666666666666667,0.30920475550187165
47,Neutral,0.15,0.6,0.1,0.18333333333333332,0.3875860748793187
48,Neutral,0.15,0.65,0.1,0.20666666666666667,0.4055908059796305
49,Neutral,0.15,0.7,0.1,0.14333333333333334,0.3509979402633572
50,Neutral,0.15,0.75,0.1,0.15,0.35766803240530487
51,Neutral,0.15,0.8,0.1,0.15666666666666668,0.36409353546046747
