,HCPID,egs,alpha,r,LL
31,106319_fnca,0.15,0.1,1,-1.8379717831100055
41,106319_fnca,0.2,0.1,1,-1.8412611627487114
51,106319_fnca,0.25,0.1,1,-1.842980322119636
21,106319_fnca,0.1,0.1,1,-1.846819448237199
71,106319_fnca,0.35,0.1,1,-1.848882966940434
61,106319_fnca,0.3,0.1,1,-1.853439411434735
81,106319_fnca,0.4,0.1,1,-1.8535560261605184
91,106319_fnca,0.45,0.1,1,-1.8578858395128814
102,106319_fnca,0.5,0.15,1,-1.8588470753737096
101,106319_fnca,0.5,0.1,1,-1.8645633802147024
82,106319_fnca,0.4,0.15,1,-1.86835877942111
40,106319_fnca,0.2,0.05,1,-1.8716147833529273
80,106319_fnca,0.4,0.05,1,-1.8724451692526007
92,106319_fnca,0.45,0.15,1,-1.8743378127234476
90,106319_fnca,0.45,0.05,1,-1.8753337520630484
20,106319_fnca,0.1,0.05,1,-1.8762419047070884
30,106319_fnca,0.15,0.05,1,-1.8779798956525466
50,106319_fnca,0.25,0.05,1,-1.8793081273409151
60,106319_fnca,0.3,0.05,1,-1.882586181705301
11,106319_fnca,0.05,0.1,1,-1.882618408242597
72,106319_fnca,0.35,0.15,1,-1.8829920823248791
100,106319_fnca,0.5,0.05,1,-1.8847744115199219
62,106319_fnca,0.3,0.15,1,-1.8910526335695281
70,106319_fnca,0.35,0.05,1,-1.9002651926049792
52,106319_fnca,0.25,0.15,1,-1.9035922934719607
10,106319_fnca,0.05,0.05,1,-1.9309280473362582
93,106319_fnca,0.45,0.2,1,-1.9468876613751902
103,106319_fnca,0.5,0.2,1,-1.9483193107279573
1,106319_fnca,0.0,0.1,1,-1.949528087058313
42,106319_fnca,0.2,0.15,1,-1.9529361501435414
32,106319_fnca,0.15,0.15,1,-2.0056598718338314
22,106319_fnca,0.1,0.15,1,-2.0697361372419474
83,106319_fnca,0.4,0.2,1,-2.110000743631531
73,106319_fnca,0.35,0.2,1,-2.1190209777290887
63,106319_fnca,0.3,0.2,1,-2.125567310830605
12,106319_fnca,0.05,0.15,1,-2.130754328636667
2,106319_fnca,0.0,0.15,1,-2.141834247981161
104,106319_fnca,0.5,0.25,1,-2.174634612424527
94,106319_fnca,0.45,0.25,1,-2.2804306406454495
84,106319_fnca,0.4,0.25,1,-2.3084954420995976
53,106319_fnca,0.25,0.2,1,-2.3182408756610666
0,106319_fnca,0.0,0.05,1,-2.3615063124699516
43,106319_fnca,0.2,0.2,1,-2.400394939463757
14,106319_fnca,0.05,0.25,1,-2.4362601266139405
13,106319_fnca,0.05,0.2,1,-2.43644271740275
5,106319_fnca,0.0,0.3,1,-2.445825775036444
4,106319_fnca,0.0,0.25,1,-2.4482937419102284
3,106319_fnca,0.0,0.2,1,-2.448293741910229
106,106319_fnca,0.5,0.35,1,-2.4515100693548835
105,106319_fnca,0.5,0.3,1,-2.4535912579916204
23,106319_fnca,0.1,0.2,1,-2.462478268043213
33,106319_fnca,0.15,0.2,1,-2.470019597235707
24,106319_fnca,0.1,0.25,1,-2.49474348823535
34,106319_fnca,0.15,0.25,1,-2.5149160337693837
85,106319_fnca,0.4,0.3,1,-2.5256120061334792
95,106319_fnca,0.45,0.3,1,-2.5314993335581333
64,106319_fnca,0.3,0.25,1,-2.5367722935762096
74,106319_fnca,0.35,0.25,1,-2.5425804460937567
44,106319_fnca,0.2,0.25,1,-2.5475591482429616
54,106319_fnca,0.25,0.25,1,-2.551464527533552
25,106319_fnca,0.1,0.3,1,-2.621593175533799
107,106319_fnca,0.5,0.4,1,-2.6219033404098697
7,106319_fnca,0.0,0.4,1,-2.6383796466721314
9,106319_fnca,0.0,0.5,1,-2.6408792870015976
6,106319_fnca,0.0,0.35,1,-2.640879287001598
8,106319_fnca,0.0,0.45,1,-2.643411148138226
35,106319_fnca,0.15,0.3,1,-2.6757681132339957
87,106319_fnca,0.4,0.4,1,-2.6784345951208506
17,106319_fnca,0.05,0.4,1,-2.6939292581639807
86,106319_fnca,0.4,0.35,1,-2.7018027668192675
65,106319_fnca,0.3,0.3,1,-2.7076748517238487
15,106319_fnca,0.05,0.3,1,-2.7121134810407233
16,106319_fnca,0.05,0.35,1,-2.721800595324048
55,106319_fnca,0.25,0.3,1,-2.7315617698441166
75,106319_fnca,0.35,0.3,1,-2.7315617698441175
109,106319_fnca,0.5,0.5,1,-2.746719860598125
18,106319_fnca,0.05,0.45,1,-2.7570432743603366
76,106319_fnca,0.35,0.35,1,-2.760055349762837
45,106319_fnca,0.2,0.3,1,-2.763223366564385
97,106319_fnca,0.45,0.4,1,-2.7638280524053442
26,106319_fnca,0.1,0.35,1,-2.8208100520332513
19,106319_fnca,0.05,0.5,1,-2.831685696332949
98,106319_fnca,0.45,0.45,1,-2.8537439767415016
56,106319_fnca,0.25,0.35,1,-2.8590358722739126
66,106319_fnca,0.3,0.35,1,-2.8677067110291623
96,106319_fnca,0.45,0.35,1,-2.8732180087800954
27,106319_fnca,0.1,0.4,1,-2.876488856902893
36,106319_fnca,0.15,0.35,1,-2.8971523108992714
108,106319_fnca,0.5,0.45,1,-2.9281302798156927
47,106319_fnca,0.2,0.4,1,-2.934294999501771
77,106319_fnca,0.35,0.4,1,-2.935782696934827
68,106319_fnca,0.3,0.45,1,-2.9401570316199956
46,106319_fnca,0.2,0.35,1,-2.9401877132391974
28,106319_fnca,0.1,0.45,1,-2.9719362201022723
37,106319_fnca,0.15,0.4,1,-2.9951893314776856
29,106319_fnca,0.1,0.5,1,-3.0124143329204967
38,106319_fnca,0.15,0.45,1,-3.015140264104989
57,106319_fnca,0.25,0.4,1,-3.0331886263771985
48,106319_fnca,0.2,0.45,1,-3.0360754052577175
99,106319_fnca,0.45,0.5,1,-3.054507810910975
39,106319_fnca,0.15,0.5,1,-3.0701802845534685
89,106319_fnca,0.4,0.5,1,-3.072070820057921
69,106319_fnca,0.3,0.5,1,-3.0852192214706875
78,106319_fnca,0.35,0.45,1,-3.09640543209951
58,106319_fnca,0.25,0.45,1,-3.0999151210894222
67,106319_fnca,0.3,0.4,1,-3.1294495252054713
49,106319_fnca,0.2,0.5,1,-3.150628114688235
88,106319_fnca,0.4,0.45,1,-3.1598861548819435
59,106319_fnca,0.25,0.5,1,-3.2732490934525242
79,106319_fnca,0.35,0.5,1,-3.273249093452525
