,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.15,0.35766803240530487
11,Neutral,0.05,0.1,1,0.13,0.33686534530812945
12,Neutral,0.05,0.15,1,0.03333333333333333,0.17980541941701308
13,Neutral,0.05,0.2,1,0.0,0.0
14,Neutral,0.05,0.25,1,0.0033333333333333335,0.05773502691896258
15,Neutral,0.05,0.3,1,0.10666666666666667,0.30920475550187143
16,Neutral,0.05,0.35,1,0.03,0.1708722458877267
17,Neutral,0.05,0.4,1,0.016666666666666666,0.12823299585640946
18,Neutral,0.05,0.45,1,0.02666666666666667,0.16137646493112853
19,Neutral,0.05,0.5,1,0.06666666666666667,0.24986060773937235
20,Neutral,0.1,0.05,1,0.23333333333333334,0.42365927286816174
21,Neutral,0.1,0.1,1,0.23333333333333334,0.42365927286816174
22,Neutral,0.1,0.15,1,0.08666666666666667,0.2818160567729818
23,Neutral,0.1,0.2,1,0.08,0.271746488194703
24,Neutral,0.1,0.25,1,0.05333333333333334,0.2250727616773126
25,Neutral,0.1,0.3,1,0.12333333333333334,0.3293688434044334
26,Neutral,0.1,0.35,1,0.09666666666666666,0.2959970773304743
27,Neutral,0.1,0.4,1,0.07,0.2555733275451652
28,Neutral,0.1,0.45,1,0.07,0.25557332754516526
29,Neutral,0.1,0.5,1,0.08666666666666667,0.28181605677298177
30,Neutral,0.15,0.05,1,0.30333333333333334,0.4604660525025122
31,Neutral,0.15,0.1,1,0.2633333333333333,0.44117760727332983
32,Neutral,0.15,0.15,1,0.18333333333333332,0.3875860748793187
33,Neutral,0.15,0.2,1,0.10333333333333333,0.3049023456071545
34,Neutral,0.15,0.25,1,0.09333333333333334,0.2913850368290184
35,Neutral,0.15,0.3,1,0.15333333333333332,0.36091052943411106
36,Neutral,0.15,0.35,1,0.12333333333333334,0.3293688434044333
37,Neutral,0.15,0.4,1,0.12333333333333334,0.3293688434044334
38,Neutral,0.15,0.45,1,0.10666666666666667,0.3092047555018715
39,Neutral,0.15,0.5,1,0.12333333333333334,0.32936884340443334
40,Neutral,0.2,0.05,1,0.36666666666666664,0.4826995806635822
41,Neutral,0.2,0.1,1,0.25,0.43373619897468013
42,Neutral,0.2,0.15,1,0.24,0.42779671976864886
43,Neutral,0.2,0.2,1,0.17,0.3762604235825434
44,Neutral,0.2,0.25,1,0.12,0.3255044965242803
45,Neutral,0.2,0.3,1,0.15,0.35766803240530487
46,Neutral,0.2,0.35,1,0.13333333333333333,0.34050261230349954
47,Neutral,0.2,0.4,1,0.12,0.32550449652428004
48,Neutral,0.2,0.45,1,0.14666666666666667,0.3543644113182341
49,Neutral,0.2,0.5,1,0.11333333333333333,0.3175294822993921
50,Neutral,0.25,0.05,1,0.38333333333333336,0.48701076700570706
51,Neutral,0.25,0.1,1,0.29,0.4545202182109636
52,Neutral,0.25,0.15,1,0.30333333333333334,0.46046605250251216
53,Neutral,0.25,0.2,1,0.18,0.384829371910396
54,Neutral,0.25,0.25,1,0.15,0.35766803240530504
55,Neutral,0.25,0.3,1,0.18666666666666668,0.3902947461236546
56,Neutral,0.25,0.35,1,0.16333333333333333,0.3702871825318563
