,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
10305,164131_fnca,1,1,Reward,2,5,2.0,0,590,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
10306,164131_fnca,2,1,Reward,3,5,3.0,0,264,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10307,164131_fnca,3,1,Punishment,4,5,2.0,0,208,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
10308,164131_fnca,4,1,Reward,5,5,3.0,0,1343,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
10309,164131_fnca,5,1,Reward,6,5,2.0,0,870,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
10310,164131_fnca,6,1,Reward,7,5,3.0,0,913,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10311,164131_fnca,7,1,Neutral,8,5,2.0,0,524,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
10313,164131_fnca,10,1,Reward,10,5,2.0,0,1447,14,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
10314,164131_fnca,11,1,Punishment,11,5,2.0,0,550,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
10315,164131_fnca,12,1,Punishment,12,5,3.0,0,540,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10316,164131_fnca,13,1,Punishment,13,5,2.0,0,1075,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10317,164131_fnca,14,1,Neutral,14,5,2.0,0,888,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10318,164131_fnca,15,1,Punishment,15,5,3.0,0,1303,14,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
10319,164131_fnca,16,1,Punishment,16,5,2.0,0,577,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10321,164131_fnca,19,1,Punishment,18,5,2.0,0,585,13,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
10322,164131_fnca,20,1,Punishment,19,5,3.0,0,285,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10323,164131_fnca,21,1,Punishment,20,5,2.0,0,432,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10324,164131_fnca,22,1,Neutral,21,5,3.0,0,344,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10327,164131_fnca,25,1,Punishment,24,5,2.0,0,427,13,2,0,2,0,3.0,,1.0,Neutral,MostlyPunishment,MostlyPunishment
10329,164131_fnca,28,1,Reward,26,5,2.0,0,816,13,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
10330,164131_fnca,29,1,Reward,27,5,3.0,0,357,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10331,164131_fnca,30,1,Punishment,28,5,2.0,0,366,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
10332,164131_fnca,31,1,Reward,29,5,3.0,0,711,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
10333,164131_fnca,32,1,Punishment,30,5,2.0,0,625,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
10334,164131_fnca,33,1,Reward,31,5,3.0,0,573,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
10335,164131_fnca,34,1,Reward,32,5,2.0,0,399,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
10337,164131_fnca,1,2,Punishment,2,5,3.0,0,528,26,1,1,0,0,2.0,,1.0,,,MostlyPunishment
10338,164131_fnca,2,2,Punishment,3,5,2.0,0,310,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
10339,164131_fnca,3,2,Reward,4,5,3.0,0,360,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
10340,164131_fnca,4,2,Punishment,5,5,2.0,0,182,14,1,0,1,1,3.0,3.0,1.0,Reward,,MostlyPunishment
10341,164131_fnca,5,2,Reward,6,5,3.0,0,218,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
10342,164131_fnca,6,2,Punishment,7,5,2.0,0,315,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
10343,164131_fnca,7,2,Punishment,8,5,3.0,0,524,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
10345,164131_fnca,10,2,Reward,10,5,3.0,0,860,14,1,1,0,0,2.0,,1.0,,,MostlyReward
10346,164131_fnca,11,2,Neutral,11,5,2.0,0,348,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
10347,164131_fnca,12,2,Reward,12,5,3.0,0,230,13,1,1,0,0,2.0,2.0,1.0,Neutral,,MostlyReward
10348,164131_fnca,13,2,Reward,13,5,2.0,0,246,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
10349,164131_fnca,14,2,Reward,14,5,3.0,0,188,13,1,1,0,1,2.0,2.0,1.0,Reward,,MostlyReward
10350,164131_fnca,15,2,Reward,15,5,2.0,0,187,13,1,0,1,2,3.0,3.0,1.0,Reward,,MostlyReward
10351,164131_fnca,16,2,Neutral,16,5,3.0,0,282,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
10353,164131_fnca,19,2,Punishment,18,5,2.0,0,627,13,2,0,2,0,3.0,,1.0,,,MostlyPunishment
10354,164131_fnca,20,2,Punishment,19,5,3.0,0,297,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
10355,164131_fnca,21,2,Reward,20,5,2.0,0,632,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
10356,164131_fnca,22,2,Punishment,21,5,3.0,0,626,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyPunishment
10357,164131_fnca,23,2,Reward,22,5,2.0,0,257,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
10358,164131_fnca,24,2,Punishment,23,5,2.0,0,1377,14,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
10359,164131_fnca,25,2,Punishment,24,5,3.0,0,213,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
10361,164131_fnca,28,2,Reward,26,5,3.0,0,651,13,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
10362,164131_fnca,29,2,Reward,27,5,2.0,0,327,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
10363,164131_fnca,30,2,Punishment,28,5,3.0,0,248,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10364,164131_fnca,31,2,Reward,29,5,2.0,0,769,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
10365,164131_fnca,32,2,Punishment,30,5,3.0,0,471,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10366,164131_fnca,33,2,Reward,31,5,2.0,0,398,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
10367,164131_fnca,34,2,Reward,32,5,3.0,0,202,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
