,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1537,108323_fnca,1,1,Reward,2,5,2.0,0,1108,26,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
1538,108323_fnca,2,1,Reward,3,5,3.0,0,830,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
1539,108323_fnca,3,1,Punishment,4,5,3.0,0,265,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1540,108323_fnca,4,1,Reward,5,5,3.0,0,456,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
1541,108323_fnca,5,1,Reward,6,5,2.0,0,921,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1542,108323_fnca,6,1,Reward,7,5,2.0,0,554,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
1543,108323_fnca,7,1,Neutral,8,5,3.0,0,1263,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
1545,108323_fnca,10,1,Reward,10,5,3.0,0,1057,14,1,1,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
1546,108323_fnca,11,1,Punishment,11,5,2.0,0,772,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
1547,108323_fnca,12,1,Punishment,12,5,2.0,0,1012,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1548,108323_fnca,13,1,Punishment,13,5,3.0,0,545,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1551,108323_fnca,16,1,Punishment,16,5,3.0,0,312,14,1,1,0,0,3.0,,0.0,Punishment,MostlyPunishment,MostlyPunishment
1553,108323_fnca,19,1,Punishment,18,5,2.0,0,654,13,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
1554,108323_fnca,20,1,Punishment,19,5,3.0,0,320,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1555,108323_fnca,21,1,Punishment,20,5,3.0,0,511,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1556,108323_fnca,22,1,Neutral,21,5,2.0,0,1293,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1557,108323_fnca,23,1,Punishment,22,5,3.0,0,1145,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
1558,108323_fnca,24,1,Neutral,23,5,2.0,0,809,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1559,108323_fnca,25,1,Punishment,24,5,2.0,0,1488,13,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
1561,108323_fnca,28,1,Reward,26,5,2.0,0,982,14,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
1562,108323_fnca,29,1,Reward,27,5,2.0,0,1102,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
1565,108323_fnca,32,1,Punishment,30,5,2.0,0,406,13,1,0,1,0,3.0,,1.0,Reward,MostlyReward,MostlyReward
