,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.5,0.1,0.4533333333333333,0.4986492345184555,103414_fnca,-1.8685662085684802,0.3333333333333333
1,Punishment,0.5,0.5,0.1,0.448,0.4974876834617684,103414_fnca,-1.8685662085684802,0.56
2,Reward,0.5,0.5,0.1,0.4288,0.4951026775620013,103414_fnca,-1.8685662085684802,0.48
