,HCPID,egs,alpha,r,LL
40,103414_fnca,0.2,0.05,1,-1.8383348599453544
90,103414_fnca,0.45,0.05,1,-1.838746666073706
60,103414_fnca,0.3,0.05,1,-1.838892773412831
80,103414_fnca,0.4,0.05,1,-1.8391846565381864
70,103414_fnca,0.35,0.05,1,-1.839325032536283
50,103414_fnca,0.25,0.05,1,-1.8405330681735839
30,103414_fnca,0.15,0.05,1,-1.8417737909294007
100,103414_fnca,0.5,0.05,1,-1.8450776480936666
91,103414_fnca,0.45,0.1,1,-1.8458826810590714
51,103414_fnca,0.25,0.1,1,-1.8473316425680224
71,103414_fnca,0.35,0.1,1,-1.8501010441932624
61,103414_fnca,0.3,0.1,1,-1.8518944850923524
101,103414_fnca,0.5,0.1,1,-1.8533261280372022
81,103414_fnca,0.4,0.1,1,-1.8568352246864666
20,103414_fnca,0.1,0.05,1,-1.8572209303618301
41,103414_fnca,0.2,0.1,1,-1.8663043753726551
102,103414_fnca,0.5,0.15,1,-1.8710968725297308
31,103414_fnca,0.15,0.1,1,-1.876254460800017
82,103414_fnca,0.4,0.15,1,-1.89321070680284
10,103414_fnca,0.05,0.05,1,-1.8955028730527947
92,103414_fnca,0.45,0.15,1,-1.9004184527180237
21,103414_fnca,0.1,0.1,1,-1.9019033710268904
72,103414_fnca,0.35,0.15,1,-1.9624060314563052
62,103414_fnca,0.3,0.15,1,-1.96243768556714
11,103414_fnca,0.05,0.1,1,-1.9637124645155535
52,103414_fnca,0.25,0.15,1,-1.9979675653624094
93,103414_fnca,0.45,0.2,1,-2.0044894404893547
42,103414_fnca,0.2,0.15,1,-2.0494602729038993
83,103414_fnca,0.4,0.2,1,-2.116571093950432
32,103414_fnca,0.15,0.15,1,-2.129325357786451
103,103414_fnca,0.5,0.2,1,-2.1471878638367965
1,103414_fnca,0.0,0.1,1,-2.1540028324555465
22,103414_fnca,0.1,0.15,1,-2.28343661812951
0,103414_fnca,0.0,0.05,1,-2.323270055521554
2,103414_fnca,0.0,0.15,1,-2.3288693851056292
12,103414_fnca,0.05,0.15,1,-2.3480362364567515
104,103414_fnca,0.5,0.25,1,-2.3532108431554057
53,103414_fnca,0.25,0.2,1,-2.3720514272975244
73,103414_fnca,0.35,0.2,1,-2.376091357938604
63,103414_fnca,0.3,0.2,1,-2.37977386333485
94,103414_fnca,0.45,0.25,1,-2.527148058866367
84,103414_fnca,0.4,0.25,1,-2.6281491049534025
95,103414_fnca,0.45,0.3,1,-2.6647270152710463
43,103414_fnca,0.2,0.2,1,-2.6734120503642553
13,103414_fnca,0.05,0.2,1,-2.6839642655702374
14,103414_fnca,0.05,0.25,1,-2.7117351808324246
4,103414_fnca,0.0,0.25,1,-2.7132378690378065
23,103414_fnca,0.1,0.2,1,-2.714710151347814
74,103414_fnca,0.35,0.25,1,-2.7147889031497536
5,103414_fnca,0.0,0.3,1,-2.7222354584359243
33,103414_fnca,0.15,0.2,1,-2.724287958974827
64,103414_fnca,0.3,0.25,1,-2.7358924514331298
3,103414_fnca,0.0,0.2,1,-2.7361389834823058
24,103414_fnca,0.1,0.25,1,-2.793627873855832
44,103414_fnca,0.2,0.25,1,-2.8054899182880657
