,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,152831_fnca,0.04,2.5838871351652983,0.014162255780938698,-4.257174896841039
220,Reward,0.0,0.05,1,0.5032,0.500189875876695,152831_fnca,0.0,1.0060179629146413,0.24051457122485093,-1.4249746040581348
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,152831_fnca,0.04,1.142637883729283,0.20768158784325455,-1.5717491998713398
221,Reward,0.0,0.1,1,0.1816,0.3856688117360241,152831_fnca,0.0,0.4708703283072276,0.35707909531262244,-1.0297979662447507
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,152831_fnca,0.04,0.5343086320524068,0.3458737723283839,-1.0616813903475295
222,Reward,0.0,0.15,1,0.18,0.3843412214941714,152831_fnca,0.0,0.4683338396548488,0.357504680049003,-1.0286068258875996
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,152831_fnca,0.04,0.39983996798719373,0.3682937103465361,-0.9988745332046727
223,Reward,0.0,0.2,1,0.14,0.347125909602977,152831_fnca,0.0,0.4033118707852263,0.3677805810585149,-1.0002687657628122
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,152831_fnca,0.04,0.39983996798719373,0.3682937103465361,-0.9988745332046727
224,Reward,0.0,0.25,1,0.1424,0.3495997940686039,152831_fnca,0.0,0.4073228943952297,0.36718315210554453,-1.0018945033539264
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,152831_fnca,0.04,0.39983996798719373,0.3682937103465361,-0.9988745332046727
225,Reward,0.0,0.3,1,0.1424,0.349599794068604,152831_fnca,0.0,0.4073228943952296,0.36718315210554453,-1.0018945033539264
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,152831_fnca,0.04,0.32719587842322007,0.3781489532999667,-0.9724671046332439
226,Reward,0.0,0.35,1,0.14,0.3471259096029772,152831_fnca,0.0,0.4033118707852261,0.3677805810585149,-1.0002687657628122
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,152831_fnca,0.04,0.32719587842322007,0.3781489532999667,-0.9724671046332439
227,Reward,0.0,0.4,1,0.1376,0.3446175401792536,152831_fnca,0.0,0.3992832167754057,0.3683756487532794,-0.9986520768039304
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,152831_fnca,0.04,0.32719587842322007,0.3781489532999667,-0.9724671046332439
228,Reward,0.0,0.45,1,0.1408,0.3479543328861124,152831_fnca,0.0,0.40465080239735,0.3675817010905597,-1.0008096691450823
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,152831_fnca,0.04,0.32719587842322007,0.3781489532999667,-0.9724671046332439
229,Reward,0.0,0.5,1,0.1408,0.3479543328861121,152831_fnca,0.0,0.40465080239735035,0.36758170109055965,-1.0008096691450825
120,Punishment,0.05,0.05,1,0.7064,0.4555931211878192,152831_fnca,0.04,1.4627086516639378,0.13687367853032573,-1.9886968330309402
230,Reward,0.05,0.05,1,0.444,0.4970529643000386,152831_fnca,0.0,0.8932649674974799,0.26769696006211047,-1.3178996842838095
121,Punishment,0.05,0.1,1,0.5288,0.4993696587146997,152831_fnca,0.04,0.9788339989620028,0.24709150831248447,-1.3979965319666456
231,Reward,0.05,0.1,1,0.2368,0.4252886741556751,152831_fnca,0.0,0.5567982746545477,0.3416560695418512,-1.0739506925338131
