,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
12161,177645_fnca,1,1,Reward,2,5,2.0,0,490,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
12162,177645_fnca,2,1,Reward,3,5,3.0,0,601,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12163,177645_fnca,3,1,Punishment,4,5,3.0,0,633,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12164,177645_fnca,4,1,Reward,5,5,3.0,0,621,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
12165,177645_fnca,5,1,Reward,6,5,3.0,0,1293,14,4,4,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12166,177645_fnca,6,1,Reward,7,5,3.0,0,674,13,5,5,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
12167,177645_fnca,7,1,Neutral,8,5,2.0,0,412,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12169,177645_fnca,10,1,Reward,10,5,2.0,0,540,14,3,0,3,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
12170,177645_fnca,11,1,Punishment,11,5,2.0,0,473,13,4,0,4,0,3.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
12171,177645_fnca,12,1,Punishment,12,5,3.0,0,515,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
12172,177645_fnca,13,1,Punishment,13,5,2.0,0,518,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12173,177645_fnca,14,1,Neutral,14,5,2.0,0,370,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12174,177645_fnca,15,1,Punishment,15,5,2.0,0,526,13,3,0,3,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12175,177645_fnca,16,1,Punishment,16,5,2.0,0,718,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12177,177645_fnca,19,1,Punishment,18,5,3.0,0,468,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
12178,177645_fnca,20,1,Punishment,19,5,3.0,0,260,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12179,177645_fnca,21,1,Punishment,20,5,3.0,0,357,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12180,177645_fnca,22,1,Neutral,21,5,3.0,0,368,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12181,177645_fnca,23,1,Punishment,22,5,3.0,0,792,13,5,5,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12182,177645_fnca,24,1,Neutral,23,5,3.0,0,596,13,6,6,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
12183,177645_fnca,25,1,Punishment,24,5,3.0,0,444,14,7,7,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
12185,177645_fnca,28,1,Reward,26,5,2.0,0,890,13,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
12186,177645_fnca,29,1,Reward,27,5,3.0,0,297,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
12187,177645_fnca,30,1,Punishment,28,5,2.0,0,455,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12188,177645_fnca,31,1,Reward,29,5,2.0,0,321,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
12189,177645_fnca,32,1,Punishment,30,5,3.0,0,453,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
12190,177645_fnca,33,1,Reward,31,5,3.0,0,617,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
12191,177645_fnca,34,1,Reward,32,5,2.0,0,424,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
12193,177645_fnca,1,2,Punishment,2,5,2.0,0,462,26,1,0,1,0,3.0,,1.0,,,MostlyPunishment
12194,177645_fnca,2,2,Punishment,3,5,3.0,0,225,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
12195,177645_fnca,3,2,Reward,4,5,3.0,0,462,14,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
12196,177645_fnca,4,2,Punishment,5,5,3.0,0,344,13,3,3,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
12197,177645_fnca,5,2,Reward,6,5,3.0,0,353,14,4,4,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
12198,177645_fnca,6,2,Punishment,7,5,2.0,0,447,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
