,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.05,1,0.4233333333333333,0.4949128049504295,100307_fnca,-1.90063063768919,0.5
1,Punishment,0.4,0.05,1,0.5248,0.4995844550245351,100307_fnca,-1.90063063768919,0.4
2,Reward,0.4,0.05,1,0.5144,0.4999926340530288,100307_fnca,-1.90063063768919,0.64
