,HCPID,egs,alpha,r,LL
80,100307_fnca,0.4,0.05,1,-1.90063063768919
100,100307_fnca,0.5,0.05,1,-1.9019604688721587
70,100307_fnca,0.35,0.05,1,-1.9071590015598212
90,100307_fnca,0.45,0.05,1,-1.9132695675425373
101,100307_fnca,0.5,0.1,1,-1.9142692438914186
50,100307_fnca,0.25,0.05,1,-1.91487055329208
60,100307_fnca,0.3,0.05,1,-1.9222817363297777
81,100307_fnca,0.4,0.1,1,-1.922493620378932
40,100307_fnca,0.2,0.05,1,-1.935217562458508
91,100307_fnca,0.45,0.1,1,-1.9514198152466464
30,100307_fnca,0.15,0.05,1,-1.9586193388006523
61,100307_fnca,0.3,0.1,1,-1.964898953389854
71,100307_fnca,0.35,0.1,1,-1.9765913336698362
51,100307_fnca,0.25,0.1,1,-1.9819673039198802
102,100307_fnca,0.5,0.15,1,-1.9877363301201085
41,100307_fnca,0.2,0.1,1,-2.0012746627328255
92,100307_fnca,0.45,0.15,1,-2.0098758129749412
20,100307_fnca,0.1,0.05,1,-2.0207845152467017
82,100307_fnca,0.4,0.15,1,-2.0302815064961024
72,100307_fnca,0.35,0.15,1,-2.035211077974504
31,100307_fnca,0.15,0.1,1,-2.0585678484707697
62,100307_fnca,0.3,0.15,1,-2.1061259331181548
10,100307_fnca,0.05,0.05,1,-2.1233492010448187
21,100307_fnca,0.1,0.1,1,-2.129877608132569
52,100307_fnca,0.25,0.15,1,-2.147561677480593
103,100307_fnca,0.5,0.2,1,-2.1572959303635653
42,100307_fnca,0.2,0.15,1,-2.220667835303283
93,100307_fnca,0.45,0.2,1,-2.2314970241804226
11,100307_fnca,0.05,0.1,1,-2.2490290810214915
73,100307_fnca,0.35,0.2,1,-2.3558653895761337
83,100307_fnca,0.4,0.2,1,-2.35823526363338
32,100307_fnca,0.15,0.15,1,-2.3895856130647912
63,100307_fnca,0.3,0.2,1,-2.484302189336166
104,100307_fnca,0.5,0.25,1,-2.5615419766758434
22,100307_fnca,0.1,0.15,1,-2.5656120903561606
2,100307_fnca,0.0,0.15,1,-2.5897915069823227
94,100307_fnca,0.45,0.25,1,-2.596577093707574
12,100307_fnca,0.05,0.15,1,-2.6011953360201034
1,100307_fnca,0.0,0.1,1,-2.632419182467605
105,100307_fnca,0.5,0.3,1,-2.7229664688507977
53,100307_fnca,0.25,0.2,1,-2.726986486774839
43,100307_fnca,0.2,0.2,1,-2.823522908222192
95,100307_fnca,0.45,0.3,1,-2.850119300238946
74,100307_fnca,0.35,0.25,1,-2.8564715084996983
84,100307_fnca,0.4,0.25,1,-2.8610486696225434
0,100307_fnca,0.0,0.05,1,-2.966192294725284
3,100307_fnca,0.0,0.2,1,-2.975728005533947
23,100307_fnca,0.1,0.2,1,-2.978385297176117
13,100307_fnca,0.05,0.2,1,-2.9810550564282994
4,100307_fnca,0.0,0.25,1,-2.9837765788381976
33,100307_fnca,0.15,0.2,1,-2.985210429807662
64,100307_fnca,0.3,0.25,1,-3.0060745528485264
24,100307_fnca,0.1,0.25,1,-3.0283390602949023
106,100307_fnca,0.5,0.35,1,-3.0336584930384687
5,100307_fnca,0.0,0.3,1,-3.0427947134681697
14,100307_fnca,0.05,0.25,1,-3.055810777082233
17,100307_fnca,0.05,0.4,1,-3.06819303536513
7,100307_fnca,0.0,0.4,1,-3.072990864552482
54,100307_fnca,0.25,0.25,1,-3.079969388523479
9,100307_fnca,0.0,0.5,1,-3.0893667674060206
6,100307_fnca,0.0,0.35,1,-3.0893667674060206
8,100307_fnca,0.0,0.45,1,-3.0976972958060656
34,100307_fnca,0.15,0.25,1,-3.10745765408927
25,100307_fnca,0.1,0.3,1,-3.1110884605120184
86,100307_fnca,0.4,0.35,1,-3.1170644448758305
75,100307_fnca,0.35,0.3,1,-3.119418988912063
87,100307_fnca,0.4,0.4,1,-3.1241537752482085
15,100307_fnca,0.05,0.3,1,-3.135545800698389
16,100307_fnca,0.05,0.35,1,-3.1521441966660486
97,100307_fnca,0.45,0.4,1,-3.168980962111637
108,100307_fnca,0.5,0.45,1,-3.1722387545808193
44,100307_fnca,0.2,0.25,1,-3.176843779062536
65,100307_fnca,0.3,0.3,1,-3.189374720099338
85,100307_fnca,0.4,0.3,1,-3.1975559817819743
77,100307_fnca,0.35,0.4,1,-3.2068508780028884
26,100307_fnca,0.1,0.35,1,-3.210981791063299
27,100307_fnca,0.1,0.4,1,-3.217222364277208
18,100307_fnca,0.05,0.45,1,-3.2296725969580677
96,100307_fnca,0.45,0.35,1,-3.240602541846985
76,100307_fnca,0.35,0.35,1,-3.2594770327301834
109,100307_fnca,0.5,0.5,1,-3.26494952273703
45,100307_fnca,0.2,0.3,1,-3.2719132858884628
36,100307_fnca,0.15,0.35,1,-3.2752421470562765
107,100307_fnca,0.5,0.4,1,-3.278192901739857
19,100307_fnca,0.05,0.5,1,-3.2815318613008335
98,100307_fnca,0.45,0.45,1,-3.293118702620084
35,100307_fnca,0.15,0.3,1,-3.300291037546235
56,100307_fnca,0.25,0.35,1,-3.305856330503145
55,100307_fnca,0.25,0.3,1,-3.3075809160225864
66,100307_fnca,0.3,0.35,1,-3.310869233474631
29,100307_fnca,0.1,0.5,1,-3.311214046698727
28,100307_fnca,0.1,0.45,1,-3.3199174729445247
37,100307_fnca,0.15,0.4,1,-3.33417263344393
47,100307_fnca,0.2,0.4,1,-3.336283290315173
78,100307_fnca,0.35,0.45,1,-3.339219505732102
67,100307_fnca,0.3,0.4,1,-3.3555691815652358
38,100307_fnca,0.15,0.45,1,-3.3809338141055005
39,100307_fnca,0.15,0.5,1,-3.392151478656962
46,100307_fnca,0.2,0.35,1,-3.411387186798622
48,100307_fnca,0.2,0.45,1,-3.4208947468881066
79,100307_fnca,0.35,0.5,1,-3.433581201586714
57,100307_fnca,0.25,0.4,1,-3.43428001757794
68,100307_fnca,0.3,0.45,1,-3.444623253292291
