,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.05,1,0.44,0.4972163314570011,171431_fnca,-1.98106646413596,0.5
1,Punishment,0.4,0.05,1,0.512,0.5000560416951971,171431_fnca,-1.98106646413596,0.3043478260869565
2,Reward,0.4,0.05,1,0.5112,0.5000746141284884,171431_fnca,-1.98106646413596,0.68
