,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
3265,121315_fnca,1,1,Reward,2,5,2.0,0,435,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
3266,121315_fnca,2,1,Reward,3,5,3.0,0,589,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3267,121315_fnca,3,1,Punishment,4,5,3.0,0,563,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3268,121315_fnca,4,1,Reward,5,5,3.0,0,548,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
3269,121315_fnca,5,1,Reward,6,5,2.0,0,346,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3270,121315_fnca,6,1,Reward,7,5,3.0,0,648,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3271,121315_fnca,7,1,Neutral,8,5,2.0,0,541,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3273,121315_fnca,10,1,Reward,10,5,2.0,0,660,13,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
3274,121315_fnca,11,1,Punishment,11,5,3.0,0,522,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
3275,121315_fnca,12,1,Punishment,12,5,3.0,0,408,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3276,121315_fnca,13,1,Punishment,13,5,2.0,0,423,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3277,121315_fnca,14,1,Neutral,14,5,2.0,0,432,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3278,121315_fnca,15,1,Punishment,15,5,2.0,0,786,13,3,0,3,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3279,121315_fnca,16,1,Punishment,16,5,3.0,0,511,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3281,121315_fnca,19,1,Punishment,18,5,2.0,0,693,13,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
3282,121315_fnca,20,1,Punishment,19,5,2.0,0,306,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3283,121315_fnca,21,1,Punishment,20,5,3.0,0,411,13,1,1,0,0,4.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3284,121315_fnca,22,1,Neutral,21,5,4.0,0,209,13,1,1,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3285,121315_fnca,23,1,Punishment,22,5,2.0,0,551,13,1,0,1,0,3.0,4.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3286,121315_fnca,24,1,Neutral,23,5,3.0,0,774,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3287,121315_fnca,25,1,Punishment,24,5,2.0,0,630,14,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3289,121315_fnca,28,1,Reward,26,5,3.0,0,320,13,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
3290,121315_fnca,29,1,Reward,27,5,3.0,0,481,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3291,121315_fnca,30,1,Punishment,28,5,3.0,0,532,13,4,4,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3292,121315_fnca,31,1,Reward,29,5,3.0,0,373,13,5,5,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
3293,121315_fnca,32,1,Punishment,30,5,3.0,0,238,13,6,6,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3294,121315_fnca,33,1,Reward,31,5,3.0,0,247,13,7,7,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
3295,121315_fnca,34,1,Reward,32,5,2.0,0,255,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3297,121315_fnca,1,2,Punishment,2,5,2.0,0,642,27,1,0,1,0,2.0,,0.0,,,MostlyPunishment
3298,121315_fnca,2,2,Punishment,3,5,2.0,0,254,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
