,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
6849,146331_fnca,1,1,Reward,2,5,3.0,0,445,26,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
6850,146331_fnca,2,1,Reward,3,5,2.0,0,671,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6851,146331_fnca,3,1,Punishment,4,5,2.0,0,466,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6852,146331_fnca,4,1,Reward,5,5,3.0,0,274,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
6853,146331_fnca,5,1,Reward,6,5,2.0,0,281,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6854,146331_fnca,6,1,Reward,7,5,3.0,0,285,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6855,146331_fnca,7,1,Neutral,8,5,2.0,0,238,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6857,146331_fnca,10,1,Reward,10,5,2.0,0,1164,13,3,0,3,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
6858,146331_fnca,11,1,Punishment,11,5,3.0,0,324,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
6859,146331_fnca,12,1,Punishment,12,5,2.0,0,219,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6860,146331_fnca,13,1,Punishment,13,5,3.0,0,468,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6861,146331_fnca,14,1,Neutral,14,5,2.0,0,234,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6862,146331_fnca,15,1,Punishment,15,5,2.0,0,221,14,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
6863,146331_fnca,16,1,Punishment,16,5,2.0,0,335,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6865,146331_fnca,19,1,Punishment,18,5,2.0,0,530,14,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
6866,146331_fnca,20,1,Punishment,19,5,2.0,0,384,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6867,146331_fnca,21,1,Punishment,20,5,2.0,0,381,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6868,146331_fnca,22,1,Neutral,21,5,3.0,0,327,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6869,146331_fnca,23,1,Punishment,22,5,2.0,0,324,14,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6870,146331_fnca,24,1,Neutral,23,5,3.0,0,324,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6871,146331_fnca,25,1,Punishment,24,5,3.0,0,255,13,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
6873,146331_fnca,28,1,Reward,26,5,2.0,0,483,14,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
6874,146331_fnca,29,1,Reward,27,5,2.0,0,193,14,2,0,2,1,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6875,146331_fnca,30,1,Punishment,28,5,3.0,0,216,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6876,146331_fnca,31,1,Reward,29,5,2.0,0,230,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
