,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,103111_fnca,0.48,1.2304224453168089,0.18713813777163993,-1.6759082301743704
220,Reward,0.0,0.05,1,0.5048,0.5001770703274443,103111_fnca,0.52,-0.030389237935375985,0.3987581101738967,-0.919400286095819
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,103111_fnca,0.48,0.24485097508484635,0.38716104591282735,-0.9489145332046727
221,Reward,0.0,0.1,1,0.1816,0.3856688117360241,103111_fnca,0.52,-0.8774367791804286,0.2714747396407334,-1.3038861839339349
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,103111_fnca,0.48,-0.4452571933770055,0.36129317998379407,-1.0180655173316566
222,Reward,0.0,0.15,1,0.1824,0.3863284091440459,103111_fnca,0.52,-0.8738679113658527,0.27232444896494373,-1.3007610964621314
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,103111_fnca,0.48,-0.699719943977589,0.31231514113586656,-1.1637425332046727
223,Reward,0.0,0.2,1,0.1376,0.3446175401792538,103111_fnca,0.52,-1.109635916387464,0.21554523879359516,-1.5345844666731963
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,103111_fnca,0.48,-0.699719943977589,0.31231514113586656,-1.1637425332046727
224,Reward,0.0,0.25,1,0.1432,0.350416885430591,103111_fnca,0.52,-1.0752906485570453,0.22378633976842421,-1.4970635226417883
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,103111_fnca,0.48,-0.699719943977589,0.31231514113586656,-1.1637425332046727
225,Reward,0.0,0.3,1,0.144,0.3512302523304647,103111_fnca,0.52,-1.0705228194473124,0.2249340374421351,-1.4919480866833843
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,103111_fnca,0.48,-0.8725223424619201,0.2726446030442131,-1.299586152252291
226,Reward,0.0,0.35,1,0.1408,0.3479543328861121,103111_fnca,0.52,-1.0897981837292274,0.22029921823145815,-1.512768573834434
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,103111_fnca,0.48,-0.8725223424619201,0.2726446030442131,-1.299586152252291
227,Reward,0.0,0.4,1,0.1368,0.3437736235422879,103111_fnca,0.52,-1.1146870316909645,0.2143377745584731,-1.5402021225146794
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,103111_fnca,0.48,-0.8725223424619201,0.2726446030442131,-1.299586152252291
228,Reward,0.0,0.45,1,0.1432,0.3504168854305909,103111_fnca,0.52,-1.0752906485570455,0.22378633976842416,-1.4970635226417885
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,103111_fnca,0.48,-0.8725223424619201,0.2726446030442131,-1.299586152252291
229,Reward,0.0,0.5,1,0.144,0.3512302523304645,103111_fnca,0.52,-1.0705228194473129,0.22493403744213503,-1.4919480866833847
120,Punishment,0.05,0.05,1,0.7128,0.4526367904305183,103111_fnca,0.48,0.514319659651563,0.3495177648205375,-1.0512008893567224
230,Reward,0.05,0.05,1,0.468,0.4991746590845913,103111_fnca,0.52,-0.10417195475299147,0.3967835221461107,-0.9243644312832022
121,Punishment,0.05,0.1,1,0.5568,0.4969621082835757,103111_fnca,0.48,0.15453894516274969,0.39420678355951877,-0.9308796759906804
231,Reward,0.05,0.1,1,0.2448,0.4301406476740197,103111_fnca,0.52,-0.6397907323758882,0.3251057958858833,-1.1236046238217103
122,Punishment,0.05,0.15,1,0.2944,0.4559549933543569,103111_fnca,0.48,-0.4070577199617513,0.36722280138267793,-1.0017865268949022
232,Reward,0.05,0.15,1,0.1744,0.3796049524649919,103111_fnca,0.52,-0.9104201558905429,0.263587219142779,-1.333370963330553
123,Punishment,0.05,0.2,1,0.2,0.4001600960640445,103111_fnca,0.48,-0.6997199439775893,0.3123151411358665,-1.163742533204673
233,Reward,0.05,0.2,1,0.1392,0.3462936549178297,103111_fnca,0.52,-1.0996447511877114,0.2179373108160033,-1.5235478226120145
124,Punishment,0.05,0.25,1,0.1984,0.3989545986919487,103111_fnca,0.48,-0.7058447275035331,0.31097370417272574,-1.1680469228769412
234,Reward,0.05,0.25,1,0.1392,0.34629365491783,103111_fnca,0.52,-1.0996447511877105,0.2179373108160035,-1.5235478226120136
125,Punishment,0.05,0.3,1,0.1512,0.3583870994475673,103111_fnca,0.48,-0.9174437375308037,0.26190065173805815,-1.3397900389719177
235,Reward,0.05,0.3,1,0.1368,0.3437736235422879,103111_fnca,0.52,-1.1146870316909645,0.2143377745584731,-1.5402021225146794
126,Punishment,0.05,0.35,1,0.148,0.3552421111946793,103111_fnca,0.48,-0.9345738850708997,0.2577789855017363,-1.35565270653293
236,Reward,0.05,0.35,1,0.1376,0.3446175401792535,103111_fnca,0.52,-1.109635916387465,0.21554523879359494,-1.5345844666731971
127,Punishment,0.05,0.4,1,0.1584,0.3652617868575235,103111_fnca,0.48,-0.8804643999769007,0.2707532707022335,-1.3065473130180145
237,Reward,0.05,0.4,1,0.1408,0.3479543328861121,103111_fnca,0.52,-1.0897981837292274,0.22029921823145815,-1.512768573834434
128,Punishment,0.05,0.45,1,0.144,0.3512302523304645,103111_fnca,0.48,-0.9566374131231306,0.2524565552975076,-1.3765161032981301
238,Reward,0.05,0.45,1,0.1328,0.3394942784379051,103111_fnca,0.52,-1.1405199574543654,0.2081843237382943,-1.5693314198805264
