,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.1,0.05,1,0.25,0.4337361989746802,113619_fnca,-1.8429657948864984,0.3333333333333333
1,Punishment,0.1,0.05,1,0.6336,0.4820133914401361,113619_fnca,-1.8429657948864984,0.6
2,Reward,0.1,0.05,1,0.4712,0.4993696587147002,113619_fnca,-1.8429657948864984,0.4347826086956521
