,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1688,0.3747250927227757,163331_fnca,0.68,-1.364200076076009,0.15732218274062096,-1.8494594569875669
286,Reward,0.0,0.2,0.1,0.176,0.3809725870580083,163331_fnca,0.64,-1.2179353994552622,0.19002077858493252,-1.660621851827797
144,Punishment,0.0,0.25,0.1,0.2048,0.403716918000601,163331_fnca,0.68,-1.1770623890458132,0.1995527898142286,-1.6116764670577912
287,Reward,0.0,0.25,0.1,0.1984,0.3989545986919489,163331_fnca,0.64,-1.1068928681305403,0.2162014982308115,-1.5315444439637993
145,Punishment,0.0,0.3,0.1,0.1816,0.3856688117360237,163331_fnca,0.68,-1.2923005045612472,0.1730873618333053,-1.7539588302492997
288,Reward,0.0,0.3,0.1,0.1736,0.3789167485370071,163331_fnca,0.64,-1.2308772357008888,0.18703342816025184,-1.6764679178880033
146,Punishment,0.0,0.35,0.1,0.2376,0.4257831290908727,163331_fnca,0.68,-1.0390266071476517,0.23253217454598324,-1.4587266783850528
289,Reward,0.0,0.35,0.1,0.2624,0.4401149860670149,163331_fnca,0.64,-0.8579576064299343,0.2761022087055356,-1.2869841604201637
147,Punishment,0.0,0.4,0.1,0.1408,0.3479543328861122,163331_fnca,0.68,-1.5496286409989433,0.1200780902568794,-2.1196129957067886
290,Reward,0.0,0.4,0.1,0.1536,0.3607092026870434,163331_fnca,0.64,-1.3484546453948054,0.16071808100298346,-1.8281034985480877
148,Punishment,0.0,0.45,0.1,0.1424,0.3495997940686041,163331_fnca,0.68,-1.537758342885361,0.12229869659806758,-2.101288893761438
291,Reward,0.0,0.45,0.1,0.1504,0.3576061321014688,163331_fnca,0.64,-1.3691040394717804,0.15627133297367085,-1.8561614686536458
149,Punishment,0.0,0.5,0.1,0.1928,0.3946552447513753,163331_fnca,0.68,-1.234495186569549,0.18620115409031884,-1.6809277160363656
292,Reward,0.0,0.5,0.1,0.168,0.3740159225598058,163331_fnca,0.64,-1.261978358486934,0.1799217541353013,-1.715233221849361
150,Punishment,0.0,0.55,0.1,0.1728,0.3782255989260197,163331_fnca,0.68,-1.3409986035852839,0.16233760015129683,-1.8180771606135133
293,Reward,0.0,0.55,0.1,0.1736,0.3789167485370071,163331_fnca,0.64,-1.2308772357008888,0.18703342816025184,-1.6764679178880033
151,Punishment,0.0,0.6,0.1,0.1416,0.3487789520683904,163331_fnca,0.68,-1.5436711326961832,0.1211896244130556,-2.110398816164431
294,Reward,0.0,0.6,0.1,0.1152,0.3193909335825983,163331_fnca,0.64,-1.6431274179054947,0.10342874174564404,-2.268872388941062
152,Punishment,0.0,0.65,0.1,0.1648,0.3711484351694655,163331_fnca,0.68,-1.3881238641482108,0.15222699799271597,-1.882382464313553
295,Reward,0.0,0.65,0.1,0.1728,0.3782255989260194,163331_fnca,0.64,-1.2352416159208301,0.18602960373721517,-1.6818494580560244
153,Punishment,0.0,0.7,0.1,0.144,0.3512302523304644,163331_fnca,0.68,-1.5260644447440423,0.12450929864426384,-2.083374877960644
296,Reward,0.0,0.7,0.1,0.1288,0.3351125188951559,163331_fnca,0.64,-1.5254577826140097,0.12462460048113495,-2.082449256473498
154,Punishment,0.0,0.75,0.1,0.148,0.3552421111946794,163331_fnca,0.68,-1.4975702013786703,0.12999012574313948,-2.040296787233348
297,Reward,0.0,0.75,0.1,0.1392,0.3462936549178297,163331_fnca,0.64,-1.4461714584947631,0.14020572413158464,-1.9646444768871076
155,Punishment,0.0,0.8,0.1,0.1576,0.3645113644701112,163331_fnca,0.68,-1.4331514759749975,0.14285857705091112,-1.9459001097493294
298,Reward,0.0,0.8,0.1,0.168,0.3740159225598059,163331_fnca,0.64,-1.2619783584869337,0.17992175413530132,-1.7152332218493607
156,Punishment,0.05,0.2,0.1,0.1136,0.3174518239488043,163331_fnca,0.68,-1.7842077356951769,0.08121647524723342,-2.5106371552619278
299,Reward,0.05,0.2,0.1,0.1168,0.3213103675293179,163331_fnca,0.64,-1.6283321450941377,0.10596236229858914,-2.2446713205781106
