,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
2689,117122_fnca,1,1,Reward,2,5,3.0,0,490,40,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
2690,117122_fnca,2,1,Reward,3,5,2.0,0,531,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
2691,117122_fnca,3,1,Punishment,4,5,3.0,0,438,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2692,117122_fnca,4,1,Reward,5,5,3.0,0,678,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
2693,117122_fnca,5,1,Reward,6,5,2.0,0,475,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2694,117122_fnca,6,1,Reward,7,5,2.0,0,537,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
2695,117122_fnca,7,1,Neutral,8,5,3.0,0,666,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2698,117122_fnca,11,1,Punishment,11,5,3.0,0,504,13,3,3,0,0,3.0,,0.0,Reward,MostlyPunishment,MostlyPunishment
2699,117122_fnca,12,1,Punishment,12,5,3.0,0,785,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
2700,117122_fnca,13,1,Punishment,13,5,2.0,0,806,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
2701,117122_fnca,14,1,Neutral,14,5,3.0,0,820,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2702,117122_fnca,15,1,Punishment,15,5,3.0,0,687,14,2,2,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
2703,117122_fnca,16,1,Punishment,16,5,2.0,0,555,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
2705,117122_fnca,19,1,Punishment,18,5,3.0,0,889,14,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
2706,117122_fnca,20,1,Punishment,19,5,2.0,0,595,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2707,117122_fnca,21,1,Punishment,20,5,2.0,0,443,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
2708,117122_fnca,22,1,Neutral,21,5,3.0,0,538,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
2709,117122_fnca,23,1,Punishment,22,5,2.0,0,528,14,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
2710,117122_fnca,24,1,Neutral,23,5,3.0,0,501,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2711,117122_fnca,25,1,Punishment,24,5,3.0,0,503,13,2,2,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
2713,117122_fnca,28,1,Reward,26,5,3.0,0,853,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
2714,117122_fnca,29,1,Reward,27,5,3.0,0,834,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
2715,117122_fnca,30,1,Punishment,28,5,2.0,0,595,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2716,117122_fnca,31,1,Reward,29,5,2.0,0,684,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
2717,117122_fnca,32,1,Punishment,30,5,3.0,0,453,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2718,117122_fnca,33,1,Reward,31,5,3.0,0,763,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
