,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
641,103111_fnca,1,1,Reward,2,5,2.0,0,803,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
642,103111_fnca,2,1,Reward,3,5,3.0,0,536,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
643,103111_fnca,3,1,Punishment,4,5,2.0,0,486,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
644,103111_fnca,4,1,Reward,5,5,2.0,0,387,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
645,103111_fnca,5,1,Reward,6,5,3.0,0,467,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
646,103111_fnca,6,1,Reward,7,5,3.0,0,491,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
647,103111_fnca,7,1,Neutral,8,5,2.0,0,531,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
649,103111_fnca,10,1,Reward,10,5,3.0,0,543,13,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
650,103111_fnca,11,1,Punishment,11,5,2.0,0,304,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
651,103111_fnca,12,1,Punishment,12,5,2.0,0,475,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
652,103111_fnca,13,1,Punishment,13,5,2.0,0,513,14,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
653,103111_fnca,14,1,Neutral,14,5,2.0,0,638,13,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
654,103111_fnca,15,1,Punishment,15,5,3.0,0,470,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
655,103111_fnca,16,1,Punishment,16,5,2.0,0,467,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
657,103111_fnca,19,1,Punishment,18,5,3.0,0,614,13,2,2,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
658,103111_fnca,20,1,Punishment,19,5,3.0,0,338,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
659,103111_fnca,21,1,Punishment,20,5,3.0,0,501,14,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
660,103111_fnca,22,1,Neutral,21,5,2.0,0,237,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
661,103111_fnca,23,1,Punishment,22,5,3.0,0,392,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
662,103111_fnca,24,1,Neutral,23,5,2.0,0,361,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
663,103111_fnca,25,1,Punishment,24,5,2.0,0,448,13,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
665,103111_fnca,28,1,Reward,26,5,2.0,0,518,14,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
666,103111_fnca,29,1,Reward,27,5,2.0,0,340,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
667,103111_fnca,30,1,Punishment,28,5,2.0,0,526,14,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
668,103111_fnca,31,1,Reward,29,5,2.0,0,386,13,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
669,103111_fnca,32,1,Punishment,30,5,3.0,0,334,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
670,103111_fnca,33,1,Reward,31,5,3.0,0,494,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
671,103111_fnca,34,1,Reward,32,5,2.0,0,314,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
673,103111_fnca,1,2,Punishment,2,5,2.0,0,529,27,1,0,1,0,2.0,,0.0,,,MostlyPunishment
674,103111_fnca,2,2,Punishment,3,5,2.0,0,315,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
675,103111_fnca,3,2,Reward,4,5,3.0,0,608,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
676,103111_fnca,4,2,Punishment,5,5,2.0,0,424,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
677,103111_fnca,5,2,Reward,6,5,2.0,0,682,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
678,103111_fnca,6,2,Punishment,7,5,3.0,0,530,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyPunishment
679,103111_fnca,7,2,Punishment,8,5,2.0,0,488,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
681,103111_fnca,10,2,Reward,10,5,2.0,0,652,13,1,0,1,0,2.0,,0.0,,,MostlyReward
682,103111_fnca,11,2,Neutral,11,5,2.0,0,315,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
683,103111_fnca,12,2,Reward,12,5,2.0,0,428,14,3,0,3,0,2.0,2.0,0.0,Neutral,,MostlyReward
684,103111_fnca,13,2,Reward,13,5,2.0,0,545,14,4,0,4,0,2.0,2.0,0.0,Reward,,MostlyReward
685,103111_fnca,14,2,Reward,14,5,2.0,0,441,13,5,0,5,0,2.0,2.0,0.0,Reward,,MostlyReward
686,103111_fnca,15,2,Reward,15,5,2.0,0,478,13,6,0,6,0,2.0,2.0,0.0,Reward,,MostlyReward
687,103111_fnca,16,2,Neutral,16,5,2.0,0,451,14,7,0,7,0,3.0,2.0,1.0,Reward,,MostlyReward
689,103111_fnca,19,2,Punishment,18,5,3.0,0,890,13,2,2,0,0,3.0,,0.0,,,MostlyPunishment
690,103111_fnca,20,2,Punishment,19,5,3.0,0,427,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
691,103111_fnca,21,2,Reward,20,5,2.0,0,406,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
692,103111_fnca,22,2,Punishment,21,5,2.0,0,459,14,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyPunishment
