,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.05,0.65,0.1,0.1433333333333333,0.3509979402633573,131722_fnca,-1.8481514411688729,0.1666666666666666
1,Punishment,0.05,0.65,0.1,0.1792,0.3836731996103966,131722_fnca,-1.8481514411688729,0.217391304347826
2,Reward,0.05,0.65,0.1,0.1576,0.3645113644701111,131722_fnca,-1.8481514411688729,0.12
