,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,131722_fnca,0.217391304347826,2.0382215289813224,0.049981015592381814,-2.996112033806152
220,Reward,0.0,0.05,1,0.5048,0.5001770703274445,131722_fnca,0.12,0.7693275498376764,0.29674830046362777,-1.214870972674294
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,131722_fnca,0.217391304347826,0.7806842683864668,0.29414792360657993,-1.2236724966577293
221,Reward,0.0,0.1,1,0.184,0.3876392799615324,131722_fnca,0.12,0.16510194737321532,0.39354185150401655,-0.9325678597178867
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,131722_fnca,0.217391304347826,0.13938486053541072,0.39508568921836607,-0.9286526028779106
222,Reward,0.0,0.15,1,0.1808,0.3850064206674535,131722_fnca,0.12,0.1579194442902955,0.3939986450509286,-0.9314078086471506
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,131722_fnca,0.217391304347826,-0.043460866085564286,0.3985656878198557,-0.9198829566451263
223,Reward,0.0,0.2,1,0.1416,0.3487789520683906,131722_fnca,0.12,0.06193034261931194,0.39817796839420105,-0.9208562168731452
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,131722_fnca,0.217391304347826,-0.043460866085564286,0.3985656878198557,-0.9198829566451263
224,Reward,0.0,0.25,1,0.1392,0.34629365491783,131722_fnca,0.12,0.05544427316912824,0.39832956367042816,-0.920475566918299
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,131722_fnca,0.217391304347826,-0.043460866085564286,0.3985656878198557,-0.9198829566451263
225,Reward,0.0,0.3,1,0.1408,0.3479543328861122,131722_fnca,0.12,0.05977795944506313,0.3982301257379116,-0.9207252354223805
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,131722_fnca,0.217391304347826,-0.15648498533284413,0.3940875018129324,-0.9311823085219829
226,Reward,0.0,0.35,1,0.1376,0.3446175401792536,131722_fnca,0.12,0.05107110912243563,0.39842234727058595,-0.9202426622981704
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,131722_fnca,0.217391304347826,-0.15648498533284413,0.3940875018129324,-0.9311823085219829
227,Reward,0.0,0.4,1,0.14,0.3471259096029772,131722_fnca,0.12,0.05761598154074663,0.39828066496610653,-0.9205983338691245
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,131722_fnca,0.217391304347826,-0.15648498533284413,0.3940875018129324,-0.9311823085219829
228,Reward,0.0,0.45,1,0.1392,0.34629365491783,131722_fnca,0.12,0.05544427316912824,0.39832956367042816,-0.920475566918299
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,131722_fnca,0.217391304347826,-0.15648498533284413,0.3940875018129324,-0.9311823085219829
229,Reward,0.0,0.5,1,0.14,0.3471259096029773,131722_fnca,0.12,0.05761598154074662,0.39828066496610653,-0.9205983338691245
120,Punishment,0.05,0.05,1,0.6984,0.4591362378073571,131722_fnca,0.217391304347826,1.0476382738798198,0.2304522699810134,-1.4677115096536169
230,Reward,0.05,0.05,1,0.4784,0.4997331553752113,131722_fnca,0.12,0.7171827527251117,0.3084751211041261,-1.176114083607857
121,Punishment,0.05,0.1,1,0.5464,0.4980416412119625,131722_fnca,0.217391304347826,0.6606047937107141,0.3207356934401071,-1.1371378799414604
231,Reward,0.05,0.1,1,0.244,0.429664624272794,131722_fnca,0.12,0.2885971825347958,0.3826698392476744,-0.9605827000881837
122,Punishment,0.05,0.15,1,0.2944,0.4559549933543571,131722_fnca,0.217391304347826,0.16889538830496967,0.393292621857312,-0.9332013593000159
232,Reward,0.05,0.15,1,0.1752,0.3802902267022127,131722_fnca,0.12,0.14515229717755673,0.3947616444889871,-0.9294731278926335
123,Punishment,0.05,0.2,1,0.2056,0.4043011347078079,131722_fnca,0.217391304347826,-0.029164658061985593,0.39877265085490404,-0.9193638218446089
233,Reward,0.05,0.2,1,0.1384,0.3454575411395506,131722_fnca,0.12,0.05326269601556378,0.3983767989247523,-0.9203569905980958
124,Punishment,0.05,0.25,1,0.2008,0.4007590875788364,131722_fnca,0.217391304347826,-0.04139969588228536,0.3986005463172284,-0.9197955006142454
234,Reward,0.05,0.25,1,0.14,0.3471259096029771,131722_fnca,0.12,0.057615981540746646,0.39828066496610653,-0.9205983338691245
125,Punishment,0.05,0.3,1,0.1408,0.3479543328861121,131722_fnca,0.217391304347826,-0.2201188406321552,0.38939357527960794,-0.9431646852052947
235,Reward,0.05,0.3,1,0.1384,0.3454575411395502,131722_fnca,0.12,0.05326269601556383,0.3983767989247523,-0.9203569905980958
126,Punishment,0.05,0.35,1,0.1504,0.357606132101469,131722_fnca,0.217391304347826,-0.18733264990214857,0.3920031929029133,-0.936485294064353
236,Reward,0.05,0.35,1,0.1416,0.3487789520683909,131722_fnca,0.12,0.06193034261931189,0.39817796839420105,-0.9208562168731452
127,Punishment,0.05,0.4,1,0.1568,0.3637576331742799,131722_fnca,0.217391304347826,-0.16657053714332945,0.39344601786327016,-0.9328114051267813
237,Reward,0.05,0.4,1,0.1416,0.3487789520683905,131722_fnca,0.12,0.06193034261931196,0.39817796839420105,-0.9208562168731452
128,Punishment,0.05,0.45,1,0.144,0.3512302523304647,131722_fnca,0.217391304347826,-0.20895496290784707,0.3903273154491048,-0.9407696214665825
238,Reward,0.05,0.45,1,0.1376,0.3446175401792536,131722_fnca,0.12,0.05107110912243563,0.39842234727058595,-0.9202426622981704
129,Punishment,0.05,0.5,1,0.1296,0.3359972549356013,131722_fnca,0.217391304347826,-0.2612857785539125,0.385554137151525,-0.9530736622419348
239,Reward,0.05,0.5,1,0.132,0.3386262455678088,131722_fnca,0.12,0.035437300436882556,0.39869186271931467,-0.9195664343357997
130,Punishment,0.1,0.05,1,0.64,0.4801921152768537,131722_fnca,0.217391304347826,0.880082538232682,0.27084429775273455,-1.3062111702557129
240,Reward,0.1,0.05,1,0.4664,0.4990694302769802,131722_fnca,0.12,0.6940918016311884,0.3135425357936194,-1.159820247750487
131,Punishment,0.1,0.1,1,0.5456,0.498115584285662,131722_fnca,0.217391304347826,0.6589006768837634,0.32109649800072604,-1.1360135842036136
241,Reward,0.1,0.1,1,0.3248,0.4684875072353033,131722_fnca,0.12,0.4371514647393507,0.36258757967419153,-1.0144892347665526
132,Punishment,0.1,0.15,1,0.3,0.4584409825785717,131722_fnca,0.217391304347826,0.18019483159539687,0.3925177099556333,-0.9351736218715193
242,Reward,0.1,0.15,1,0.172,0.3775314874539812,131722_fnca,0.12,0.13773685567442498,0.39517591692896203,-0.9284242539102113
133,Punishment,0.1,0.2,1,0.2,0.400160096064045,131722_fnca,0.217391304347826,-0.04346086608556425,0.3985656878198557,-0.9198829566451263
243,Reward,0.1,0.2,1,0.1376,0.3446175401792539,131722_fnca,0.12,0.051071109122435586,0.39842234727058595,-0.9202426622981704
134,Punishment,0.1,0.25,1,0.1984,0.3989545986919489,131722_fnca,0.217391304347826,-0.04760267060485762,0.39849053192097994,-0.9200715403290299
244,Reward,0.1,0.25,1,0.1352,0.3420739271814293,131722_fnca,0.12,0.04443483934961874,0.39854862796589646,-0.9199257606786858
135,Punishment,0.1,0.3,1,0.1488,0.356033661293956,131722_fnca,0.217391304347826,-0.19265398698128772,0.3916070707038415,-0.9374963125545658
245,Reward,0.1,0.3,1,0.144,0.3512302523304644,131722_fnca,0.12,0.06833124379450933,0.39801200428043215,-0.921273112643925
136,Punishment,0.1,0.35,1,0.1264,0.3324326234883206,131722_fnca,0.217391304347826,-0.27371352243659325,0.3842745225325164,-0.9563980793869963
246,Reward,0.1,0.35,1,0.1368,0.3437736235422877,131722_fnca,0.12,0.0488693688215246,0.3984661847019654,-0.9201326408091797
137,Punishment,0.1,0.4,1,0.116,0.3203530878276414,131722_fnca,0.217391304347826,-0.3164986017003128,0.37945312193332226,-0.9690242156437993
247,Reward,0.1,0.4,1,0.1312,0.3377540854790751,131722_fnca,0.12,0.03316022065022183,0.39872300217419837,-0.9194883333214583
138,Punishment,0.1,0.45,1,0.124,0.3297134646553275,131722_fnca,0.217391304347826,-0.2832498953157841,0.3832553565032102,-0.959053784802874
248,Reward,0.1,0.45,1,0.136,0.342925762320025,131722_fnca,0.12,0.04665732866423872,0.3985082866498367,-0.920026986363714
139,Punishment,0.1,0.5,1,0.1232,0.3287981852098304,131722_fnca,0.217391304347826,-0.28647148489495333,0.38290380277693004,-0.9599714890336323
249,Reward,0.1,0.5,1,0.12,0.3250915988427114,131722_fnca,0.12,0.0,0.3989422804014327,-0.9189385332046727
140,Punishment,0.15,0.05,1,0.5864,0.4926755761946225,131722_fnca,0.217391304347826,0.7489892202539463,0.3013656524712781,-1.19943095923298
250,Reward,0.15,0.05,1,0.4624,0.4987837890454862,131722_fnca,0.12,0.6864697841428344,0.31519653455995844,-1.1545589154752276
141,Punishment,0.15,0.1,1,0.5392,0.49866049555972,131722_fnca,0.217391304347826,0.6453462797187509,0.3239472958412797,-1.1271744435780886
251,Reward,0.15,0.1,1,0.3696,0.4828896208335055,131722_fnca,0.12,0.5168883099395898,0.3490551676833456,-1.0525252956807754
142,Punishment,0.15,0.15,1,0.356,0.4790068455110395,131722_fnca,0.217391304347826,0.28936683671878655,0.38258473673571336,-0.9608051163009911
252,Reward,0.15,0.15,1,0.224,0.4170889240155259,131722_fnca,0.12,0.2493473070412406,0.38673113346474375,-0.950025572969032
143,Punishment,0.15,0.2,1,0.208,0.4060392768137736,131722_fnca,0.217391304347826,-0.02312905397113405,0.39883558695875587,-0.9192060097734724
253,Reward,0.15,0.2,1,0.1328,0.3394942784379048,131722_fnca,0.12,0.03770313908940056,0.3986588275961831,-0.9196492965532699
144,Punishment,0.15,0.25,1,0.18,0.3843412214941714,131722_fnca,0.217391304347826,-0.09728673963844664,0.39705880411814565,-0.923670888059412
254,Reward,0.15,0.25,1,0.1328,0.3394942784379051,131722_fnca,0.12,0.037703139089400525,0.3986588275961831,-0.9196492965532699
145,Punishment,0.15,0.3,1,0.1536,0.3607092026870437,131722_fnca,0.217391304347826,-0.1768496724580998,0.3927521857845168,-0.9345764365289412
255,Reward,0.15,0.3,1,0.1296,0.3359972549356013,131722_fnca,0.12,0.028571661997179042,0.3987794773848245,-0.9193467031393132
146,Punishment,0.15,0.35,1,0.132,0.3386262455678087,131722_fnca,0.217391304347826,-0.2521697755725986,0.3864575182138056,-0.95073333106084
256,Reward,0.15,0.35,1,0.1312,0.3377540854790749,131722_fnca,0.12,0.03316022065022185,0.39872300217419837,-0.9194883333214583
147,Punishment,0.15,0.4,1,0.1264,0.3324326234883207,131722_fnca,0.217391304347826,-0.27371352243659314,0.3842745225325164,-0.9563980793869963
257,Reward,0.15,0.4,1,0.136,0.3429257623200251,131722_fnca,0.12,0.046657328664238704,0.3985082866498367,-0.920026986363714
148,Punishment,0.15,0.45,1,0.1232,0.3287981852098302,131722_fnca,0.217391304347826,-0.2864714848949535,0.38290380277693,-0.9599714890336325
258,Reward,0.15,0.45,1,0.128,0.3342235244434974,131722_fnca,0.12,0.023936076951257386,0.3988280126159781,-0.9192250010945807
149,Punishment,0.15,0.5,1,0.1016,0.3022424861205537,131722_fnca,0.217391304347826,-0.38310730511143626,0.37071409873268857,-0.9923241368195461
259,Reward,0.15,0.5,1,0.1184,0.3232104763302199,131722_fnca,0.12,-0.004950334587438593,0.39893739222901353,-0.9189507861109364
150,Punishment,0.2,0.05,1,0.5608,0.4964882279051126,131722_fnca,0.217391304347826,0.6916754040698126,0.31406793420525136,-1.1581459655022421
260,Reward,0.2,0.05,1,0.4696,0.4992747341976827,131722_fnca,0.12,0.7002156849811261,0.31220678572492705,-1.1640895359514665
151,Punishment,0.2,0.1,1,0.5056,0.5001687465446194,131722_fnca,0.217391304347826,0.5762229200509699,0.3379170053336504,-1.084954960000706
261,Reward,0.2,0.1,1,0.4048,0.4910497570421078,131722_fnca,0.12,0.5799819588864561,0.33718347198492404,-1.0871280695215582
152,Punishment,0.2,0.15,1,0.3632,0.4811142657928564,131722_fnca,0.217391304347826,0.303064585731806,0.3810355486109689,-0.9648626047670682
262,Reward,0.2,0.15,1,0.2768,0.4475958373654755,131722_fnca,0.12,0.35031603717075693,0.37519882401093835,-0.9802991961541841
153,Punishment,0.2,0.2,1,0.2256,0.418144132581685,131722_fnca,0.217391304347826,0.019631258727683853,0.3988654143589357,-0.9191312263642891
263,Reward,0.2,0.2,1,0.144,0.3512302523304644,131722_fnca,0.12,0.06833124379450933,0.39801200428043215,-0.921273112643925
154,Punishment,0.2,0.25,1,0.1824,0.3863284091440461,131722_fnca,0.217391304347826,-0.09057398710427005,0.39730924106189713,-0.9230403567746549
264,Reward,0.2,0.25,1,0.1344,0.3412180883644091,131722_fnca,0.12,0.04220174865003433,0.39858718290587103,-0.919829026999233
155,Punishment,0.2,0.3,1,0.144,0.3512302523304644,131722_fnca,0.217391304347826,-0.2089549629078472,0.3903273154491048,-0.9407696214665825
265,Reward,0.2,0.3,1,0.136,0.3429257623200247,131722_fnca,0.12,0.04665732866423875,0.3985082866498367,-0.920026986363714
156,Punishment,0.2,0.35,1,0.1328,0.3394942784379051,131722_fnca,0.217391304347826,-0.24916857137342918,0.386748363217189,-0.9499810216848105
266,Reward,0.2,0.35,1,0.1344,0.3412180883644092,131722_fnca,0.12,0.042201748650034315,0.39858718290587103,-0.919829026999233
157,Punishment,0.2,0.4,1,0.1208,0.3260251430720216,131722_fnca,0.217391304347826,-0.2962694945478122,0.3818122284045216,-0.9628263399044806
267,Reward,0.2,0.4,1,0.1248,0.3306242730471288,131722_fnca,0.12,0.014517990333141035,0.3989002396769219,-0.9190439192263291
158,Punishment,0.2,0.45,1,0.1136,0.3174518239488045,131722_fnca,0.217391304347826,-0.32695135613574056,0.3781791976484491,-0.9723871278441727
268,Reward,0.2,0.45,1,0.1216,0.3269540627784487,131722_fnca,0.12,0.004893653825259849,0.3989375035255334,-0.9189505071285534
159,Punishment,0.2,0.5,1,0.1032,0.3043416814819651,131722_fnca,0.217391304347826,-0.37520757522197246,0.3718261415219136,-0.9893288954566487
269,Reward,0.2,0.5,1,0.1112,0.3145054704655585,131722_fnca,0.12,-0.027980435402199754,0.3987861440571962,-0.9193299855873209
160,Punishment,0.25,0.05,1,0.5608,0.4964882279051124,131722_fnca,0.217391304347826,0.6916754040698129,0.31406793420525136,-1.1581459655022421
270,Reward,0.25,0.05,1,0.512,0.5000560416951972,131722_fnca,0.12,0.783912136469973,0.2934060914040431,-1.2261976520571314
161,Punishment,0.25,0.1,1,0.5048,0.5001770703274443,131722_fnca,0.217391304347826,0.5746138971624989,0.3382300145210789,-1.08402909861081
271,Reward,0.25,0.1,1,0.372,0.4835318422130515,131722_fnca,0.12,0.5211652635876769,0.3482811757366989,-1.054745149189879
162,Punishment,0.25,0.15,1,0.3808,0.4857778752838503,131722_fnca,0.217391304347826,0.3363856280129902,0.37699770519388703,-0.9755161785715195
272,Reward,0.25,0.15,1,0.2808,0.4495698504574701,131722_fnca,0.12,0.357675230748624,0.3742226572206037,-0.9829043185502133
163,Punishment,0.25,0.2,1,0.2672,0.4426747437374241,131722_fnca,0.217391304347826,0.1125175907521808,0.3964249102444331,-0.9252686373190102
273,Reward,0.25,0.2,1,0.1824,0.386328409144046,131722_fnca,0.12,0.16152060920980216,0.39377209079707437,-0.9319829868044256
164,Punishment,0.25,0.25,1,0.184,0.3876392799615326,131722_fnca,0.217391304347826,-0.08614014645559033,0.3974649218816422,-0.9226485956203678
274,Reward,0.25,0.25,1,0.1392,0.3462936549178301,131722_fnca,0.12,0.05544427316912822,0.39832956367042816,-0.920475566918299
165,Punishment,0.25,0.3,1,0.128,0.3342235244434975,131722_fnca,0.217391304347826,-0.26745964245535364,0.384925348546015,-0.9547058633758455
275,Reward,0.25,0.3,1,0.1328,0.339494278437905,131722_fnca,0.12,0.03770313908940054,0.3986588275961831,-0.9196492965532699
166,Punishment,0.25,0.35,1,0.1224,0.3278783972675175,131722_fnca,0.217391304347826,-0.2897150441732889,0.3825461663668536,-0.960905936614838
276,Reward,0.25,0.35,1,0.1264,0.3324326234883202,131722_fnca,0.12,0.01925202145578494,0.3988683552023031,-0.9191238533697397
167,Punishment,0.25,0.4,1,0.112,0.3154926758306798,131722_fnca,0.217391304347826,-0.3340530935316797,0.37729259901546114,-0.9747342678537153
277,Reward,0.25,0.4,1,0.1216,0.3269540627784487,131722_fnca,0.12,0.004893653825259849,0.3989375035255334,-0.9189505071285534
168,Punishment,0.25,0.45,1,0.1056,0.3074479783760596,131722_fnca,0.217391304347826,-0.3636104713984712,0.37342248951914037,-0.9850448206599818
278,Reward,0.25,0.45,1,0.1272,0.3333302375089761,131722_fnca,0.12,0.021600200611281557,0.398849224272245,-0.9191718175378966
169,Punishment,0.25,0.5,1,0.1032,0.304341681481965,131722_fnca,0.217391304347826,-0.37520757522197257,0.3718261415219136,-0.9893288954566487
279,Reward,0.25,0.5,1,0.1064,0.3084723069115037,131722_fnca,0.12,-0.044088236432522444,0.39855474221829856,-0.9199104195005378
170,Punishment,0.3,0.05,1,0.5632,0.4961881922997987,131722_fnca,0.217391304347826,0.6969305215615352,0.3129241002234328,-1.1617946091466895
280,Reward,0.3,0.05,1,0.5088,0.5001226430851745,131722_fnca,0.12,0.7774093122470054,0.2948993543384052,-1.2211211525888537
171,Punishment,0.3,0.1,1,0.5288,0.4993696587146998,131722_fnca,0.217391304347826,0.6236035574401774,0.3284471845429238,-1.113379231630695
281,Reward,0.3,0.1,1,0.4032,0.4907366074936203,131722_fnca,0.12,0.5770916529875585,0.3377477644277194,-1.085455921178629
172,Punishment,0.3,0.15,1,0.3952,0.489089282913998,131722_fnca,0.217391304347826,0.36355058649575867,0.373430620129769,-0.9850230476753776
282,Reward,0.3,0.15,1,0.2904,0.4541286450566724,131722_fnca,0.12,0.3752240732991753,0.37182383979893613,-0.989335085796285
173,Punishment,0.3,0.2,1,0.264,0.440975699618611,131722_fnca,0.217391304347826,0.10569447634526058,0.3967201358495021,-0.9245241943696221
283,Reward,0.3,0.2,1,0.204,0.4031302658061874,131722_fnca,0.12,0.20836937120564547,0.3903750127831824,-0.9406474306329907
174,Punishment,0.3,0.25,1,0.188,0.3908685489753074,131722_fnca,0.217391304347826,-0.07519485623716109,0.39781601024276303,-0.9217656664069364
284,Reward,0.3,0.25,1,0.1408,0.3479543328861121,131722_fnca,0.12,0.05977795944506315,0.3982301257379116,-0.9207252354223805
175,Punishment,0.3,0.3,1,0.1464,0.3536482626494013,131722_fnca,0.217391304347826,-0.20073986456482365,0.3909847275174044,-0.9390867798174245
285,Reward,0.3,0.3,1,0.1352,0.3420739271814294,131722_fnca,0.12,0.04443483934961873,0.39854862796589646,-0.9199257606786858
176,Punishment,0.3,0.35,1,0.132,0.338626245567809,131722_fnca,0.217391304347826,-0.2521697755725984,0.3864575182138056,-0.95073333106084
286,Reward,0.3,0.35,1,0.132,0.3386262455678088,131722_fnca,0.12,0.035437300436882556,0.39869186271931467,-0.9195664343357997
177,Punishment,0.3,0.4,1,0.124,0.3297134646553277,131722_fnca,0.217391304347826,-0.28324989531578393,0.38325535650321024,-0.9590537848028738
287,Reward,0.3,0.4,1,0.128,0.3342235244434975,131722_fnca,0.12,0.023936076951257376,0.3988280126159781,-0.9192250010945807
178,Punishment,0.3,0.45,1,0.1208,0.3260251430720214,131722_fnca,0.217391304347826,-0.2962694945478124,0.3818122284045216,-0.9628263399044806
288,Reward,0.3,0.45,1,0.1224,0.3278783972675174,131722_fnca,0.12,0.007319786908808844,0.39893159302443826,-0.9189653228448678
179,Punishment,0.3,0.5,1,0.1088,0.3115127479794735,131722_fnca,0.217391304347826,-0.3485934526024001,0.37542474869527787,-0.9796972308033034
289,Reward,0.3,0.5,1,0.1128,0.3164747778702474,131722_fnca,0.12,-0.022750628181029804,0.3988390492764761,-0.9191973287459883
180,Punishment,0.35,0.05,1,0.54,0.4985969104429777,131722_fnca,0.217391304347826,0.6470330820252231,0.3235943875223752,-1.1282644378222022
290,Reward,0.35,0.05,1,0.4744,0.4995440675459333,131722_fnca,0.12,0.7094469197503036,0.31018201793669925,-1.1705959991762696
181,Punishment,0.35,0.1,1,0.5192,0.4998311964853577,131722_fnca,0.217391304347826,0.6038212456012944,0.3324590509445492,-1.1012385815244219
291,Reward,0.35,0.1,1,0.4264,0.4947513143898383,131722_fnca,0.12,0.619301032838839,0.329326566281311,-1.110705417842299
182,Punishment,0.35,0.15,1,0.4104,0.492103213216462,131722_fnca,0.217391304347826,0.3922118174978773,0.3694079876668243,-0.9958535880971667
292,Reward,0.35,0.15,1,0.3096,0.4625137567469144,131722_fnca,0.12,0.40993375274618765,0.36679162406169613,-1.002961374024959
183,Punishment,0.35,0.2,1,0.3184,0.4660420540647865,131722_fnca,0.217391304347826,0.21673729821414864,0.3896812968808099,-0.9424260614232569
293,Reward,0.35,0.2,1,0.2512,0.4338768942078641,131722_fnca,0.12,0.3023899215456815,0.38111337896811565,-0.9646583655308745
184,Punishment,0.35,0.25,1,0.1944,0.3958964854880344,131722_fnca,0.217391304347826,-0.058074029931040896,0.39827011233637927,-0.9206248296808883
294,Reward,0.35,0.25,1,0.1528,0.3599386123267619,131722_fnca,0.12,0.09112665014728479,0.39728929281924436,-0.9230905663882054
185,Punishment,0.35,0.3,1,0.1448,0.3520399205836573,131722_fnca,0.217391304347826,-0.20620191092951826,0.3905504411989859,-0.9401981472401651
295,Reward,0.35,0.3,1,0.148,0.3552421111946793,131722_fnca,0.12,0.07881948428308792,0.39770498639882834,-0.9220447887559987
186,Punishment,0.35,0.35,1,0.1272,0.3333302375089758,131722_fnca,0.217391304347826,-0.2705764260147487,0.3846027350792902,-0.95554433436213
296,Reward,0.35,0.35,1,0.132,0.3386262455678089,131722_fnca,0.12,0.03543730043688255,0.39869186271931467,-0.9195664343357997
187,Punishment,0.35,0.4,1,0.1288,0.3351125188951558,131722_fnca,0.217391304347826,-0.26436286128583253,0.3852424531665059,-0.9538823944182888
297,Reward,0.35,0.4,1,0.1224,0.327878397267517,131722_fnca,0.12,0.007319786908808853,0.39893159302443826,-0.9189653228448678
188,Punishment,0.35,0.45,1,0.1272,0.3333302375089759,131722_fnca,0.217391304347826,-0.2705764260147486,0.3846027350792902,-0.95554433436213
298,Reward,0.35,0.45,1,0.1184,0.3232104763302197,131722_fnca,0.12,-0.004950334587438596,0.39893739222901353,-0.9189507861109364
189,Punishment,0.35,0.5,1,0.1248,0.3306242730471287,131722_fnca,0.217391304347826,-0.28004992946972046,0.38360092880036684,-0.9581525147026704
299,Reward,0.35,0.5,1,0.1096,0.3125155560579706,131722_fnca,0.12,-0.03327834342451365,0.3987214376066467,-0.9194922572752127
190,Punishment,0.4,0.05,1,0.5584,0.4967764784041173,131722_fnca,0.217391304347826,0.6864429184482654,0.3152023475079758,-1.1545404733485585
300,Reward,0.4,0.05,1,0.492,0.5001360903665222,131722_fnca,0.12,0.7437975526368867,0.30253571787584704,-1.1955559328589838
191,Punishment,0.4,0.1,1,0.5008,0.5001994798234928,131722_fnca,0.217391304347826,0.5665913442216723,0.3397818758456929,-1.0794514088781333
301,Reward,0.4,0.1,1,0.424,0.4943880415508682,131722_fnca,0.12,0.6149016045096249,0.33022186745205784,-1.1079905248189283
192,Punishment,0.4,0.15,1,0.4432,0.496962108283575,131722_fnca,0.217391304347826,0.45437809420134645,0.3598139238155699,-1.0221682594496964
302,Reward,0.4,0.15,1,0.3656,0.4817907615036804,131722_fnca,0.12,0.5097648598189732,0.3503338789483197,-1.0488686393578013
193,Punishment,0.4,0.2,1,0.2896,0.4537582585978977,131722_fnca,0.217391304347826,0.15913472489800448,0.39392274659597387,-0.9316004635388544
303,Reward,0.4,0.2,1,0.2336,0.4232899473216945,131722_fnca,0.12,0.268373961438932,0.3848310682347866,-0.9549508247938852
194,Punishment,0.4,0.25,1,0.176,0.3809725870580083,131722_fnca,0.217391304347826,-0.10864641119578405,0.39659464925123783,-0.9248405545375343
304,Reward,0.4,0.25,1,0.1568,0.3637576331742798,131722_fnca,0.12,0.10116626193894539,0.39690598518246095,-0.9240558394820222
195,Punishment,0.4,0.3,1,0.1544,0.3614763783952004,131722_fnca,0.217391304347826,-0.1742611913604985,0.39293070154338244,-0.9341220146118628
305,Reward,0.4,0.3,1,0.1472,0.3544469863504363,131722_fnca,0.12,0.07673926157495321,0.39776933964236155,-0.9218829903382072
196,Punishment,0.4,0.35,1,0.1424,0.349599794068604,131722_fnca,0.217391304347826,-0.21450614565610993,0.38986881179223964,-0.9419449764667926
306,Reward,0.4,0.35,1,0.1432,0.3504168854305911,131722_fnca,0.12,0.06620685521901126,0.39806888648910954,-0.9211302070436682
197,Punishment,0.4,0.4,1,0.1424,0.3495997940686037,131722_fnca,0.217391304347826,-0.2145061456561101,0.3898688117922396,-0.9419449764667929
307,Reward,0.4,0.4,1,0.1336,0.3403582156669316,131722_fnca,0.12,0.03995790133448318,0.39862392511221195,-0.9197368501442007
198,Punishment,0.4,0.45,1,0.128,0.3342235244434977,131722_fnca,0.217391304347826,-0.26745964245535353,0.384925348546015,-0.9547058633758455
308,Reward,0.4,0.45,1,0.1216,0.3269540627784489,131722_fnca,0.12,0.004893653825259845,0.3989375035255334,-0.9189505071285534
199,Punishment,0.4,0.5,1,0.1184,0.3232104763302195,131722_fnca,0.217391304347826,-0.30627504860544186,0.38066302809332786,-0.9658407359038055
