,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.65,0.1,0.4433333333333333,0.4976085507587093,150726_fnca,-2.124736859712572,0.6666666666666666
1,Punishment,0.5,0.65,0.1,0.4552,0.4981882307025811,150726_fnca,-2.124736859712572,0.6
2,Reward,0.5,0.65,0.1,0.4152,0.4929537125229425,150726_fnca,-2.124736859712572,0.76
