,HCPID,egs,alpha,r,LL
90,175439_fnca,0.45,0.05,1,-1.9501782331568789
40,175439_fnca,0.2,0.05,1,-1.9551433782206278
70,175439_fnca,0.35,0.05,1,-1.961025989936318
60,175439_fnca,0.3,0.05,1,-1.971333227662842
100,175439_fnca,0.5,0.05,1,-1.9739298390643123
80,175439_fnca,0.4,0.05,1,-1.979908162007132
30,175439_fnca,0.15,0.05,1,-1.987342720103819
50,175439_fnca,0.25,0.05,1,-2.0057656548702356
20,175439_fnca,0.1,0.05,1,-2.0173328727065316
101,175439_fnca,0.5,0.1,1,-2.029504513082021
71,175439_fnca,0.35,0.1,1,-2.0538201953619577
81,175439_fnca,0.4,0.1,1,-2.0572519178483275
91,175439_fnca,0.45,0.1,1,-2.0727420005511616
61,175439_fnca,0.3,0.1,1,-2.1092277593059414
10,175439_fnca,0.05,0.05,1,-2.1178345919198036
41,175439_fnca,0.2,0.1,1,-2.14328936996026
51,175439_fnca,0.25,0.1,1,-2.148813269354653
31,175439_fnca,0.15,0.1,1,-2.1818037454917607
92,175439_fnca,0.45,0.15,1,-2.1890027659876914
102,175439_fnca,0.5,0.15,1,-2.191445940575914
21,175439_fnca,0.1,0.1,1,-2.2591079028925867
62,175439_fnca,0.3,0.15,1,-2.284272237260187
82,175439_fnca,0.4,0.15,1,-2.297004093134711
72,175439_fnca,0.35,0.15,1,-2.3371557088276576
103,175439_fnca,0.5,0.2,1,-2.42690927604018
52,175439_fnca,0.25,0.15,1,-2.5103509774693724
11,175439_fnca,0.05,0.1,1,-2.574569000413827
42,175439_fnca,0.2,0.15,1,-2.5905358564074854
0,175439_fnca,0.0,0.05,1,-2.5911613256830446
93,175439_fnca,0.45,0.2,1,-2.6606148322260204
83,175439_fnca,0.4,0.2,1,-2.7938264159345083
32,175439_fnca,0.15,0.15,1,-2.795352655329041
73,175439_fnca,0.35,0.2,1,-2.813164383790375
104,175439_fnca,0.5,0.25,1,-2.9699367941357204
1,175439_fnca,0.0,0.1,1,-2.9898544756234386
63,175439_fnca,0.3,0.2,1,-3.053339456330409
94,175439_fnca,0.45,0.25,1,-3.059156198853839
22,175439_fnca,0.1,0.15,1,-3.0608912813389777
2,175439_fnca,0.0,0.15,1,-3.133584448202778
12,175439_fnca,0.05,0.15,1,-3.1697131674112917
84,175439_fnca,0.4,0.25,1,-3.324479185684617
105,175439_fnca,0.5,0.3,1,-3.3353226224878965
74,175439_fnca,0.35,0.25,1,-3.410549638897324
53,175439_fnca,0.25,0.2,1,-3.445944514862866
43,175439_fnca,0.2,0.2,1,-3.588265080746496
85,175439_fnca,0.4,0.3,1,-3.6199173166170224
106,175439_fnca,0.5,0.35,1,-3.6586417302421452
3,175439_fnca,0.0,0.2,1,-3.6955901214456883
4,175439_fnca,0.0,0.25,1,-3.7067539897462787
5,175439_fnca,0.0,0.3,1,-3.729461402127882
95,175439_fnca,0.45,0.3,1,-3.7301514133834006
13,175439_fnca,0.05,0.2,1,-3.7426302027940546
24,175439_fnca,0.1,0.25,1,-3.7670733697352
23,175439_fnca,0.1,0.2,1,-3.7907215212324727
75,175439_fnca,0.35,0.3,1,-3.7937132098330526
34,175439_fnca,0.15,0.25,1,-3.8308427773184124
14,175439_fnca,0.05,0.25,1,-3.8435167006667257
64,175439_fnca,0.3,0.25,1,-3.8506430086037753
33,175439_fnca,0.15,0.2,1,-3.8537517227219604
107,175439_fnca,0.5,0.4,1,-3.8719587189444713
8,175439_fnca,0.0,0.45,1,-3.8800568488774183
6,175439_fnca,0.0,0.35,1,-3.8914745449850234
7,175439_fnca,0.0,0.4,1,-3.8914745449850234
54,175439_fnca,0.25,0.25,1,-3.9378822217141582
9,175439_fnca,0.0,0.5,1,-3.938469490313714
44,175439_fnca,0.2,0.25,1,-3.9393812942387907
96,175439_fnca,0.45,0.35,1,-3.955367025424273
17,175439_fnca,0.05,0.4,1,-3.9606615653359376
16,175439_fnca,0.05,0.35,1,-4.007581277597898
15,175439_fnca,0.05,0.3,1,-4.052714411302716
26,175439_fnca,0.1,0.35,1,-4.054141486922281
18,175439_fnca,0.05,0.45,1,-4.057337890285622
35,175439_fnca,0.15,0.3,1,-4.061321636863912
86,175439_fnca,0.4,0.35,1,-4.074866864015732
55,175439_fnca,0.25,0.3,1,-4.0927056676858165
27,175439_fnca,0.1,0.4,1,-4.107314445612893
108,175439_fnca,0.5,0.45,1,-4.113740246142676
46,175439_fnca,0.2,0.35,1,-4.114738323438482
56,175439_fnca,0.25,0.35,1,-4.1192663698255245
76,175439_fnca,0.35,0.35,1,-4.119973000460774
109,175439_fnca,0.5,0.5,1,-4.139876233573418
25,175439_fnca,0.1,0.3,1,-4.1438072079871615
97,175439_fnca,0.45,0.4,1,-4.150178975331253
36,175439_fnca,0.15,0.35,1,-4.164142198987404
66,175439_fnca,0.3,0.35,1,-4.175467544335751
65,175439_fnca,0.3,0.3,1,-4.183377162214553
99,175439_fnca,0.45,0.5,1,-4.19701009320504
19,175439_fnca,0.05,0.5,1,-4.214666287727569
88,175439_fnca,0.4,0.45,1,-4.228745478755799
28,175439_fnca,0.1,0.45,1,-4.232229270061286
45,175439_fnca,0.2,0.3,1,-4.238699727000711
