,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.05,1,0.49,0.500735245367427,175439_fnca,-1.9501782331568789,0.6666666666666666
1,Punishment,0.45,0.05,1,0.5392,0.4986604955597201,175439_fnca,-1.9501782331568789,0.52
2,Reward,0.45,0.05,1,0.524,0.4996235572500235,175439_fnca,-1.9501782331568789,0.76
