,HCPID,egs,alpha,r,LL
82,157437_fnca,0.4,0.15,1,-1.8388836149919094
72,157437_fnca,0.35,0.15,1,-1.8395148037374587
102,157437_fnca,0.5,0.15,1,-1.8416932782566704
62,157437_fnca,0.3,0.15,1,-1.843561687955328
92,157437_fnca,0.45,0.15,1,-1.8435931595289756
52,157437_fnca,0.25,0.15,1,-1.8542279513745554
103,157437_fnca,0.5,0.2,1,-1.858114399757679
91,157437_fnca,0.45,0.1,1,-1.8680519664664101
71,157437_fnca,0.35,0.1,1,-1.8723342282854865
51,157437_fnca,0.25,0.1,1,-1.8723488412485945
93,157437_fnca,0.45,0.2,1,-1.8725826752335895
101,157437_fnca,0.5,0.1,1,-1.8732724684983935
41,157437_fnca,0.2,0.1,1,-1.8735028859829819
81,157437_fnca,0.4,0.1,1,-1.876837196744326
61,157437_fnca,0.3,0.1,1,-1.8774093038130069
21,157437_fnca,0.1,0.1,1,-1.8775356500218787
42,157437_fnca,0.2,0.15,1,-1.8821937756879867
83,157437_fnca,0.4,0.2,1,-1.8869811991543106
32,157437_fnca,0.15,0.15,1,-1.8871679348891062
31,157437_fnca,0.15,0.1,1,-1.8910710040537406
11,157437_fnca,0.05,0.1,1,-1.9100890626649591
80,157437_fnca,0.4,0.05,1,-1.9117511406654084
90,157437_fnca,0.45,0.05,1,-1.9134761786625414
70,157437_fnca,0.35,0.05,1,-1.9160033026419554
73,157437_fnca,0.35,0.2,1,-1.9237071292063446
60,157437_fnca,0.3,0.05,1,-1.9240219037628932
50,157437_fnca,0.25,0.05,1,-1.9262241916371283
100,157437_fnca,0.5,0.05,1,-1.928249873277399
40,157437_fnca,0.2,0.05,1,-1.9364014021941713
30,157437_fnca,0.15,0.05,1,-1.9446016215334168
22,157437_fnca,0.1,0.15,1,-1.9540595352998547
63,157437_fnca,0.3,0.2,1,-1.9725509442560858
2,157437_fnca,0.0,0.15,1,-1.9859711991370366
12,157437_fnca,0.05,0.15,1,-1.9880879371235356
20,157437_fnca,0.1,0.05,1,-2.011035004441333
53,157437_fnca,0.25,0.2,1,-2.023042948225983
104,157437_fnca,0.5,0.25,1,-2.0249517346295516
1,157437_fnca,0.0,0.1,1,-2.0321746506477187
94,157437_fnca,0.45,0.25,1,-2.0327085907872258
43,157437_fnca,0.2,0.2,1,-2.096816007976387
10,157437_fnca,0.05,0.05,1,-2.0980485415880454
74,157437_fnca,0.35,0.25,1,-2.123619248640207
64,157437_fnca,0.3,0.25,1,-2.1471827347698644
3,157437_fnca,0.0,0.2,1,-2.1588306276269043
4,157437_fnca,0.0,0.25,1,-2.161206734599628
5,157437_fnca,0.0,0.3,1,-2.1660497750364445
14,157437_fnca,0.05,0.25,1,-2.1671504363576637
105,157437_fnca,0.5,0.3,1,-2.1734706938876327
24,157437_fnca,0.1,0.25,1,-2.176620546817157
23,157437_fnca,0.1,0.2,1,-2.177494430739112
13,157437_fnca,0.05,0.2,1,-2.1787118824081193
84,157437_fnca,0.4,0.25,1,-2.1833291142262072
33,157437_fnca,0.15,0.2,1,-2.193820149693142
54,157437_fnca,0.25,0.25,1,-2.195152108098026
34,157437_fnca,0.15,0.25,1,-2.213428790361068
44,157437_fnca,0.2,0.25,1,-2.216785428444606
9,157437_fnca,0.0,0.5,1,-2.2410922867030694
6,157437_fnca,0.0,0.35,1,-2.2456984123282253
107,157437_fnca,0.5,0.4,1,-2.2482150586755827
85,157437_fnca,0.4,0.3,1,-2.2524957841985134
8,157437_fnca,0.0,0.45,1,-2.25526406075073
7,157437_fnca,0.0,0.4,1,-2.257732027624513
55,157437_fnca,0.25,0.3,1,-2.2721427134199117
75,157437_fnca,0.35,0.3,1,-2.2736447702622296
15,157437_fnca,0.05,0.3,1,-2.2870383198410695
17,157437_fnca,0.05,0.4,1,-2.290161217591275
16,157437_fnca,0.05,0.35,1,-2.2903196464654196
35,157437_fnca,0.15,0.3,1,-2.2921855734670014
106,157437_fnca,0.5,0.35,1,-2.292291276950614
86,157437_fnca,0.4,0.35,1,-2.292910847536475
108,157437_fnca,0.5,0.45,1,-2.2973961593644834
96,157437_fnca,0.45,0.35,1,-2.3010663820249615
97,157437_fnca,0.45,0.4,1,-2.3171775002656703
25,157437_fnca,0.1,0.3,1,-2.318062213032431
45,157437_fnca,0.2,0.3,1,-2.318893415858822
18,157437_fnca,0.05,0.45,1,-2.3297107762490095
26,157437_fnca,0.1,0.35,1,-2.3335008501641004
95,157437_fnca,0.45,0.3,1,-2.341767712799931
65,157437_fnca,0.3,0.3,1,-2.3475227549342477
19,157437_fnca,0.05,0.5,1,-2.3481427687554848
87,157437_fnca,0.4,0.4,1,-2.348530716367905
28,157437_fnca,0.1,0.45,1,-2.357834642305006
37,157437_fnca,0.15,0.4,1,-2.3770494765063406
56,157437_fnca,0.25,0.35,1,-2.390267183717235
27,157437_fnca,0.1,0.4,1,-2.391789262885264
46,157437_fnca,0.2,0.35,1,-2.3957062554801145
99,157437_fnca,0.45,0.5,1,-2.4001115302496476
36,157437_fnca,0.15,0.35,1,-2.407027043550616
76,157437_fnca,0.35,0.35,1,-2.409470532766762
88,157437_fnca,0.4,0.45,1,-2.4213204422191565
66,157437_fnca,0.3,0.35,1,-2.4258044050438157
77,157437_fnca,0.35,0.4,1,-2.4272937367168237
98,157437_fnca,0.45,0.45,1,-2.427341854819733
109,157437_fnca,0.5,0.5,1,-2.4548012360197973
57,157437_fnca,0.25,0.4,1,-2.467696151794409
89,157437_fnca,0.4,0.5,1,-2.4695469720678047
67,157437_fnca,0.3,0.4,1,-2.4793248215008514
29,157437_fnca,0.1,0.5,1,-2.484711361594986
48,157437_fnca,0.2,0.45,1,-2.4856449601761508
47,157437_fnca,0.2,0.4,1,-2.509503676821392
38,157437_fnca,0.15,0.45,1,-2.5105342366800407
58,157437_fnca,0.25,0.45,1,-2.5138749204393167
68,157437_fnca,0.3,0.45,1,-2.5289577690423415
78,157437_fnca,0.35,0.45,1,-2.5404304400871336
49,157437_fnca,0.2,0.5,1,-2.5525029459779116
79,157437_fnca,0.35,0.5,1,-2.5737870675566272
69,157437_fnca,0.3,0.5,1,-2.5813152018833345
59,157437_fnca,0.25,0.5,1,-2.590067563729707
39,157437_fnca,0.15,0.5,1,-2.6037328539774944
0,157437_fnca,0.0,0.05,1,-2.9640157773481555
