,HCPID,egs,alpha,r,LL
99,131924_fnca,0.45,0.5,1,-2.7665815962750235
29,131924_fnca,0.1,0.5,1,-2.7686358286940465
37,131924_fnca,0.15,0.4,1,-2.7702680959903168
79,131924_fnca,0.35,0.5,1,-2.771140757674627
57,131924_fnca,0.25,0.4,1,-2.7764327217119646
98,131924_fnca,0.45,0.45,1,-2.8013380306261846
87,131924_fnca,0.4,0.4,1,-2.8023906909092275
48,131924_fnca,0.2,0.45,1,-2.8067993204452084
58,131924_fnca,0.25,0.45,1,-2.8079313828513452
38,131924_fnca,0.15,0.45,1,-2.8137409897416763
67,131924_fnca,0.3,0.4,1,-2.8396019773977437
68,131924_fnca,0.3,0.45,1,-2.842371620772246
88,131924_fnca,0.4,0.45,1,-2.8543200069711494
59,131924_fnca,0.25,0.5,1,-2.883714750568381
49,131924_fnca,0.2,0.5,1,-2.9177044045865106
0,131924_fnca,0.0,0.05,1,-2.9289890929208613
69,131924_fnca,0.3,0.5,1,-2.9897577174039194
39,131924_fnca,0.15,0.5,1,-2.9955766855387944
89,131924_fnca,0.4,0.5,1,-3.0310653718838845
