,HCPID,ans,bll,lf,LL
120,101309_fnca,0.45,0.35,0.1,-2.0345299712969123
121,101309_fnca,0.45,0.4,0.1,-2.047083466306792
140,101309_fnca,0.5,0.7,0.1,-2.048311370567616
139,101309_fnca,0.5,0.65,0.1,-2.0532420166222263
122,101309_fnca,0.45,0.45,0.1,-2.0554142543475833
104,101309_fnca,0.4,0.2,0.1,-2.0608983713085376
136,101309_fnca,0.5,0.5,0.1,-2.062603206188783
137,101309_fnca,0.5,0.55,0.1,-2.062716159237771
132,101309_fnca,0.5,0.3,0.1,-2.063959487963872
123,101309_fnca,0.45,0.5,0.1,-2.064680235433885
128,101309_fnca,0.45,0.75,0.1,-2.0669734018378207
133,101309_fnca,0.5,0.35,0.1,-2.0682287218742874
129,101309_fnca,0.45,0.8,0.1,-2.069382124149082
135,101309_fnca,0.5,0.45,0.1,-2.070915308036569
138,101309_fnca,0.5,0.6,0.1,-2.0721678786172655
109,101309_fnca,0.4,0.45,0.1,-2.074329110131586
117,101309_fnca,0.45,0.2,0.1,-2.075123741662838
142,101309_fnca,0.5,0.8,0.1,-2.0803935680895043
125,101309_fnca,0.45,0.6,0.1,-2.084349443389118
126,101309_fnca,0.45,0.65,0.1,-2.085328373941209
116,101309_fnca,0.4,0.8,0.1,-2.087777674428067
118,101309_fnca,0.45,0.25,0.1,-2.090949596294118
124,101309_fnca,0.45,0.55,0.1,-2.091181252751948
134,101309_fnca,0.5,0.4,0.1,-2.0953542076637888
107,101309_fnca,0.4,0.35,0.1,-2.0978570161664267
141,101309_fnca,0.5,0.75,0.1,-2.100376063643383
127,101309_fnca,0.45,0.7,0.1,-2.103292948798097
131,101309_fnca,0.5,0.25,0.1,-2.1048790969768696
113,101309_fnca,0.4,0.65,0.1,-2.10687392137811
115,101309_fnca,0.4,0.75,0.1,-2.1138556613376993
96,101309_fnca,0.35,0.45,0.1,-2.115873340053394
130,101309_fnca,0.5,0.2,0.1,-2.1212630007860716
119,101309_fnca,0.45,0.3,0.1,-2.1241052990517417
75,101309_fnca,0.25,0.7,0.1,-2.1301868659582555
101,101309_fnca,0.35,0.7,0.1,-2.137802627257239
111,101309_fnca,0.4,0.55,0.1,-2.1451139081625294
108,101309_fnca,0.4,0.4,0.1,-2.1564368215328065
112,101309_fnca,0.4,0.6,0.1,-2.156523988758935
110,101309_fnca,0.4,0.5,0.1,-2.156780805949031
105,101309_fnca,0.4,0.25,0.1,-2.1596293419888504
106,101309_fnca,0.4,0.3,0.1,-2.1625536200965434
95,101309_fnca,0.35,0.4,0.1,-2.1653868175222537
100,101309_fnca,0.35,0.65,0.1,-2.1738228931610992
114,101309_fnca,0.4,0.7,0.1,-2.174208204112079
99,101309_fnca,0.35,0.6,0.1,-2.1747955579070037
93,101309_fnca,0.35,0.3,0.1,-2.1840171897949254
79,101309_fnca,0.3,0.25,0.1,-2.1867639094835543
94,101309_fnca,0.35,0.35,0.1,-2.205752807084127
98,101309_fnca,0.35,0.55,0.1,-2.240730231503594
91,101309_fnca,0.35,0.2,0.1,-2.2445222310367705
84,101309_fnca,0.3,0.5,0.1,-2.244749798542182
97,101309_fnca,0.35,0.5,0.1,-2.272623441011302
80,101309_fnca,0.3,0.3,0.1,-2.27577083655543
74,101309_fnca,0.25,0.65,0.1,-2.301637970122088
73,101309_fnca,0.25,0.6,0.1,-2.315515811786838
102,101309_fnca,0.35,0.75,0.1,-2.3242952132481376
67,101309_fnca,0.25,0.3,0.1,-2.331217890834691
