,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.15,1,0.29,0.4545202182109636,126325_fnca,-1.8409779724182909,0.5
1,Punishment,0.45,0.15,1,0.4424,0.4968699465605019,126325_fnca,-1.8409779724182909,0.48
2,Reward,0.45,0.15,1,0.3496,0.4770344741332742,126325_fnca,-1.8409779724182909,0.36
