,HCPID,ans,bll,lf,LL
133,124220_fnca,0.5,0.35,0.1,-2.0062232945815888
139,124220_fnca,0.5,0.65,0.1,-2.016866902783208
131,124220_fnca,0.5,0.25,0.1,-2.021068055216873
138,124220_fnca,0.5,0.6,0.1,-2.0247352052686036
136,124220_fnca,0.5,0.5,0.1,-2.030464875953695
130,124220_fnca,0.5,0.2,0.1,-2.031090150686559
142,124220_fnca,0.5,0.8,0.1,-2.0350644481149542
134,124220_fnca,0.5,0.4,0.1,-2.038078780933355
129,124220_fnca,0.45,0.8,0.1,-2.0388889739054594
140,124220_fnca,0.5,0.7,0.1,-2.039534557059098
137,124220_fnca,0.5,0.55,0.1,-2.0475787930326597
135,124220_fnca,0.5,0.45,0.1,-2.0582667356599584
117,124220_fnca,0.45,0.2,0.1,-2.0883880576840466
125,124220_fnca,0.45,0.6,0.1,-2.0934254266231767
132,124220_fnca,0.5,0.3,0.1,-2.094724037937456
118,124220_fnca,0.45,0.25,0.1,-2.097688651220489
141,124220_fnca,0.5,0.75,0.1,-2.1033709607107944
121,124220_fnca,0.45,0.4,0.1,-2.103733963099775
109,124220_fnca,0.4,0.45,0.1,-2.1057855827762415
113,124220_fnca,0.4,0.65,0.1,-2.111610838198235
123,124220_fnca,0.45,0.5,0.1,-2.114660773471458
124,124220_fnca,0.45,0.55,0.1,-2.1192747098384763
104,124220_fnca,0.4,0.2,0.1,-2.1289122195658976
101,124220_fnca,0.35,0.7,0.1,-2.1445692098114453
114,124220_fnca,0.4,0.7,0.1,-2.147336446446114
120,124220_fnca,0.45,0.35,0.1,-2.151165945661847
128,124220_fnca,0.45,0.75,0.1,-2.154476203597743
127,124220_fnca,0.45,0.7,0.1,-2.155009702188171
119,124220_fnca,0.45,0.3,0.1,-2.156051048759614
105,124220_fnca,0.4,0.25,0.1,-2.156534011014677
126,124220_fnca,0.45,0.65,0.1,-2.1690178634972286
91,124220_fnca,0.35,0.2,0.1,-2.1834375214113817
122,124220_fnca,0.45,0.45,0.1,-2.1867382297089364
108,124220_fnca,0.4,0.4,0.1,-2.1875412826667753
99,124220_fnca,0.35,0.6,0.1,-2.188716445307019
110,124220_fnca,0.4,0.5,0.1,-2.1998669289752772
97,124220_fnca,0.35,0.5,0.1,-2.2056205924645864
100,124220_fnca,0.35,0.65,0.1,-2.207155026979917
112,124220_fnca,0.4,0.6,0.1,-2.2080487267711506
116,124220_fnca,0.4,0.8,0.1,-2.218001814457805
107,124220_fnca,0.4,0.35,0.1,-2.2214524743606363
98,124220_fnca,0.35,0.55,0.1,-2.244411225163052
96,124220_fnca,0.35,0.45,0.1,-2.2602526789622868
106,124220_fnca,0.4,0.3,0.1,-2.2672166018765916
65,124220_fnca,0.25,0.2,0.1,-2.295524850279877
82,124220_fnca,0.3,0.4,0.1,-2.3108728367492932
94,124220_fnca,0.35,0.35,0.1,-2.313878538015329
93,124220_fnca,0.35,0.3,0.1,-2.322564297767282
115,124220_fnca,0.4,0.75,0.1,-2.339800935506929
92,124220_fnca,0.35,0.25,0.1,-2.417278336935557
95,124220_fnca,0.35,0.4,0.1,-2.4301202220712295
111,124220_fnca,0.4,0.55,0.1,-2.4381278261303736
1,124220_fnca,0.0,0.25,0.1,-2.438670920117543
87,124220_fnca,0.3,0.65,0.1,-2.4579221139842637
102,124220_fnca,0.35,0.75,0.1,-2.4675894540789782
84,124220_fnca,0.3,0.5,0.1,-2.472470682155021
103,124220_fnca,0.35,0.8,0.1,-2.4725044264624474
78,124220_fnca,0.3,0.2,0.1,-2.476722701159661
90,124220_fnca,0.3,0.8,0.1,-2.510936265607679
79,124220_fnca,0.3,0.25,0.1,-2.5206373014814103
74,124220_fnca,0.25,0.65,0.1,-2.522572715974097
66,124220_fnca,0.25,0.25,0.1,-2.523192149933948
67,124220_fnca,0.25,0.3,0.1,-2.5516987179868154
83,124220_fnca,0.3,0.45,0.1,-2.553830750148155
85,124220_fnca,0.3,0.55,0.1,-2.580739527171022
81,124220_fnca,0.3,0.35,0.1,-2.584332655570153
89,124220_fnca,0.3,0.75,0.1,-2.6273706075104153
60,124220_fnca,0.2,0.6,0.1,-2.639199336129035
86,124220_fnca,0.3,0.6,0.1,-2.657251629379677
2,124220_fnca,0.0,0.3,0.1,-2.686769667265472
63,124220_fnca,0.2,0.75,0.1,-2.729840429248423
55,124220_fnca,0.2,0.35,0.1,-2.744716707698311
73,124220_fnca,0.25,0.6,0.1,-2.7508906488046994
37,124220_fnca,0.1,0.75,0.1,-2.7636844222833608
77,124220_fnca,0.25,0.8,0.1,-2.778467670094244
42,124220_fnca,0.15,0.35,0.1,-2.8183024895728406
52,124220_fnca,0.2,0.2,0.1,-2.8212597477518977
80,124220_fnca,0.3,0.3,0.1,-2.827487534720481
23,124220_fnca,0.05,0.7,0.1,-2.839249858813204
70,124220_fnca,0.25,0.45,0.1,-2.8501777737920873
71,124220_fnca,0.25,0.5,0.1,-2.863540946206842
59,124220_fnca,0.2,0.55,0.1,-2.8855762228516006
36,124220_fnca,0.1,0.7,0.1,-2.892490879966807
72,124220_fnca,0.25,0.55,0.1,-2.912128312382956
20,124220_fnca,0.05,0.55,0.1,-2.912437563519923
35,124220_fnca,0.1,0.65,0.1,-2.9626230817184283
43,124220_fnca,0.15,0.4,0.1,-2.963308606364349
64,124220_fnca,0.2,0.8,0.1,-2.9657886197324563
11,124220_fnca,0.0,0.75,0.1,-2.968657756971795
75,124220_fnca,0.25,0.7,0.1,-2.9711600491002574
57,124220_fnca,0.2,0.45,0.1,-2.9811359785472993
48,124220_fnca,0.15,0.65,0.1,-2.987368122060546
21,124220_fnca,0.05,0.6,0.1,-3.007997396099361
18,124220_fnca,0.05,0.45,0.1,-3.0307358952430707
9,124220_fnca,0.0,0.65,0.1,-3.0334131262210917
58,124220_fnca,0.2,0.5,0.1,-3.0369852875388466
68,124220_fnca,0.25,0.35,0.1,-3.0536892136867695
51,124220_fnca,0.15,0.8,0.1,-3.065344786898639
17,124220_fnca,0.05,0.4,0.1,-3.081811532446923
69,124220_fnca,0.25,0.4,0.1,-3.107448045323974
34,124220_fnca,0.1,0.6,0.1,-3.1291300308588363
47,124220_fnca,0.15,0.6,0.1,-3.140086980817354
27,124220_fnca,0.1,0.25,0.1,-3.1406762600802036
44,124220_fnca,0.15,0.45,0.1,-3.1419454017996924
13,124220_fnca,0.05,0.2,0.1,-3.1544314725357037
12,124220_fnca,0.0,0.8,0.1,-3.158350753636224
3,124220_fnca,0.0,0.35,0.1,-3.16921727675291
