,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
8449,154835_fnca,1,1,Reward,2,5,3.0,0,476,40,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
8450,154835_fnca,2,1,Reward,3,5,3.0,0,506,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8451,154835_fnca,3,1,Punishment,4,5,2.0,0,520,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8452,154835_fnca,4,1,Reward,5,5,3.0,0,930,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
8453,154835_fnca,5,1,Reward,6,5,3.0,0,1446,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8454,154835_fnca,6,1,Reward,7,5,2.0,0,462,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8455,154835_fnca,7,1,Neutral,8,5,2.0,0,662,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8457,154835_fnca,10,1,Reward,10,5,3.0,0,806,14,2,2,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
8458,154835_fnca,11,1,Punishment,11,5,3.0,0,473,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
8459,154835_fnca,12,1,Punishment,12,5,3.0,0,381,14,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8460,154835_fnca,13,1,Punishment,13,5,2.0,0,344,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8461,154835_fnca,14,1,Neutral,14,5,3.0,0,436,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8462,154835_fnca,15,1,Punishment,15,5,3.0,0,717,14,2,2,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
8463,154835_fnca,16,1,Punishment,16,5,2.0,0,614,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8465,154835_fnca,19,1,Punishment,18,5,3.0,0,652,13,1,1,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
8466,154835_fnca,20,1,Punishment,19,5,2.0,0,505,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8467,154835_fnca,21,1,Punishment,20,5,3.0,0,589,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8468,154835_fnca,22,1,Neutral,21,5,3.0,0,475,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8469,154835_fnca,23,1,Punishment,22,5,3.0,0,609,13,3,3,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
8470,154835_fnca,24,1,Neutral,23,5,2.0,0,492,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8471,154835_fnca,25,1,Punishment,24,5,3.0,0,520,13,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8473,154835_fnca,28,1,Reward,26,5,3.0,0,628,13,3,3,0,0,3.0,,0.0,,MostlyReward,MostlyReward
8474,154835_fnca,29,1,Reward,27,5,3.0,0,624,13,4,4,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8475,154835_fnca,30,1,Punishment,28,5,2.0,0,658,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8478,154835_fnca,33,1,Reward,31,5,3.0,0,244,13,2,2,0,0,3.0,,0.0,Punishment,MostlyReward,MostlyReward
8479,154835_fnca,34,1,Reward,32,5,3.0,0,564,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8481,154835_fnca,1,2,Punishment,2,5,3.0,0,365,26,1,1,0,0,2.0,,1.0,,,MostlyPunishment
8482,154835_fnca,2,2,Punishment,3,5,2.0,0,383,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
8483,154835_fnca,3,2,Reward,4,5,2.0,0,591,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
8484,154835_fnca,4,2,Punishment,5,5,3.0,0,837,14,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
8485,154835_fnca,5,2,Reward,6,5,3.0,0,866,14,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
8486,154835_fnca,6,2,Punishment,7,5,2.0,0,351,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
8487,154835_fnca,7,2,Punishment,8,5,2.0,0,495,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
8489,154835_fnca,10,2,Reward,10,5,3.0,0,583,13,2,2,0,0,3.0,,0.0,,,MostlyReward
8490,154835_fnca,11,2,Neutral,11,5,3.0,0,415,14,3,3,0,0,3.0,3.0,0.0,Reward,,MostlyReward
8491,154835_fnca,12,2,Reward,12,5,3.0,0,384,14,4,4,0,0,2.0,3.0,1.0,Neutral,,MostlyReward
8492,154835_fnca,13,2,Reward,13,5,2.0,0,381,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
8493,154835_fnca,14,2,Reward,14,5,2.0,0,485,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
8494,154835_fnca,15,2,Reward,15,5,3.0,0,481,14,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
8495,154835_fnca,16,2,Neutral,16,5,3.0,0,537,14,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
8497,154835_fnca,19,2,Punishment,18,5,3.0,0,653,13,1,1,0,0,2.0,,1.0,,,MostlyPunishment
8498,154835_fnca,20,2,Punishment,19,5,2.0,0,347,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
8499,154835_fnca,21,2,Reward,20,5,2.0,0,406,14,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
8500,154835_fnca,22,2,Punishment,21,5,2.0,0,413,13,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyPunishment
8501,154835_fnca,23,2,Reward,22,5,3.0,0,402,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
8502,154835_fnca,24,2,Punishment,23,5,3.0,0,507,14,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
8503,154835_fnca,25,2,Punishment,24,5,2.0,0,530,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
8505,154835_fnca,28,2,Reward,26,5,3.0,0,758,13,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
8506,154835_fnca,29,2,Reward,27,5,3.0,0,395,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8507,154835_fnca,30,2,Punishment,28,5,3.0,0,584,13,4,4,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8508,154835_fnca,31,2,Reward,29,5,2.0,0,359,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
8509,154835_fnca,32,2,Punishment,30,5,3.0,0,480,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8510,154835_fnca,33,2,Reward,31,5,2.0,0,405,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
8511,154835_fnca,34,2,Reward,32,5,3.0,0,373,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
