,HCPID,egs,alpha,r,LL
70,147737_fnca,0.35,0.05,1,-1.8396835053558143
80,147737_fnca,0.4,0.05,1,-1.8399162289457751
40,147737_fnca,0.2,0.05,1,-1.840036442504796
71,147737_fnca,0.35,0.1,1,-1.8410543862695463
50,147737_fnca,0.25,0.05,1,-1.8418870871159383
30,147737_fnca,0.15,0.05,1,-1.8421593824523204
101,147737_fnca,0.5,0.1,1,-1.8424591263781933
91,147737_fnca,0.45,0.1,1,-1.8432265967301837
61,147737_fnca,0.3,0.1,1,-1.843904715782653
51,147737_fnca,0.25,0.1,1,-1.844478562353998
100,147737_fnca,0.5,0.05,1,-1.845653925670744
60,147737_fnca,0.3,0.05,1,-1.8484803757653627
20,147737_fnca,0.1,0.05,1,-1.8491945055772678
90,147737_fnca,0.45,0.05,1,-1.849704447909883
41,147737_fnca,0.2,0.1,1,-1.853276434344644
81,147737_fnca,0.4,0.1,1,-1.8568261280425489
31,147737_fnca,0.15,0.1,1,-1.8672524618102697
92,147737_fnca,0.45,0.15,1,-1.8742404321921955
21,147737_fnca,0.1,0.1,1,-1.8800501621270147
102,147737_fnca,0.5,0.15,1,-1.897509863225621
10,147737_fnca,0.05,0.05,1,-1.910227641934748
82,147737_fnca,0.4,0.15,1,-1.921672914577908
62,147737_fnca,0.3,0.15,1,-1.9464047484541283
72,147737_fnca,0.35,0.15,1,-1.957374940072835
11,147737_fnca,0.05,0.1,1,-1.9621783136412239
52,147737_fnca,0.25,0.15,1,-1.9821314099655025
93,147737_fnca,0.45,0.2,1,-1.994643126600623
103,147737_fnca,0.5,0.2,1,-2.0580411544992083
42,147737_fnca,0.2,0.15,1,-2.074008775076055
83,147737_fnca,0.4,0.2,1,-2.078802276095619
32,147737_fnca,0.15,0.15,1,-2.0981761833025683
1,147737_fnca,0.0,0.1,1,-2.105856868948583
73,147737_fnca,0.35,0.2,1,-2.191621681937222
22,147737_fnca,0.1,0.15,1,-2.2115026991167346
63,147737_fnca,0.3,0.2,1,-2.2834104339180126
2,147737_fnca,0.0,0.15,1,-2.3017438835304542
12,147737_fnca,0.05,0.15,1,-2.3164470485368214
0,147737_fnca,0.0,0.05,1,-2.3251731394509494
104,147737_fnca,0.5,0.25,1,-2.335167060761209
53,147737_fnca,0.25,0.2,1,-2.350966695932177
94,147737_fnca,0.45,0.25,1,-2.3893611848148018
84,147737_fnca,0.4,0.25,1,-2.4767844046618457
43,147737_fnca,0.2,0.2,1,-2.5811554454536614
105,147737_fnca,0.5,0.3,1,-2.581481929447326
3,147737_fnca,0.0,0.2,1,-2.6353319784292335
33,147737_fnca,0.15,0.2,1,-2.652971814290492
24,147737_fnca,0.1,0.25,1,-2.666072720881737
13,147737_fnca,0.05,0.2,1,-2.672455764139219
4,147737_fnca,0.0,0.25,1,-2.675648339396095
14,147737_fnca,0.05,0.25,1,-2.6763503656854972
23,147737_fnca,0.1,0.2,1,-2.681329024943876
5,147737_fnca,0.0,0.3,1,-2.6843067886466976
74,147737_fnca,0.35,0.25,1,-2.6906882885495738
95,147737_fnca,0.45,0.3,1,-2.699003288083231
64,147737_fnca,0.3,0.25,1,-2.71707346395915
44,147737_fnca,0.2,0.25,1,-2.7477980415431746
54,147737_fnca,0.25,0.25,1,-2.7483150073727005
34,147737_fnca,0.15,0.25,1,-2.7774022566790477
85,147737_fnca,0.4,0.3,1,-2.8159409312350885
