,HCPID,egs,alpha,r,LL
0,132118_fnca,0.0,0.05,1,-1.861102308255226
10,132118_fnca,0.05,0.05,1,-1.883228515810718
20,132118_fnca,0.1,0.05,1,-1.920750076877861
30,132118_fnca,0.15,0.05,1,-1.9714150783952182
31,132118_fnca,0.15,0.1,1,-1.9954569459588654
40,132118_fnca,0.2,0.05,1,-2.0096886662934113
41,132118_fnca,0.2,0.1,1,-2.0131444988584724
21,132118_fnca,0.1,0.1,1,-2.0238782510646143
50,132118_fnca,0.25,0.05,1,-2.0257666038723885
80,132118_fnca,0.4,0.05,1,-2.0361783589820934
100,132118_fnca,0.5,0.05,1,-2.0373506506488415
60,132118_fnca,0.3,0.05,1,-2.0414496126774395
70,132118_fnca,0.35,0.05,1,-2.047515659428937
91,132118_fnca,0.45,0.1,1,-2.049623032869878
51,132118_fnca,0.25,0.1,1,-2.050189456562408
11,132118_fnca,0.05,0.1,1,-2.0502685476512648
61,132118_fnca,0.3,0.1,1,-2.055071996303952
81,132118_fnca,0.4,0.1,1,-2.058224938440784
101,132118_fnca,0.5,0.1,1,-2.071190166067325
71,132118_fnca,0.35,0.1,1,-2.097285294152112
90,132118_fnca,0.45,0.05,1,-2.102084284740841
1,132118_fnca,0.0,0.1,1,-2.1299381595979945
102,132118_fnca,0.5,0.15,1,-2.133377871909857
92,132118_fnca,0.45,0.15,1,-2.159468624211667
82,132118_fnca,0.4,0.15,1,-2.191863498312244
52,132118_fnca,0.25,0.15,1,-2.229839825927444
72,132118_fnca,0.35,0.15,1,-2.2396234849317174
62,132118_fnca,0.3,0.15,1,-2.2755175248051756
42,132118_fnca,0.2,0.15,1,-2.4121609093753076
103,132118_fnca,0.5,0.2,1,-2.4647777002305613
93,132118_fnca,0.45,0.2,1,-2.5257475653566646
32,132118_fnca,0.15,0.15,1,-2.5748734159157998
83,132118_fnca,0.4,0.2,1,-2.5892146352238123
22,132118_fnca,0.1,0.15,1,-2.6491577954225303
73,132118_fnca,0.35,0.2,1,-2.693524674713866
12,132118_fnca,0.05,0.15,1,-2.7247288818564845
63,132118_fnca,0.3,0.2,1,-2.773341990167302
2,132118_fnca,0.0,0.15,1,-2.7890004964116595
104,132118_fnca,0.5,0.25,1,-2.920686748414816
94,132118_fnca,0.45,0.25,1,-2.9757365898092836
84,132118_fnca,0.4,0.25,1,-3.154579501688945
53,132118_fnca,0.25,0.2,1,-3.1912657767529122
33,132118_fnca,0.15,0.2,1,-3.3826315526704316
13,132118_fnca,0.05,0.2,1,-3.3826406560831686
23,132118_fnca,0.1,0.2,1,-3.382640656083171
43,132118_fnca,0.2,0.2,1,-3.405539462691732
5,132118_fnca,0.0,0.3,1,-3.4078203044772932
14,132118_fnca,0.05,0.25,1,-3.4220028197049026
3,132118_fnca,0.0,0.2,1,-3.4305362120410243
4,132118_fnca,0.0,0.25,1,-3.430536212041025
105,132118_fnca,0.5,0.3,1,-3.460634858900648
74,132118_fnca,0.35,0.25,1,-3.4673567983791163
24,132118_fnca,0.1,0.25,1,-3.4806423210566972
34,132118_fnca,0.15,0.25,1,-3.499030495526111
44,132118_fnca,0.2,0.25,1,-3.5038191229321143
64,132118_fnca,0.3,0.25,1,-3.548895577442452
54,132118_fnca,0.25,0.25,1,-3.5576624499877116
85,132118_fnca,0.4,0.3,1,-3.6211711410749414
95,132118_fnca,0.45,0.3,1,-3.6876636997685406
106,132118_fnca,0.5,0.35,1,-3.7103370185635267
107,132118_fnca,0.5,0.4,1,-3.7805315298413364
8,132118_fnca,0.0,0.45,1,-3.8508338898196737
7,132118_fnca,0.0,0.4,1,-3.853999619502055
6,132118_fnca,0.0,0.35,1,-3.8604478219649034
9,132118_fnca,0.0,0.5,1,-3.8604478219649034
97,132118_fnca,0.45,0.4,1,-3.869829026031449
65,132118_fnca,0.3,0.3,1,-3.8772812293710546
