,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.4,0.1,0.43,0.495902946594867,132118_fnca,-2.1678406304528894,0.6666666666666666
1,Punishment,0.5,0.4,0.1,0.4384,0.4963895265309687,132118_fnca,-2.1678406304528894,0.84
2,Reward,0.5,0.4,0.1,0.3736,0.4839528988720506,132118_fnca,-2.1678406304528894,0.4090909090909091
