,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1776,0.3823286284652448,132118_fnca,0.84,-1.7325409364687814,0.08894050806451757,-2.4197875814747336
286,Reward,0.0,0.2,0.1,0.188,0.3908685489753075,132118_fnca,0.4090909090909091,-0.5656400589674361,0.3399649104152201,-1.0789128713590148
144,Punishment,0.0,0.25,0.1,0.1968,0.3977390062008538,132118_fnca,0.84,-1.6171408636627185,0.10790427152718626,-2.226510819668574
287,Reward,0.0,0.25,0.1,0.2008,0.4007590875788365,132118_fnca,0.4090909090909091,-0.5197409504779715,0.3485394481720754,-1.0540038610065454
145,Punishment,0.0,0.3,0.1,0.1944,0.3958964854880342,132118_fnca,0.84,-1.6307293034040156,0.10554925492442632,-2.2485775636949454
288,Reward,0.0,0.3,0.1,0.2056,0.4043011347078074,132118_fnca,0.4090909090909091,-0.5033152064685005,0.3514802940548311,-1.0456016317358874
146,Punishment,0.0,0.35,0.1,0.1792,0.3836731996103971,132118_fnca,0.84,-1.722299083363166,0.09052804385009969,-2.4020955994814734
289,Reward,0.0,0.35,0.1,0.1984,0.398954598691949,132118_fnca,0.4090909090909091,-0.5281074833620183,0.3470149937911055,-1.0583872901961549
147,Punishment,0.0,0.4,0.1,0.2096,0.4071860513135335,132118_fnca,0.84,-1.5481866286097103,0.1203465896958369,-2.117379451707623
290,Reward,0.0,0.4,0.1,0.2016,0.4013555892811732,132118_fnca,0.4090909090909091,-0.5169752574332521,0.34903947942922525,-1.0525702416037612
148,Punishment,0.0,0.45,0.1,0.1824,0.386328409144046,132118_fnca,0.84,-1.7021787278263762,0.0937011568086737,-2.367644743936983
291,Reward,0.0,0.45,0.1,0.1816,0.3856688117360238,132118_fnca,0.4090909090909091,-0.5898607877232716,0.33524073018703915,-1.0929064076514319
149,Punishment,0.0,0.5,0.1,0.1248,0.3306242730471288,132118_fnca,0.84,-2.1631805596380147,0.03844165660278468,-3.25861360000259
