,HCPID,ans,bll,lf,LL
134,132118_fnca,0.5,0.4,0.1,-2.1678406304528894
123,132118_fnca,0.45,0.5,0.1,-2.1723949435704886
132,132118_fnca,0.5,0.3,0.1,-2.1738674716653406
135,132118_fnca,0.5,0.45,0.1,-2.1768843739426824
138,132118_fnca,0.5,0.6,0.1,-2.179987539297669
127,132118_fnca,0.45,0.7,0.1,-2.1851420100476604
141,132118_fnca,0.5,0.75,0.1,-2.1904285116706053
133,132118_fnca,0.5,0.35,0.1,-2.194996546300513
131,132118_fnca,0.5,0.25,0.1,-2.2066508090003696
139,132118_fnca,0.5,0.65,0.1,-2.2100536310713395
115,132118_fnca,0.4,0.75,0.1,-2.218298088956204
130,132118_fnca,0.5,0.2,0.1,-2.2197288282117036
142,132118_fnca,0.5,0.8,0.1,-2.2340081648470997
119,132118_fnca,0.45,0.3,0.1,-2.239033605702011
121,132118_fnca,0.45,0.4,0.1,-2.2424854389755513
137,132118_fnca,0.5,0.55,0.1,-2.2505126173213
140,132118_fnca,0.5,0.7,0.1,-2.2553960744428485
105,132118_fnca,0.4,0.25,0.1,-2.2615679127273527
122,132118_fnca,0.45,0.45,0.1,-2.263644699484878
125,132118_fnca,0.45,0.6,0.1,-2.2644416420153233
126,132118_fnca,0.45,0.65,0.1,-2.2662421585658064
129,132118_fnca,0.45,0.8,0.1,-2.2843477740941927
136,132118_fnca,0.5,0.5,0.1,-2.2853147362377264
99,132118_fnca,0.35,0.6,0.1,-2.2908135007758856
128,132118_fnca,0.45,0.75,0.1,-2.31185408977047
117,132118_fnca,0.45,0.2,0.1,-2.3136194601182867
96,132118_fnca,0.35,0.45,0.1,-2.3158312135869368
124,132118_fnca,0.45,0.55,0.1,-2.3158939260606406
118,132118_fnca,0.45,0.25,0.1,-2.3182343601348236
120,132118_fnca,0.45,0.35,0.1,-2.3190096965586795
114,132118_fnca,0.4,0.7,0.1,-2.334001878377254
104,132118_fnca,0.4,0.2,0.1,-2.3554928413805163
108,132118_fnca,0.4,0.4,0.1,-2.377397526168705
116,132118_fnca,0.4,0.8,0.1,-2.38176307644397
110,132118_fnca,0.4,0.5,0.1,-2.393342933903277
113,132118_fnca,0.4,0.65,0.1,-2.4051497729069973
91,132118_fnca,0.35,0.2,0.1,-2.421158313728074
102,132118_fnca,0.35,0.75,0.1,-2.45660382923837
112,132118_fnca,0.4,0.6,0.1,-2.456942961280199
107,132118_fnca,0.4,0.35,0.1,-2.5151646030535457
106,132118_fnca,0.4,0.3,0.1,-2.5304031526243387
111,132118_fnca,0.4,0.55,0.1,-2.538950654873091
82,132118_fnca,0.3,0.4,0.1,-2.5709370848145694
97,132118_fnca,0.35,0.5,0.1,-2.57485622489937
93,132118_fnca,0.35,0.3,0.1,-2.58772126590985
92,132118_fnca,0.35,0.25,0.1,-2.593748248071707
77,132118_fnca,0.25,0.8,0.1,-2.6120862512477094
103,132118_fnca,0.35,0.8,0.1,-2.6157267097724652
80,132118_fnca,0.3,0.3,0.1,-2.622796019259451
75,132118_fnca,0.25,0.7,0.1,-2.6663758911234803
81,132118_fnca,0.3,0.35,0.1,-2.6678536801966892
95,132118_fnca,0.35,0.4,0.1,-2.672176828313127
94,132118_fnca,0.35,0.35,0.1,-2.6741330319750674
100,132118_fnca,0.35,0.65,0.1,-2.689300226017452
79,132118_fnca,0.3,0.25,0.1,-2.7012332365110545
88,132118_fnca,0.3,0.7,0.1,-2.7022131623318586
89,132118_fnca,0.3,0.75,0.1,-2.711112617138334
109,132118_fnca,0.4,0.45,0.1,-2.775108858131607
90,132118_fnca,0.3,0.8,0.1,-2.7983322707911453
69,132118_fnca,0.25,0.4,0.1,-2.8269710614824555
101,132118_fnca,0.35,0.7,0.1,-2.8355028584937876
84,132118_fnca,0.3,0.5,0.1,-2.860546918976199
86,132118_fnca,0.3,0.6,0.1,-2.8698010664971574
87,132118_fnca,0.3,0.65,0.1,-2.877291297118717
98,132118_fnca,0.35,0.55,0.1,-2.8926378087105062
64,132118_fnca,0.2,0.8,0.1,-2.915963432682322
65,132118_fnca,0.25,0.2,0.1,-2.9266491365130074
71,132118_fnca,0.25,0.5,0.1,-2.9347034578254867
44,132118_fnca,0.15,0.45,0.1,-2.9939632907130127
74,132118_fnca,0.25,0.65,0.1,-3.020988232555762
83,132118_fnca,0.3,0.45,0.1,-3.069458007643601
39,132118_fnca,0.15,0.2,0.1,-3.0972865963694924
25,132118_fnca,0.05,0.8,0.1,-3.1017148858912256
72,132118_fnca,0.25,0.55,0.1,-3.1387342361822244
55,132118_fnca,0.2,0.35,0.1,-3.160184788526834
4,132118_fnca,0.0,0.4,0.1,-3.169949693311384
85,132118_fnca,0.3,0.55,0.1,-3.185324444325348
16,132118_fnca,0.05,0.35,0.1,-3.189913814370261
8,132118_fnca,0.0,0.6,0.1,-3.1997623291144417
73,132118_fnca,0.25,0.6,0.1,-3.2222781779499297
41,132118_fnca,0.15,0.3,0.1,-3.2316014323526923
78,132118_fnca,0.3,0.2,0.1,-3.2384423741343715
57,132118_fnca,0.2,0.45,0.1,-3.2414929726603487
53,132118_fnca,0.2,0.25,0.1,-3.2530758480662954
43,132118_fnca,0.15,0.4,0.1,-3.268625575819378
66,132118_fnca,0.25,0.25,0.1,-3.2699687843232637
58,132118_fnca,0.2,0.5,0.1,-3.278292553542025
1,132118_fnca,0.0,0.25,0.1,-3.2805146806751195
48,132118_fnca,0.15,0.65,0.1,-3.2890079126306673
51,132118_fnca,0.15,0.8,0.1,-3.2892573314066715
52,132118_fnca,0.2,0.2,0.1,-3.2892573314066755
2,132118_fnca,0.0,0.3,0.1,-3.294179195430833
42,132118_fnca,0.15,0.35,0.1,-3.322347566970957
26,132118_fnca,0.1,0.2,0.1,-3.364103851747192
20,132118_fnca,0.05,0.55,0.1,-3.3663918907171784
22,132118_fnca,0.05,0.65,0.1,-3.371631711313944
67,132118_fnca,0.25,0.3,0.1,-3.37509388464886
54,132118_fnca,0.2,0.3,0.1,-3.400070824590638
12,132118_fnca,0.0,0.8,0.1,-3.4583102225182096
3,132118_fnca,0.0,0.35,0.1,-3.4604828896776283
5,132118_fnca,0.0,0.45,0.1,-3.460551151588415
61,132118_fnca,0.2,0.65,0.1,-3.460791871150448
29,132118_fnca,0.1,0.35,0.1,-3.4687480856613355
0,132118_fnca,0.0,0.2,0.1,-3.4987004528337486
37,132118_fnca,0.1,0.75,0.1,-3.5318476444122586
38,132118_fnca,0.1,0.8,0.1,-3.565929001635392
68,132118_fnca,0.25,0.35,0.1,-3.5727821302159075
76,132118_fnca,0.25,0.75,0.1,-3.5993700259365466
35,132118_fnca,0.1,0.65,0.1,-3.6604439359783694
62,132118_fnca,0.2,0.7,0.1,-3.666334090712473
18,132118_fnca,0.05,0.45,0.1,-3.6875918018394174
19,132118_fnca,0.05,0.5,0.1,-3.695630689671507
14,132118_fnca,0.05,0.25,0.1,-3.700942674508225
31,132118_fnca,0.1,0.45,0.1,-3.740551927909433
15,132118_fnca,0.05,0.3,0.1,-3.7435001395738277
7,132118_fnca,0.0,0.55,0.1,-3.7539328591270107
40,132118_fnca,0.15,0.25,0.1,-3.7703170793629157
21,132118_fnca,0.05,0.6,0.1,-3.8186416073281135
11,132118_fnca,0.0,0.75,0.1,-3.83365018411731
33,132118_fnca,0.1,0.55,0.1,-3.8378680833401617
56,132118_fnca,0.2,0.4,0.1,-3.9028404341448226
60,132118_fnca,0.2,0.6,0.1,-3.911563728766845
50,132118_fnca,0.15,0.75,0.1,-3.9276696960759168
63,132118_fnca,0.2,0.75,0.1,-3.928741731522148
59,132118_fnca,0.2,0.55,0.1,-3.9305145599088083
70,132118_fnca,0.25,0.45,0.1,-3.941263995409174
9,132118_fnca,0.0,0.65,0.1,-4.004225772854792
23,132118_fnca,0.05,0.7,0.1,-4.037046558381122
47,132118_fnca,0.15,0.6,0.1,-4.039993180163517
24,132118_fnca,0.05,0.75,0.1,-4.1324186816083825
34,132118_fnca,0.1,0.6,0.1,-4.1354628833361815
32,132118_fnca,0.1,0.5,0.1,-4.276282689101308
13,132118_fnca,0.05,0.2,0.1,-4.357316074930149
45,132118_fnca,0.15,0.5,0.1,-4.373390368080342
6,132118_fnca,0.0,0.5,0.1,-4.46851937127521
10,132118_fnca,0.0,0.7,0.1,-4.5060795985729305
49,132118_fnca,0.15,0.7,0.1,-4.549425368589784
30,132118_fnca,0.1,0.4,0.1,-4.555586203166245
36,132118_fnca,0.1,0.7,0.1,-4.681416530774308
27,132118_fnca,0.1,0.25,0.1,-4.753478091536109
46,132118_fnca,0.15,0.55,0.1,-4.864927133616434
28,132118_fnca,0.1,0.3,0.1,-5.0447945890403005
17,132118_fnca,0.05,0.4,0.1,-5.944323244024545
